SHA256,NOME,PACOTE,API_MIN,API,API Call :: Landroid/util/Log.e(),API Call :: Landroid/util/Log.w(),API Call :: Landroid/os/Parcel.readBundle(),API Call :: Landroid/view/View$BaseSavedState.init(),API Call :: Landroid/os/Parcel.readString(),API Call :: Landroid/view/View$BaseSavedState.writeToParcel(),API Call :: Landroid/os/Parcel.writeBundle(),API Call :: Landroid/os/Parcel.writeString(),API Call :: Landroid/os/Looper.getMainLooper(),API Call :: Landroid/os/Looper.myLooper(),API Call :: Landroid/view/WindowInsetsAnimation$Callback.init(),API Call :: Landroid/view/WindowInsetsAnimation.getTypeMask(),API Call :: Landroid/view/View.dispatchApplyWindowInsets(),API Call :: Landroid/view/View.onApplyWindowInsets(),API Call :: Landroid/view/WindowInsets.getInsets(),API Call :: Landroid/view/WindowInsets$Builder.init(),API Call :: Landroid/view/WindowInsets$Builder.build(),API Call :: Landroid/view/WindowInsets$Builder.setInsets(),API Call :: Landroid/view/View.setWindowInsetsAnimationCallback(),API Call :: Landroid/view/View.setOnApplyWindowInsetsListener(),API Call :: Landroid/widget/FrameLayout.init(),API Call :: Landroid/view/ViewGroup.init(),API Call :: Landroid/view/View$MeasureSpec.makeMeasureSpec(),API Call :: Landroid/view/View$MeasureSpec.getSize(),API Call :: Landroid/view/View.layout(),API Call :: Landroid/view/View.getLayoutParams(),API Call :: Landroid/view/Gravity.apply(),API Call :: Landroid/view/View.getMeasuredHeight(),API Call :: Landroid/view/ViewGroup.getChildAt(),API Call :: Landroid/view/ViewGroup.getChildCount(),API Call :: Landroid/view/View.getMeasuredWidth(),API Call :: Landroid/view/ViewGroup.onMeasure(),API Call :: Landroid/view/View.measure(),API Call :: Landroid/content/ContextWrapper.init(),API Call :: Landroid/content/Context.getSystemService(),API Call :: Landroid/content/ContextWrapper.createDisplayContext(),API Call :: Landroid/content/ContextWrapper.getSystemService(),API Call :: Landroid/view/ViewGroup.addView(),API Call :: Landroid/view/ViewGroup.removeView(),API Call :: Landroid/view/View.clearAnimation(),API Call :: Landroid/view/ViewGroup.updateViewLayout(),API Call :: Landroid/view/Window.setFlags(),API Call :: Landroid/view/Window.setType(),API Call :: Landroid/widget/FrameLayout.removeAllViews(),API Call :: Landroid/view/Window.setBackgroundDrawable(),API Call :: Landroid/widget/FrameLayout.addView(),API Call :: Landroid/widget/FrameLayout.setFocusableInTouchMode(),API Call :: Landroid/view/View.setOnFocusChangeListener(),API Call :: Landroid/widget/FrameLayout.requestFocus(),API Call :: Landroid/view/View.requestFocus(),API Call :: Landroid/os/Parcel.readInt(),API Call :: Landroid/os/Parcel.setDataPosition(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.obtain(),API Call :: Landroid/os/Parcel.readLong(),API Call :: Landroid/os/Parcel.obtain(),API Call :: Landroid/os/Parcel.recycle(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.writeToParcel(),API Call :: Landroid/util/SparseArray.init(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.addChild(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getChildCount(),API Call :: Landroid/util/SparseArray.put(),API Call :: Landroid/view/View.getContext(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setPackageName(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getClassName(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setClassName(),API Call :: Landroid/content/Context.getPackageName(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setSource(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setShowingHintText(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setCheckable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setAvailableExtraData(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isImportantForAccessibility(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setContentDescription(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setClickable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isShowingHintText(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getMovementGranularities(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setText(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setFocused(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isCheckable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setMovementGranularities(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setMultiLine(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getHintText(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getContentDescription(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isClickable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setScrollable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setContentInvalid(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setError(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getText(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isFocused(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setInputType(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isMultiLine(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setCollectionInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isScrollable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isContentInvalid(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getInputType(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getCollectionInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setChecked(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setHintText(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setFocusable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setDrawingOrder(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setAccessibilityFocused(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setLongClickable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setVisibleToUser(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isChecked(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isFocusable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setEnabled(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setPassword(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getDrawingOrder(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isVisibleToUser(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isLongClickable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isEnabled(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setSelected(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.canOpenPopup(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setDismissable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setContextClickable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isAccessibilityFocused(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setCanOpenPopup(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setLiveRegion(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setEditable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isPassword(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setCollectionItemInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setRangeInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isContextClickable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isSelected(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isDismissable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getError(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getMaxTextLength(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setMaxTextLength(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getLiveRegion(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isEditable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getAvailableExtraData(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getRangeInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getCollectionItemInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setImportantForAccessibility(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getBoundsInScreen(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getBoundsInParent(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setBoundsInScreen(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setBoundsInParent(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setParent(),API Call :: Landroid/view/accessibility/AccessibilityNodeProvider.createAccessibilityNodeInfo(),API Call :: Landroid/view/View.getAccessibilityNodeProvider(),API Call :: Landroid/util/SparseArray.get(),API Call :: Landroid/view/View.createAccessibilityNodeInfo(),API Call :: Landroid/view/MotionEvent$PointerCoords.init(),API Call :: Landroid/view/MotionEvent.getButtonState(),API Call :: Landroid/view/MotionEvent.getDownTime(),API Call :: Landroid/view/View.dispatchGenericMotionEvent(),API Call :: Landroid/view/MotionEvent.getMetaState(),API Call :: Landroid/view/MotionEvent.getDeviceId(),API Call :: Landroid/view/MotionEvent$PointerProperties.init(),API Call :: Landroid/view/MotionEvent.getYPrecision(),API Call :: Landroid/view/MotionEvent.getXPrecision(),API Call :: Landroid/view/MotionEvent.getPointerCoords(),API Call :: Landroid/view/MotionEvent.getPointerCount(),API Call :: Landroid/view/MotionEvent.getPointerProperties(),API Call :: Landroid/view/MotionEvent.getAction(),API Call :: Landroid/view/MotionEvent.getSource(),API Call :: Landroid/view/MotionEvent.getFlags(),API Call :: Landroid/view/MotionEvent.getEventTime(),API Call :: Landroid/view/MotionEvent.obtain(),API Call :: Landroid/view/MotionEvent.getEdgeFlags(),API Call :: Landroid/view/accessibility/AccessibilityNodeProvider.performAction(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setClassName(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setSource(),API Call :: Landroid/view/accessibility/AccessibilityEvent.getRecord(),API Call :: Landroid/view/accessibility/AccessibilityEvent.getClassName(),API Call :: Landroid/view/View.getParent(),API Call :: Landroid/view/accessibility/AccessibilityRecord.setSource(),API Call :: Landroid/view/ViewParent.requestSendAccessibilityEvent(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setPackageName(),API Call :: Landroid/view/accessibility/AccessibilityEvent.getRecordCount(),API Call :: Landroid/view/accessibility/AccessibilityEvent.getPackageName(),API Call :: Landroid/view/accessibility/AccessibilityEvent.obtain(),API Call :: Landroid/os/Parcel.dataPosition(),API Call :: Landroid/os/Parcel.dataSize(),API Call :: Landroid/util/SparseIntArray.init(),API Call :: Landroid/os/Parcel.writeInt(),API Call :: Landroid/os/Parcel.writeByteArray(),API Call :: Landroid/text/TextUtils.writeToParcel(),API Call :: Landroid/os/Parcel.writeParcelable(),API Call :: Landroid/util/SparseIntArray.get(),API Call :: Landroid/os/Parcel.readByteArray(),API Call :: Landroid/os/Parcelable$Creator.createFromParcel(),API Call :: Landroid/os/Parcel.readParcelable(),API Call :: Landroid/util/SparseIntArray.put()
0004da539598dbee69156e64b3c82e294c819fa4c9432246c4c9e392670dec52,mylastapp,com.dhoyazan.mylastapp,16,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
