SHA256,NOME,PACOTE,API_MIN,API,Permission :: GET_TASKS,API Call :: Landroid/os/Parcel.createIntArray(),API Call :: Landroid/os/Parcel.readInt(),API Call :: Landroid/os/Parcelable$Creator.createFromParcel(),API Call :: Landroid/os/Parcel.readString(),API Call :: Landroid/util/Log.v(),API Call :: Landroid/os/Parcel.writeInt(),API Call :: Landroid/text/TextUtils.writeToParcel(),API Call :: Landroid/os/Parcel.writeIntArray(),API Call :: Landroid/os/Parcel.writeString(),API Call :: Landroid/os/Bundle.setClassLoader(),API Call :: Landroid/os/Parcel.readBundle(),API Call :: Landroid/os/Parcel.writeBundle(),API Call :: Landroid/content/Context.getClassLoader(),API Call :: Landroid/view/View.restoreHierarchyState(),API Call :: Landroid/os/Parcel.createTypedArray(),API Call :: Landroid/os/Parcel.writeTypedArray(),API Call :: Landroid/os/Handler.removeMessages(),API Call :: Landroid/util/Log.w(),API Call :: Landroid/os/Bundle.getParcelable(),API Call :: Landroid/view/LayoutInflater.setFactory(),API Call :: Landroid/view/LayoutInflater.getFactory(),API Call :: Landroid/util/AttributeSet.getAttributeValue(),API Call :: Landroid/view/View.setId(),API Call :: Landroid/content/res/TypedArray.recycle(),API Call :: Landroid/util/AttributeSet.getPositionDescription(),API Call :: Landroid/view/View.getId(),API Call :: Landroid/view/View.getTag(),API Call :: Landroid/content/res/TypedArray.getString(),API Call :: Landroid/content/res/TypedArray.getResourceId(),API Call :: Landroid/view/View.setTag(),API Call :: Landroid/content/Context.obtainStyledAttributes(),API Call :: Landroid/view/KeyEvent.getRepeatCount(),API Call :: Landroid/os/Handler.hasMessages(),API Call :: Landroid/view/Menu.clear(),API Call :: Landroid/view/Menu.hasVisibleItems(),API Call :: Landroid/os/Handler.sendEmptyMessage(),API Call :: Landroid/os/Bundle.putParcelable(),API Call :: Landroid/view/View.setVisibility(),API Call :: Landroid/view/View.startAnimation(),API Call :: Landroid/os/Bundle.getSparseParcelableArray(),API Call :: Landroid/os/Handler.getLooper(),API Call :: Landroid/os/Handler.removeCallbacks(),API Call :: Landroid/os/Looper.myLooper(),API Call :: Landroid/os/Bundle.putInt(),API Call :: Landroid/util/Log.e(),API Call :: Landroid/os/Bundle.init(),API Call :: Landroid/view/animation/DecelerateInterpolator.init(),API Call :: Landroid/view/animation/AccelerateInterpolator.init(),API Call :: Landroid/view/animation/AlphaAnimation.setInterpolator(),API Call :: Landroid/view/animation/AlphaAnimation.setDuration(),API Call :: Landroid/view/animation/AlphaAnimation.init(),API Call :: Landroid/view/animation/ScaleAnimation.setInterpolator(),API Call :: Landroid/view/animation/ScaleAnimation.init(),API Call :: Landroid/view/animation/AnimationSet.addAnimation(),API Call :: Landroid/view/animation/AnimationSet.init(),API Call :: Landroid/view/animation/ScaleAnimation.setDuration(),API Call :: Landroid/os/Bundle.getInt(),API Call :: Landroid/view/animation/AnimationUtils.loadAnimation(),API Call :: Landroid/view/Window.getAttributes(),API Call :: Landroid/view/animation/Animation.setAnimationListener(),API Call :: Landroid/os/Bundle.getBoolean(),API Call :: Landroid/view/View.clearAnimation(),API Call :: Landroid/view/ViewGroup.removeView(),API Call :: Landroid/view/ViewGroup.addView(),API Call :: Landroid/view/View.saveHierarchyState(),API Call :: Landroid/util/SparseArray.size(),API Call :: Landroid/util/SparseArray.init(),API Call :: Landroid/util/SparseArray.clear(),API Call :: Landroid/os/Bundle.isEmpty(),API Call :: Landroid/os/Bundle.putBoolean(),API Call :: Landroid/os/Bundle.putSparseParcelableArray(),API Call :: Landroid/view/View.setLayoutParams(),API Call :: Landroid/view/View.getLayoutParams(),API Call :: Landroid/view/View.getContext(),API Call :: Landroid/widget/FrameLayout$LayoutParams.init(),API Call :: Landroid/widget/FrameLayout.init(),API Call :: Landroid/util/AndroidRuntimeException.init(),API Call :: Landroid/util/Log.d(),API Call :: Landroid/widget/EdgeEffect.setSize(),API Call :: Landroid/widget/EdgeEffect.isFinished(),API Call :: Landroid/widget/EdgeEffect.onPull(),API Call :: Landroid/widget/EdgeEffect.draw(),API Call :: Landroid/widget/EdgeEffect.finish(),API Call :: Landroid/widget/EdgeEffect.onRelease(),API Call :: Landroid/view/View$BaseSavedState.init(),API Call :: Landroid/os/Parcel.readParcelable(),API Call :: Landroid/os/Parcel.writeParcelable(),API Call :: Landroid/view/View$BaseSavedState.writeToParcel(),API Call :: Landroid/view/ViewGroup.getParent(),API Call :: Landroid/view/View.getLeft(),API Call :: Landroid/view/View.getBottom(),API Call :: Landroid/view/ViewGroup.getLeft(),API Call :: Landroid/view/ViewGroup.getBottom(),API Call :: Landroid/view/ViewGroup.getRight(),API Call :: Landroid/view/View.getRight(),API Call :: Landroid/view/View.getParent(),API Call :: Landroid/view/ViewGroup.getTop(),API Call :: Landroid/view/View.getTop(),API Call :: Landroid/widget/Scroller.timePassed(),API Call :: Landroid/widget/Scroller.startScroll(),API Call :: Landroid/widget/Scroller.isFinished(),API Call :: Landroid/widget/Scroller.getDuration(),API Call :: Landroid/widget/Scroller.getCurrY(),API Call :: Landroid/widget/Scroller.abortAnimation(),API Call :: Landroid/widget/Scroller.getCurrX(),API Call :: Landroid/view/VelocityTracker.clear(),API Call :: Landroid/view/View.getMeasuredWidth(),API Call :: Landroid/view/View.getWidth(),API Call :: Landroid/view/View.offsetLeftAndRight(),API Call :: Landroid/view/VelocityTracker.recycle(),API Call :: Landroid/view/View.requestFocus(),API Call :: Landroid/view/KeyEvent.getKeyCode(),API Call :: Landroid/view/KeyEvent.getAction(),API Call :: Landroid/view/FocusFinder.findNextFocus(),API Call :: Landroid/view/FocusFinder.getInstance(),API Call :: Landroid/view/SoundEffectConstants.getContantForFocusDirection(),API Call :: Landroid/view/ViewGroup.getChildCount(),API Call :: Landroid/view/View.getScrollY(),API Call :: Landroid/view/ViewGroup.getChildAt(),API Call :: Landroid/view/View.getScrollX(),API Call :: Landroid/view/View.addFocusables(),API Call :: Landroid/view/View.getVisibility(),API Call :: Landroid/view/View.addTouchables(),API Call :: Landroid/view/ViewGroup.checkLayoutParams(),API Call :: Landroid/widget/Scroller.computeScrollOffset(),API Call :: Landroid/view/ViewGroup.dispatchKeyEvent(),API Call :: Landroid/view/View.dispatchPopulateAccessibilityEvent(),API Call :: Landroid/view/ViewGroup.draw(),API Call :: Landroid/view/ViewGroup.drawableStateChanged(),API Call :: Landroid/view/ViewGroup.onAttachedToWindow(),API Call :: Landroid/view/ViewGroup.onDraw(),API Call :: Landroid/view/VelocityTracker.obtain(),API Call :: Landroid/view/MotionEvent.getX(),API Call :: Landroid/view/VelocityTracker.addMovement(),API Call :: Landroid/view/MotionEvent.getY(),API Call :: Landroid/view/MotionEvent.getAction(),API Call :: Landroid/widget/Scroller.getFinalX(),API Call :: Landroid/view/View.layout(),API Call :: Landroid/view/View$MeasureSpec.makeMeasureSpec(),API Call :: Landroid/view/View.getMeasuredHeight(),API Call :: Landroid/view/View.measure(),API Call :: Landroid/view/ViewGroup.onRestoreInstanceState(),API Call :: Landroid/view/ViewGroup.onSaveInstanceState(),API Call :: Landroid/view/ViewGroup.onSizeChanged(),API Call :: Landroid/view/VelocityTracker.computeCurrentVelocity(),API Call :: Landroid/view/MotionEvent.getEdgeFlags(),API Call :: Landroid/content/Context.getResources(),API Call :: Landroid/content/res/Resources.getDrawable(),API Call :: Landroid/view/ViewGroup.verifyDrawable(),API Call :: Landroid/view/KeyEvent.getMetaState(),API Call :: Landroid/view/View.postInvalidateOnAnimation(),API Call :: Landroid/view/ViewGroup$LayoutParams.init(),API Call :: Landroid/content/res/TypedArray.getInteger(),API Call :: Landroid/view/KeyEvent.metaStateHasModifiers(),API Call :: Landroid/view/KeyEvent.metaStateHasNoModifiers(),API Call :: Landroid/view/MotionEvent.findPointerIndex(),API Call :: Landroid/view/MotionEvent.getPointerId(),API Call :: Landroid/view/VelocityTracker.getXVelocity(),API Call :: Landroid/view/View.postInvalidateDelayed(),API Call :: Landroid/view/View.getOverScrollMode(),API Call :: Landroid/view/View.canScrollHorizontally(),API Call :: Landroid/os/HandlerThread.start(),API Call :: Landroid/os/HandlerThread.getLooper(),API Call :: Landroid/os/HandlerThread.init(),API Call :: Landroid/content/SharedPreferences.getString(),API Call :: Landroid/content/pm/PackageManager.queryIntentActivities(),API Call :: Landroid/content/pm/ResolveInfo.loadLabel(),API Call :: Landroid/content/Intent.init(),API Call :: Landroid/content/SharedPreferences.edit(),API Call :: Landroid/content/Intent.addCategory(),API Call :: Landroid/content/SharedPreferences$Editor.commit(),API Call :: Landroid/content/pm/ResolveInfo.loadIcon(),API Call :: Landroid/content/pm/ActivityInfo.isEnabled(),API Call :: Landroid/content/SharedPreferences$Editor.putInt(),API Call :: Landroid/widget/ListView.getBottom(),API Call :: Landroid/widget/ListView.setSelection(),API Call :: Landroid/content/Intent.setAction(),API Call :: Landroid/widget/TextView.setText(),API Call :: Landroid/widget/TextView.getText(),API Call :: Landroid/content/pm/PackageManager.getActivityInfo(),API Call :: Landroid/content/pm/PackageManager.getInstalledPackages(),API Call :: Landroid/content/ComponentName.init(),API Call :: Landroid/content/pm/PackageManager$NameNotFoundException.printStackTrace(),API Call :: Landroid/content/pm/ActivityInfo.loadIcon(),API Call :: Landroid/view/LayoutInflater.inflate(),API Call :: Landroid/widget/ListView.setStackFromBottom(),API Call :: Landroid/widget/LinearLayout.setOnClickListener(),API Call :: Landroid/view/View.findViewById(),API Call :: Landroid/widget/ListView.setOnItemClickListener(),API Call :: Landroid/widget/CheckBox.setOnCheckedChangeListener(),API Call :: Landroid/widget/ListView.setAdapter(),API Call :: Landroid/content/SharedPreferences.getInt(),API Call :: Landroid/widget/ListView.getHeight(),API Call :: Landroid/widget/ListView.scrollTo(),API Call :: Landroid/view/MenuInflater.inflate(),API Call :: Landroid/widget/ListAdapter.getItem(),API Call :: Landroid/widget/ListView.getAdapter(),API Call :: Landroid/content/Intent.setClassName(),API Call :: Landroid/content/pm/PackageManager.getApplicationEnabledSetting(),API Call :: Landroid/content/Intent.setFlags(),API Call :: Landroid/view/MenuItem.getItemId(),API Call :: Landroid/content/Intent.setClass(),API Call :: Landroid/text/TextUtils.isEmpty(),API Call :: Landroid/content/Context.getApplicationContext(),API Call :: Landroid/content/res/Resources.openRawResource(),API Call :: Landroid/util/Log.i(),API Call :: Landroid/os/Handler.init(),API Call :: Landroid/content/Context.getPackageManager(),API Call :: Landroid/content/ComponentName.getPackageName(),API Call :: Landroid/content/Context.getSystemService(),API Call :: Landroid/content/SharedPreferences.getAll(),API Call :: Landroid/os/Handler.handleMessage(),API Call :: Landroid/os/Message.init(),API Call :: Landroid/os/Handler.sendMessage(),API Call :: Landroid/content/SharedPreferences$Editor.putString(),API Call :: Landroid/os/Message.getData(),API Call :: Landroid/os/Bundle.getString(),API Call :: Landroid/widget/BaseAdapter.init(),API Call :: Landroid/view/LayoutInflater.from(),API Call :: Landroid/widget/ImageView.setImageDrawable(),API Call :: Landroid/widget/ImageView.setVisibility(),API Call :: Landroid/widget/CheckBox.setChecked(),API Call :: Landroid/widget/CheckBox.setOnClickListener(),API Call :: Landroid/widget/CheckBox.setBackgroundResource(),API Call :: Landroid/os/Bundle.putString(),API Call :: Landroid/os/Handler.obtainMessage(),API Call :: Landroid/os/Message.setData()
001e0947b0297fb42094763b396d4f9eb8dfe539a1b095a77857a8d6d6a3852b,T9Apps,com.nollec.t9apps,8,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
