SHA256,NOME,PACOTE,API_MIN,API,Permission :: WRITE_EXTERNAL_STORAGE,Permission :: GET_TASKS,Permission :: ACCESS_WIFI_STATE,Permission :: ACCESS_FINE_LOCATION,Permission :: INTERNET,Permission :: ACCESS_COARSE_LOCATION,Permission :: ACCESS_NETWORK_STATE,Permission :: READ_PHONE_STATE,Intent :: CONNECTIVITY_CHANGE,API Call :: Landroid/util/SparseArray.init(),API Call :: Landroid/util/SparseArray.put(),API Call :: Landroid/util/SparseArray.get(),API Call :: Landroid/util/SparseIntArray.get(),API Call :: Landroid/util/SparseIntArray.append(),API Call :: Landroid/util/SparseIntArray.init(),API Call :: Landroid/util/SparseIntArray.keyAt(),API Call :: Landroid/util/SparseIntArray.size(),API Call :: Landroid/util/SparseArray.size(),API Call :: Landroid/util/SparseArray.keyAt(),API Call :: Landroid/util/SparseArray.append(),API Call :: Landroid/util/SparseArray.valueAt(),API Call :: Landroid/util/Pair.init(),API Call :: Landroid/util/SparseIntArray.indexOfKey(),API Call :: Landroid/util/SparseIntArray.put(),API Call :: Landroid/text/TextUtils.join(),API Call :: Landroid/text/TextUtils.isEmpty(),API Call :: Landroid/util/Log.d(),API Call :: Landroid/util/Log.e(),API Call :: Landroid/util/Log.w(),API Call :: Landroid/os/Handler.removeCallbacks(),API Call :: Landroid/os/HandlerThread.init(),API Call :: Landroid/os/HandlerThread.isAlive(),API Call :: Landroid/os/HandlerThread.start(),API Call :: Landroid/os/Handler.post(),API Call :: Landroid/os/Handler.init(),API Call :: Landroid/os/HandlerThread.getLooper(),API Call :: Landroid/os/Handler.postDelayed(),API Call :: Landroid/content/SharedPreferences.getString(),API Call :: Landroid/content/SharedPreferences$Editor.commit(),API Call :: Landroid/content/SharedPreferences.edit(),API Call :: Landroid/content/SharedPreferences$Editor.remove(),API Call :: Landroid/content/SharedPreferences$Editor.putString(),API Call :: Landroid/content/Context.getApplicationContext(),API Call :: Landroid/content/Context.getSharedPreferences(),API Call :: Landroid/content/Context.getSystemService(),API Call :: Landroid/net/ConnectivityManager.getActiveNetworkInfo(),API Call :: Landroid/net/NetworkInfo.getExtraInfo(),API Call :: Landroid/net/NetworkInfo.isAvailable(),API Call :: Landroid/os/SystemClock.elapsedRealtime(),API Call :: Landroid/net/NetworkInfo.isConnected(),API Call :: Landroid/net/NetworkInfo.getType(),API Call :: Landroid/content/Context.getPackageName(),API Call :: Landroid/os/Process.myPid(),API Call :: Landroid/content/Context.unbindService(),API Call :: Landroid/os/Looper.getMainLooper(),API Call :: Landroid/content/Context.bindService(),API Call :: Landroid/content/pm/PackageManager.getPackageInfo(),API Call :: Landroid/os/Looper.myLooper(),API Call :: Landroid/content/Intent.setPackage(),API Call :: Landroid/content/Intent.init(),API Call :: Landroid/content/Context.getPackageManager(),API Call :: Landroid/os/IBinder.transact(),API Call :: Landroid/os/Parcel.recycle(),API Call :: Landroid/os/Parcel.obtain(),API Call :: Landroid/os/Parcel.readString(),API Call :: Landroid/os/Parcel.readException(),API Call :: Landroid/os/Parcel.writeInterfaceToken(),API Call :: Landroid/os/Parcel.readInt(),API Call :: Landroid/os/Parcel.writeInt(),API Call :: Landroid/telephony/NeighboringCellInfo.getRssi(),API Call :: Landroid/telephony/TelephonyManager.getCellLocation(),API Call :: Landroid/telephony/cdma/CdmaCellLocation.getBaseStationId(),API Call :: Landroid/telephony/cdma/CdmaCellLocation.getNetworkId(),API Call :: Landroid/telephony/gsm/GsmCellLocation.getCid(),API Call :: Landroid/telephony/TelephonyManager.getNeighboringCellInfo(),API Call :: Landroid/telephony/gsm/GsmCellLocation.getLac(),API Call :: Landroid/telephony/TelephonyManager.getNetworkOperator(),API Call :: Landroid/telephony/TelephonyManager.getSimState(),API Call :: Landroid/telephony/NeighboringCellInfo.getCid(),API Call :: Landroid/os/Environment.getExternalStorageDirectory(),API Call :: Landroid/content/Context.getFilesDir(),API Call :: Landroid/os/Environment.getExternalStorageState(),API Call :: Landroid/net/wifi/WifiManager.getConnectionInfo(),API Call :: Landroid/net/wifi/WifiInfo.getMacAddress(),API Call :: Landroid/provider/Settings$Secure.getString(),API Call :: Landroid/content/Context.getContentResolver(),API Call :: Landroid/content/pm/PackageManager.getInstalledPackages(),API Call :: Landroid/net/NetworkInfo.getSubtype(),API Call :: Landroid/net/NetworkInfo.getSubtypeName(),API Call :: Landroid/view/WindowManager.getDefaultDisplay(),API Call :: Landroid/util/DisplayMetrics.init(),API Call :: Landroid/view/Display.getMetrics(),API Call :: Landroid/content/res/Resources.getConfiguration(),API Call :: Landroid/content/Context.getResources(),API Call :: Landroid/util/Log.i(),API Call :: Landroid/content/pm/PackageManager.checkPermission(),API Call :: Landroid/content/pm/Signature.toByteArray(),API Call :: Landroid/telephony/TelephonyManager.getDeviceId(),API Call :: Landroid/telephony/TelephonyManager.getSubscriberId(),API Call :: Landroid/telephony/TelephonyManager.getSimOperator(),API Call :: Landroid/telephony/TelephonyManager.getNetworkOperatorName(),API Call :: Landroid/content/pm/PackageManager$NameNotFoundException.getMessage(),API Call :: Landroid/content/BroadcastReceiver.init(),API Call :: Landroid/net/NetworkInfo.isConnectedOrConnecting(),API Call :: Landroid/content/Intent.getAction(),API Call :: Landroid/os/AsyncTask.init(),API Call :: Landroid/content/Context.getText(),API Call :: Landroid/widget/EditText.setHint(),API Call :: Landroid/text/method/PasswordTransformationMethod.getInstance(),API Call :: Landroid/widget/EditText.init(),API Call :: Landroid/widget/EditText.setTransformationMethod(),API Call :: Landroid/widget/ListView.setOnItemLongClickListener(),API Call :: Landroid/widget/ListView.setOnItemClickListener(),API Call :: Landroid/content/Intent.getStringExtra(),API Call :: Landroid/widget/TextView.setText(),API Call :: Landroid/view/View.findViewById(),API Call :: Landroid/widget/Spinner.setSelection(),API Call :: Landroid/widget/CheckBox.setOnCheckedChangeListener(),API Call :: Landroid/view/LayoutInflater.inflate(),API Call :: Landroid/view/LayoutInflater.from(),API Call :: Landroid/widget/EditText.setText(),API Call :: Landroid/widget/ImageView.setImageDrawable(),API Call :: Landroid/widget/Button.setEnabled(),API Call :: Landroid/widget/EditText.setEnabled(),API Call :: Landroid/content/res/Resources.getString(),API Call :: Landroid/widget/ListView.setAdapter(),API Call :: Landroid/widget/LinearLayout.getVisibility(),API Call :: Landroid/view/MenuInflater.inflate(),API Call :: Landroid/content/Intent.putExtra(),API Call :: Landroid/content/Intent.setAction(),API Call :: Landroid/view/MenuItem.getItemId(),API Call :: Landroid/content/Intent.setData(),API Call :: Landroid/net/Uri.parse(),API Call :: Landroid/widget/LinearLayout.setVisibility(),API Call :: Landroid/content/Intent.getBooleanExtra(),API Call :: Landroid/view/Menu.findItem(),API Call :: Landroid/view/MenuItem.setVisible(),API Call :: Landroid/content/pm/PackageManager$NameNotFoundException.printStackTrace(),API Call :: Landroid/os/Process.killProcess(),API Call :: Landroid/widget/Toast.show(),API Call :: Landroid/os/Looper.loop(),API Call :: Landroid/os/Looper.prepare(),API Call :: Landroid/widget/Toast.makeText(),API Call :: Landroid/content/ContentValues.put(),API Call :: Landroid/content/ContentValues.init(),API Call :: Landroid/view/MenuItem.getMenuInfo(),API Call :: Landroid/view/ContextMenu.add(),API Call :: Landroid/content/Context.setTheme(),API Call :: Landroid/preference/PreferenceActivity.init(),API Call :: Landroid/preference/Preference.setSummary(),API Call :: Landroid/preference/Preference.setOnPreferenceClickListener(),API Call :: Landroid/preference/ListPreference.setSummary(),API Call :: Landroid/preference/PreferenceActivity.onCreate(),API Call :: Landroid/preference/ListPreference.setOnPreferenceChangeListener(),API Call :: Landroid/preference/PreferenceActivity.onPause(),API Call :: Landroid/preference/Preference.getKey(),API Call :: Landroid/preference/PreferenceActivity.onResume(),API Call :: Landroid/widget/ListView.init(),API Call :: Landroid/os/AsyncTask.execute(),API Call :: Landroid/widget/CheckBox.isChecked(),API Call :: Landroid/widget/ImageView.setBackgroundColor(),API Call :: Landroid/widget/ImageView.setTag(),API Call :: Landroid/widget/ScrollView.scrollTo(),API Call :: Landroid/text/method/DigitsKeyListener.getInstance(),API Call :: Landroid/widget/EditText.setKeyListener(),API Call :: Landroid/widget/CheckBox.setChecked(),API Call :: Landroid/widget/TextView.addTextChangedListener(),API Call :: Landroid/widget/ImageView.setOnClickListener(),API Call :: Landroid/widget/TextView.setOnClickListener(),API Call :: Landroid/widget/TextView.getText(),API Call :: Landroid/content/ContentProvider.init(),API Call :: Landroid/content/Context.getCacheDir(),API Call :: Landroid/content/res/XmlResourceParser.next(),API Call :: Landroid/content/pm/PackageManager.resolveContentProvider(),API Call :: Landroid/content/res/XmlResourceParser.getAttributeValue(),API Call :: Landroid/content/res/XmlResourceParser.getName(),API Call :: Landroid/content/pm/ProviderInfo.loadXmlMetaData(),API Call :: Landroid/content/ContentProvider.attachInfo(),API Call :: Landroid/webkit/MimeTypeMap.getSingleton(),API Call :: Landroid/webkit/MimeTypeMap.getMimeTypeFromExtension(),API Call :: Landroid/os/ParcelFileDescriptor.open(),API Call :: Landroid/util/TypedValue.coerceToString(),API Call :: Landroid/content/Context.getString(),API Call :: Landroid/content/pm/PackageManager.getPackageArchiveInfo(),API Call :: Landroid/content/pm/ApplicationInfo.loadIcon(),API Call :: Landroid/content/res/Resources.getDrawable(),API Call :: Landroid/content/pm/ApplicationInfo.loadLabel(),API Call :: Landroid/os/Handler.handleMessage(),API Call :: Landroid/os/Handler.sendMessage(),API Call :: Landroid/os/Handler.obtainMessage(),API Call :: Landroid/content/SharedPreferences$Editor.putBoolean(),API Call :: Landroid/content/SharedPreferences.getBoolean(),API Call :: Landroid/content/SharedPreferences$Editor.putInt(),API Call :: Landroid/preference/PreferenceManager.getDefaultSharedPreferences(),API Call :: Landroid/content/SharedPreferences.getInt(),API Call :: Landroid/view/View.setBackgroundColor(),API Call :: Landroid/widget/ImageView.setOnTouchListener(),API Call :: Landroid/view/MotionEvent.getY(),API Call :: Landroid/view/MotionEvent.getX(),API Call :: Landroid/widget/ImageView.getHeight(),API Call :: Landroid/widget/ImageView.getDrawable(),API Call :: Landroid/widget/ImageView.getWidth(),API Call :: Landroid/util/Base64.decode(),API Call :: Landroid/net/Uri$Builder.scheme(),API Call :: Landroid/net/Uri$Builder.encodedPath(),API Call :: Landroid/net/Uri$Builder.build(),API Call :: Landroid/net/Uri$Builder.authority(),API Call :: Landroid/net/Uri.encode(),API Call :: Landroid/net/Uri$Builder.init(),API Call :: Landroid/net/Uri.getEncodedPath(),API Call :: Landroid/net/Uri.decode(),API Call :: Landroid/content/Context.getAssets(),API Call :: Landroid/content/res/AssetManager.open(),API Call :: Landroid/net/Uri.fromFile(),API Call :: Landroid/content/Intent.setFlags(),API Call :: Landroid/content/Intent.setDataAndType(),API Call :: Landroid/widget/BaseAdapter.init(),API Call :: Landroid/widget/ImageView.setImageBitmap(),API Call :: Landroid/widget/CheckBox.getLayoutParams(),API Call :: Landroid/widget/CheckBox.setBackgroundResource(),API Call :: Landroid/widget/CheckBox.setOnClickListener(),API Call :: Landroid/widget/CheckBox.setVisibility(),API Call :: Landroid/widget/CheckBox.setButtonDrawable(),API Call :: Landroid/widget/ImageView.getTag(),API Call :: Landroid/widget/LinearLayout.getChildAt(),API Call :: Landroid/widget/EditText.requestFocus(),API Call :: Landroid/widget/TextView.setOnLongClickListener(),API Call :: Landroid/widget/TextView.setTextColor(),API Call :: Landroid/view/View.measure(),API Call :: Landroid/widget/EditText.setInputType(),API Call :: Landroid/widget/EditText.addTextChangedListener(),API Call :: Landroid/widget/TextView.setTextSize(),API Call :: Landroid/widget/ImageView.setVisibility(),API Call :: Landroid/widget/EditText.setTag(),API Call :: Landroid/widget/EditText.setTextSize(),API Call :: Landroid/view/View.getMeasuredHeight(),API Call :: Landroid/widget/EditText.setFilters(),API Call :: Landroid/widget/LinearLayout.removeAllViews(),API Call :: Landroid/widget/LinearLayout.addView(),API Call :: Landroid/text/ClipboardManager.setText(),API Call :: Landroid/text/SpannableStringBuilder.init(),API Call :: Landroid/text/SpannableStringBuilder.replace(),API Call :: Landroid/widget/EditText.getTag(),API Call :: Landroid/widget/EditText.getText(),API Call :: Landroid/os/AsyncTask.onPostExecute(),API Call :: Landroid/widget/ProgressBar.init(),API Call :: Landroid/view/View.getId(),API Call :: Landroid/widget/ImageView.setImageResource(),API Call :: Landroid/widget/TextView.setVisibility(),API Call :: Landroid/os/AsyncTask.onPreExecute(),API Call :: Landroid/widget/Spinner.setOnItemSelectedListener(),API Call :: Landroid/widget/ArrayAdapter.init(),API Call :: Landroid/widget/Spinner.setAdapter(),API Call :: Landroid/content/res/Resources.getStringArray(),API Call :: Landroid/widget/ArrayAdapter.setDropDownViewResource(),API Call :: Landroid/widget/AdapterView.getId(),API Call :: Landroid/widget/Spinner.getSelectedItemPosition(),API Call :: Landroid/widget/ProgressBar.setIndeterminate(),API Call :: Landroid/widget/ProgressBar.setProgress(),API Call :: Landroid/widget/ProgressBar.setMax(),API Call :: Landroid/os/Bundle.getInt(),API Call :: Landroid/os/Message.getData(),API Call :: Landroid/os/Bundle.getString(),API Call :: Landroid/os/Bundle.putInt(),API Call :: Landroid/os/Message.init(),API Call :: Landroid/os/Bundle.init(),API Call :: Landroid/os/Message.setData(),API Call :: Landroid/os/Bundle.putString(),API Call :: Landroid/os/Handler.sendEmptyMessage(),API Call :: Landroid/widget/EditText.getCurrentTextColor(),API Call :: Landroid/widget/EditText.setVisibility()
000c2f0c7a69cf15d31c27116c53b6c2141c0c45bca9bddcc937803cb525a0a7,ApkModifier,zhao.apkmodifier,7,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
