SHA256,NOME,PACOTE,API_MIN,API,Permission :: BILLING,Permission :: WAKE_LOCK,Permission :: FOREGROUND_SERVICE,Permission :: INTERNET,Permission :: ACCESS_NETWORK_STATE,Permission :: SYSTEM_ALERT_WINDOW,Permission :: VIBRATE,Permission :: CHANGE_WIFI_STATE,Permission :: ACCESS_WIFI_STATE,Permission :: BIND_GET_INSTALL_REFERRER_SERVICE,Permission :: AD_ID,Permission :: CHANGE_NETWORK_STATE,Permission :: WRITE_EXTERNAL_STORAGE,Permission :: READ_EXTERNAL_STORAGE,API Call :: Landroid/view/View.init(),API Call :: Landroid/content/res/TypedArray.getString(),API Call :: Landroid/content/res/TypedArray.getIndex(),API Call :: Landroid/content/Context.obtainStyledAttributes(),API Call :: Landroid/content/res/TypedArray.getIndexCount(),API Call :: Landroid/content/Context.getPackageName(),API Call :: Landroid/content/Context.getResources(),API Call :: Landroid/content/res/Resources.getIdentifier(),API Call :: Landroid/util/Log.w(),API Call :: Landroid/view/View.onMeasure(),API Call :: Landroid/util/SparseIntArray.append(),API Call :: Landroid/util/SparseIntArray.init(),API Call :: Landroid/view/ViewGroup$MarginLayoutParams.init(),API Call :: Landroid/content/res/TypedArray.getFloat(),API Call :: Landroid/content/res/TypedArray.getInt(),API Call :: Landroid/content/res/TypedArray.getDimensionPixelSize(),API Call :: Landroid/content/res/TypedArray.getResourceId(),API Call :: Landroid/content/res/TypedArray.recycle(),API Call :: Landroid/content/res/TypedArray.getDimensionPixelOffset(),API Call :: Landroid/content/res/TypedArray.getBoolean(),API Call :: Landroid/util/Log.e(),API Call :: Landroid/util/SparseIntArray.get(),API Call :: Landroid/view/ViewGroup$MarginLayoutParams.resolveLayoutDirection(),API Call :: Landroid/util/SparseArray.get(),API Call :: Landroid/view/View.getLayoutParams(),API Call :: Landroid/util/SparseArray.init(),API Call :: Landroid/view/ViewGroup.init(),API Call :: Landroid/util/SparseArray.put(),API Call :: Landroid/view/View.getParent(),API Call :: Landroid/view/ViewGroup.onViewAdded(),API Call :: Landroid/view/View.getId(),API Call :: Landroid/view/View.getBaseline(),API Call :: Landroid/view/View.getVisibility(),API Call :: Landroid/view/View.measure(),API Call :: Landroid/view/View.getMeasuredHeight(),API Call :: Landroid/view/View.getMeasuredWidth(),API Call :: Landroid/content/res/Resources.getResourceName(),API Call :: Landroid/view/View$MeasureSpec.getSize(),API Call :: Landroid/view/View$MeasureSpec.getMode(),API Call :: Landroid/view/View.isLayoutRequested(),API Call :: Landroid/view/ViewGroup.addView(),API Call :: Landroid/view/View.getTag(),API Call :: Landroid/view/ViewGroup.dispatchDraw(),API Call :: Landroid/view/View.setVisibility(),API Call :: Landroid/view/View.layout(),API Call :: Landroid/view/View$MeasureSpec.makeMeasureSpec(),API Call :: Landroid/view/View.getMeasuredState(),API Call :: Landroid/util/SparseArray.remove(),API Call :: Landroid/view/ViewGroup.onViewRemoved(),API Call :: Landroid/view/ViewGroup.removeView(),API Call :: Landroid/view/ViewGroup.requestLayout(),API Call :: Landroid/view/ViewGroup.setId(),API Call :: Landroid/content/res/Resources.getXml(),API Call :: Landroid/util/Xml.asAttributeSet(),API Call :: Landroid/view/View.setScaleX(),API Call :: Landroid/view/View.setTranslationX(),API Call :: Landroid/view/View.setRotation(),API Call :: Landroid/view/View.setLayoutParams(),API Call :: Landroid/view/View.setScaleY(),API Call :: Landroid/view/View.setElevation(),API Call :: Landroid/view/View.setTranslationY(),API Call :: Landroid/view/View.setRotationX(),API Call :: Landroid/view/View.setTranslationZ(),API Call :: Landroid/view/View.setRotationY(),API Call :: Landroid/view/View.setAlpha(),API Call :: Landroid/view/View.setPivotX(),API Call :: Landroid/view/View.setPivotY(),API Call :: Landroid/view/View.isInEditMode(),API Call :: Landroid/view/View.getContext(),API Call :: Landroid/content/res/TypedArray.getDimension(),API Call :: Landroid/content/res/TypedArray.getLayoutDimension(),API Call :: Landroid/view/LayoutInflater.inflate(),API Call :: Landroid/view/LayoutInflater.from(),API Call :: Landroid/view/View.getElevation(),API Call :: Landroid/view/View.getScaleX(),API Call :: Landroid/view/View.getPivotY(),API Call :: Landroid/view/View.getTranslationY(),API Call :: Landroid/view/View.getRotation(),API Call :: Landroid/view/View.getPivotX(),API Call :: Landroid/view/View.getAlpha(),API Call :: Landroid/view/View.getRotationY(),API Call :: Landroid/view/View.getTranslationX(),API Call :: Landroid/view/View.getScaleY(),API Call :: Landroid/view/View.getRotationX(),API Call :: Landroid/view/View.getTranslationZ(),API Call :: Landroid/view/ViewGroup.setVisibility(),API Call :: Landroid/util/Log.v(),API Call :: Landroid/view/View.findViewById(),API Call :: Landroid/os/Process.killProcess(),API Call :: Landroid/widget/Toast.makeText(),API Call :: Landroid/os/Process.myPid(),API Call :: Landroid/widget/Toast.show(),API Call :: Landroid/text/TextUtils.isEmpty(),API Call :: Landroid/os/ResultReceiver.send(),API Call :: Landroid/content/Intent.getExtras(),API Call :: Landroid/os/Bundle.getParcelable(),API Call :: Landroid/content/Intent.init(),API Call :: Landroid/content/Intent.getParcelableExtra(),API Call :: Landroid/content/Intent.hasExtra(),API Call :: Landroid/os/Bundle.putParcelable(),API Call :: Landroid/os/Bundle.containsKey(),API Call :: Landroid/os/Bundle.getStringArrayList(),API Call :: Landroid/content/IntentFilter.init(),API Call :: Landroid/content/Context.registerReceiver(),API Call :: Landroid/content/Context.unregisterReceiver(),API Call :: Landroid/content/BroadcastReceiver.init(),API Call :: Landroid/os/ResultReceiver.init(),API Call :: Landroid/os/Bundle.getBoolean(),API Call :: Landroid/os/Bundle.getLong(),API Call :: Landroid/os/Bundle.getString(),API Call :: Landroid/util/Log.isLoggable(),API Call :: Landroid/content/ContentProvider.init(),API Call :: Landroid/content/pm/PackageManager$NameNotFoundException.printStackTrace(),API Call :: Landroid/content/Context.getPackageManager(),API Call :: Landroid/os/Bundle.getInt(),API Call :: Landroid/content/pm/PackageManager.resolveContentProvider(),API Call :: Landroid/content/pm/PackageManager.getPackageInfo(),API Call :: Landroid/content/ContentProvider.applyBatch(),API Call :: Landroid/net/Uri.getEncodedPath(),API Call :: Landroid/content/res/AssetFileDescriptor.getParcelFileDescriptor(),API Call :: Landroid/os/Environment.getExternalStorageState(),API Call :: Landroid/os/Environment.getExternalStorageDirectory(),API Call :: Landroid/content/res/AssetFileDescriptor.init(),API Call :: Landroid/os/ParcelFileDescriptor.open(),API Call :: Landroid/util/Log.i(),API Call :: Landroid/util/Log.d(),API Call :: Landroid/content/res/AssetFileDescriptor.createInputStream(),API Call :: Landroid/security/KeyPairGeneratorSpec$Builder.setAlias(),API Call :: Landroid/security/keystore/KeyGenParameterSpec$Builder.setCertificateSerialNumber(),API Call :: Landroid/security/keystore/KeyGenParameterSpec$Builder.setCertificateNotAfter(),API Call :: Landroid/security/keystore/KeyGenParameterSpec$Builder.build(),API Call :: Landroid/security/KeyPairGeneratorSpec$Builder.setStartDate(),API Call :: Landroid/security/keystore/KeyGenParameterSpec$Builder.setCertificateSubject(),API Call :: Landroid/security/KeyPairGeneratorSpec$Builder.setEndDate(),API Call :: Landroid/security/KeyPairGeneratorSpec$Builder.init(),API Call :: Landroid/security/KeyPairGeneratorSpec$Builder.build(),API Call :: Landroid/security/keystore/KeyGenParameterSpec$Builder.init(),API Call :: Landroid/security/keystore/KeyGenParameterSpec$Builder.setCertificateNotBefore(),API Call :: Landroid/security/KeyPairGeneratorSpec$Builder.setSubject(),API Call :: Landroid/security/KeyPairGeneratorSpec$Builder.setSerialNumber(),API Call :: Landroid/content/SharedPreferences.getLong(),API Call :: Landroid/content/SharedPreferences$Editor.apply(),API Call :: Landroid/content/SharedPreferences.edit(),API Call :: Landroid/content/SharedPreferences$Editor.putLong(),API Call :: Landroid/content/SharedPreferences.getString(),API Call :: Landroid/content/SharedPreferences$Editor.putString(),API Call :: Landroid/content/Context.getApplicationContext(),API Call :: Landroid/content/pm/PackageManager.queryBroadcastReceivers(),API Call :: Landroid/content/BroadcastReceiver.onReceive(),API Call :: Landroid/content/Intent.getStringExtra(),API Call :: Landroid/content/Intent.getAction(),API Call :: Landroid/view/ViewConfiguration.getWindowTouchSlop(),API Call :: Landroid/view/ViewConfiguration.getGlobalActionKeyTimeout(),API Call :: Landroid/content/pm/PackageManager.queryIntentServices(),API Call :: Landroid/os/Process.myUid(),API Call :: Landroid/content/Context.checkPermission(),API Call :: Landroid/net/Uri.getScheme(),API Call :: Landroid/net/Uri.getQueryParameterNames(),API Call :: Landroid/net/Uri.getHost(),API Call :: Landroid/net/Uri.getPath(),API Call :: Landroid/net/Uri.getQueryParameter(),API Call :: Landroid/content/pm/PackageInfo.getLongVersionCode(),API Call :: Landroid/content/pm/Signature.toByteArray(),API Call :: Landroid/provider/Settings$Secure.getString(),API Call :: Landroid/provider/Settings$Secure.getInt(),API Call :: Landroid/os/IBinder.transact(),API Call :: Landroid/os/Parcel.obtain(),API Call :: Landroid/os/Parcel.readString(),API Call :: Landroid/os/Parcel.readException(),API Call :: Landroid/os/Parcel.writeInterfaceToken(),API Call :: Landroid/os/Parcel.recycle(),API Call :: Landroid/os/Parcel.writeInt(),API Call :: Landroid/os/Parcel.readInt(),API Call :: Landroid/content/Context.unbindService(),API Call :: Landroid/content/Intent.setPackage(),API Call :: Landroid/os/Looper.getMainLooper(),API Call :: Landroid/content/Context.bindService(),API Call :: Landroid/os/Looper.myLooper(),API Call :: Landroid/content/SharedPreferences.getBoolean(),API Call :: Landroid/util/Base64.encodeToString(),API Call :: Landroid/view/ViewConfiguration.getTapTimeout(),API Call :: Landroid/view/ViewConfiguration.getFadingEdgeLength(),API Call :: Landroid/content/SharedPreferences$Editor.putBoolean(),API Call :: Landroid/text/TextUtils.getOffsetAfter(),API Call :: Landroid/content/Context.getFilesDir(),API Call :: Landroid/text/TextUtils.join(),API Call :: Landroid/text/AndroidCharacter.getEastAsianWidth(),API Call :: Landroid/view/ViewConfiguration.getPressedStateDuration(),API Call :: Landroid/view/View.getDefaultSize(),API Call :: Landroid/net/Uri.parse(),API Call :: Landroid/content/Context.getClassLoader(),API Call :: Landroid/content/pm/PackageManager.isInstantApp(),API Call :: Landroid/content/Intent.getIntExtra(),API Call :: Landroid/os/Process.supportsProcesses(),API Call :: Landroid/telephony/PhoneNumberUtils.isGlobalPhoneNumber(),API Call :: Landroid/content/Context.getApplicationInfo(),API Call :: Landroid/view/Gravity.isHorizontal(),API Call :: Landroid/text/TextUtils.isGraphic(),API Call :: Landroid/webkit/URLUtil.isJavaScriptUrl(),API Call :: Landroid/content/Context.getSystemService(),API Call :: Landroid/webkit/URLUtil.isHttpUrl(),API Call :: Landroid/content/Context.getCacheDir(),API Call :: Landroid/net/Uri$Builder.build(),API Call :: Landroid/net/Uri.buildUpon(),API Call :: Landroid/net/Uri$Builder.appendQueryParameter(),API Call :: Landroid/util/Base64.decode(),API Call :: Landroid/content/Intent.getData(),API Call :: Landroid/content/Intent.putExtra(),API Call :: Landroid/net/TrafficStats.setThreadStatsTag(),API Call :: Landroid/os/Bundle.getBundle(),API Call :: Landroid/view/ViewConfiguration.getMaximumDrawingCacheSize(),API Call :: Landroid/widget/ExpandableListView.getPackedPositionGroup(),API Call :: Landroid/os/SystemClock.uptimeMillis(),API Call :: Landroid/util/DisplayMetrics.init(),API Call :: Landroid/view/Display.getMetrics(),API Call :: Landroid/content/res/Resources.getConfiguration(),API Call :: Landroid/view/WindowManager.getDefaultDisplay(),API Call :: Landroid/telephony/TelephonyManager.getNetworkOperatorName(),API Call :: Landroid/telephony/TelephonyManager.getSimOperatorName(),API Call :: Landroid/net/ConnectivityManager.getNetworkInfo(),API Call :: Landroid/net/NetworkInfo.getType(),API Call :: Landroid/telephony/TelephonyManager.getPhoneType(),API Call :: Landroid/net/ConnectivityManager.getAllNetworks(),API Call :: Landroid/net/ConnectivityManager.getActiveNetworkInfo(),API Call :: Landroid/net/NetworkInfo.isConnectedOrConnecting(),API Call :: Landroid/os/Handler.postDelayed(),API Call :: Landroid/os/Handler.removeCallbacks(),API Call :: Landroid/os/Handler.post(),API Call :: Landroid/os/Handler.init(),API Call :: Landroid/content/Context.startActivity(),API Call :: Landroid/content/Intent.setFlags(),API Call :: Landroid/os/Binder.init(),API Call :: Landroid/os/Parcel.enforceInterface(),API Call :: Landroid/os/Binder.onTransact(),API Call :: Landroid/os/Parcelable$Creator.createFromParcel(),API Call :: Landroid/os/Parcelable.writeToParcel(),API Call :: Landroid/os/Bundle.get(),API Call :: Landroid/os/Bundle.putString(),API Call :: Landroid/os/Bundle.init(),API Call :: Landroid/os/Bundle.putBoolean(),API Call :: Landroid/os/Bundle.putStringArrayList(),API Call :: Landroid/os/Bundle.putInt(),API Call :: Landroid/os/Bundle.putAll(),API Call :: Landroid/content/Intent.getLongExtra(),API Call :: Landroid/os/ParcelFileDescriptor.getFileDescriptor(),API Call :: Landroid/os/ParcelFileDescriptor$AutoCloseInputStream.init(),API Call :: Landroid/os/Bundle.getParcelableArrayList(),API Call :: Landroid/content/pm/PackageManager.getApplicationInfo(),API Call :: Landroid/content/ComponentName.init(),API Call :: Landroid/view/View.setSystemUiVisibility(),API Call :: Landroid/view/Window.getDecorView(),API Call :: Landroid/os/RemoteException.init(),API Call :: Landroid/os/IInterface.asBinder(),API Call :: Landroid/os/IBinder.linkToDeath(),API Call :: Landroid/os/HandlerThread.init(),API Call :: Landroid/os/HandlerThread.getLooper(),API Call :: Landroid/os/HandlerThread.start(),API Call :: Landroid/os/IBinder.unlinkToDeath(),API Call :: Landroid/content/res/AssetManager.openXmlResourceParser(),API Call :: Landroid/content/ComponentName.getPackageName(),API Call :: Landroid/content/pm/PackageManager.setComponentEnabledSetting(),API Call :: Landroid/content/ComponentName.getClassName(),API Call :: Landroid/content/pm/PackageManager.getComponentEnabledSetting(),API Call :: Landroid/content/pm/ComponentInfo.isEnabled(),API Call :: Landroid/os/LocaleList.size(),API Call :: Landroid/content/res/Configuration.getLocales(),API Call :: Landroid/os/LocaleList.get(),API Call :: Landroid/content/pm/PackageManager.getPackagesForUid(),API Call :: Landroid/os/Binder.getCallingUid(),API Call :: Landroid/util/Pair.create(),API Call :: Landroid/os/Parcel.writeStrongBinder(),API Call :: Landroid/content/pm/ApplicationInfo.loadLabel(),API Call :: Landroid/content/Intent.setData(),API Call :: Landroid/os/Parcel.writeParcelable(),API Call :: Landroid/content/Context.getAssets(),API Call :: Landroid/os/StrictMode.setThreadPolicy(),API Call :: Landroid/os/StrictMode.allowThreadDiskReads(),API Call :: Landroid/os/StrictMode.allowThreadDiskWrites(),API Call :: Landroid/os/StrictMode.getThreadPolicy(),API Call :: Landroid/content/Context.getSharedPreferences(),API Call :: Landroid/content/SharedPreferences.getStringSet(),API Call :: Landroid/content/SharedPreferences$Editor.putStringSet(),API Call :: Landroid/os/Bundle.putLong(),API Call :: Landroid/content/Context.getExternalFilesDir(),API Call :: Landroid/os/Handler.handleMessage(),API Call :: Landroid/os/Handler.sendEmptyMessageDelayed(),API Call :: Landroid/text/TextPaint.getFontMetrics(),API Call :: Landroid/text/TextPaint.setAntiAlias(),API Call :: Landroid/text/TextPaint.setFakeBoldText(),API Call :: Landroid/text/TextPaint.setTextSize(),API Call :: Landroid/text/TextPaint.init(),API Call :: Landroid/text/TextPaint.setTypeface(),API Call :: Landroid/text/TextPaint.setSubpixelText(),API Call :: Landroid/text/TextPaint.setTextSkewX(),API Call :: Landroid/text/TextPaint.setStyle(),API Call :: Landroid/text/TextPaint.setARGB(),API Call :: Landroid/text/TextPaint.setTextScaleX(),API Call :: Landroid/text/TextPaint.measureText(),API Call :: Landroid/text/TextPaint.setStrokeWidth(),API Call :: Landroid/webkit/WebViewClient.init(),API Call :: Landroid/webkit/WebView.requestFocus(),API Call :: Landroid/webkit/WebView.setScrollBarStyle(),API Call :: Landroid/webkit/WebSettings.setSupportZoom(),API Call :: Landroid/webkit/WebSettings.setSupportMultipleWindows(),API Call :: Landroid/webkit/WebSettings.setBuiltInZoomControls(),API Call :: Landroid/webkit/WebSettings.setJavaScriptEnabled(),API Call :: Landroid/webkit/WebView.setWebChromeClient(),API Call :: Landroid/webkit/WebView.setHorizontalScrollBarEnabled(),API Call :: Landroid/webkit/WebView.getSettings(),API Call :: Landroid/webkit/WebView.setWebViewClient(),API Call :: Landroid/webkit/WebView.loadUrl(),API Call :: Landroid/webkit/WebView.setLayerType(),API Call :: Landroid/view/View.setOnClickListener(),API Call :: Landroid/webkit/WebChromeClient.init(),API Call :: Landroid/webkit/WebView.setVerticalScrollBarEnabled(),API Call :: Landroid/widget/TextView.setText(),API Call :: Landroid/widget/LinearLayout.addView(),API Call :: Landroid/widget/LinearLayout.setOrientation(),API Call :: Landroid/widget/TextView.init(),API Call :: Landroid/widget/TextView.setTextColor(),API Call :: Landroid/widget/TextView.setBackgroundColor(),API Call :: Landroid/widget/FrameLayout.addView(),API Call :: Landroid/widget/LinearLayout.init(),API Call :: Landroid/view/View.getHeight(),API Call :: Landroid/view/Display.getHeight(),API Call :: Landroid/widget/EditText.init(),API Call :: Landroid/view/ViewTreeObserver.addOnGlobalLayoutListener(),API Call :: Landroid/widget/EditText.onDraw(),API Call :: Landroid/text/Editable.length(),API Call :: Landroid/text/InputFilter$LengthFilter.init(),API Call :: Landroid/widget/RelativeLayout.init(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.init(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.addRule(),API Call :: Landroid/widget/RelativeLayout.setVisibility(),API Call :: Landroid/widget/Button.setPadding(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.setMargins(),API Call :: Landroid/widget/Button.setText(),API Call :: Landroid/widget/Button.setTextColor(),API Call :: Landroid/widget/RelativeLayout.setId(),API Call :: Landroid/widget/RelativeLayout.addView(),API Call :: Landroid/widget/Button.setOnClickListener(),API Call :: Landroid/widget/Button.setBackground(),API Call :: Landroid/widget/RelativeLayout.setBackgroundColor(),API Call :: Landroid/widget/Button.init(),API Call :: Landroid/view/inputmethod/InputMethodManager.hideSoftInputFromWindow(),API Call :: Landroid/view/inputmethod/InputMethodManager.showSoftInput(),API Call :: Landroid/opengl/GLSurfaceView.init(),API Call :: Landroid/view/MotionEvent.getPointerId(),API Call :: Landroid/view/MotionEvent.getX(),API Call :: Landroid/view/MotionEvent.getY(),API Call :: Landroid/view/MotionEvent.getAction(),API Call :: Landroid/view/MotionEvent.getPointerCount(),API Call :: Landroid/opengl/GLSurfaceView.onKeyDown(),API Call :: Landroid/opengl/GLSurfaceView.onKeyUp(),API Call :: Landroid/opengl/GLSurfaceView.onResume(),API Call :: Landroid/content/ClipData.newPlainText(),API Call :: Landroid/content/ClipboardManager.setPrimaryClip(),API Call :: Landroid/os/Environment.getRootDirectory(),API Call :: Landroid/view/Display.getRotation(),API Call :: Landroid/content/res/AssetFileDescriptor.getLength(),API Call :: Landroid/content/res/AssetFileDescriptor.getStartOffset(),API Call :: Landroid/view/View.getRootWindowInsets(),API Call :: Landroid/content/pm/PackageManager.hasSystemFeature(),API Call :: Landroid/os/Vibrator.hasVibrator(),API Call :: Landroid/os/Vibrator.vibrate(),API Call :: Landroid/content/res/AssetManager.open(),API Call :: Landroid/widget/FrameLayout$LayoutParams.init(),API Call :: Landroid/widget/FrameLayout.removeView(),API Call :: Landroid/util/SparseArray.keyAt(),API Call :: Landroid/util/SparseArray.size(),API Call :: Landroid/os/Message.init(),API Call :: Landroid/content/res/Resources.getString(),API Call :: Landroid/view/SurfaceView.init(),API Call :: Landroid/view/SurfaceView.setVisibility(),API Call :: Landroid/view/SurfaceHolder.addCallback(),API Call :: Landroid/view/SurfaceHolder.setType(),API Call :: Landroid/content/res/AssetManager.openFd(),API Call :: Landroid/content/res/AssetFileDescriptor.getFileDescriptor(),API Call :: Landroid/view/SurfaceHolder.setFixedSize(),API Call :: Landroid/view/SurfaceView.onMeasure(),API Call :: Landroid/webkit/WebViewClient.onPageFinished(),API Call :: Landroid/webkit/WebViewClient.onReceivedError(),API Call :: Landroid/webkit/WebSettings.setDomStorageEnabled(),API Call :: Landroid/webkit/WebView.init(),API Call :: Landroid/content/res/Configuration.getLayoutDirection(),API Call :: Landroid/content/Intent.setComponent(),API Call :: Landroid/content/SharedPreferences.contains(),API Call :: Landroid/os/Environment.getDataDirectory(),API Call :: Landroid/os/StatFs.getBlockCount(),API Call :: Landroid/os/StatFs.getBlockSizeLong(),API Call :: Landroid/content/Context.getContentResolver(),API Call :: Landroid/content/pm/PackageManager.getInstallerPackageName(),API Call :: Landroid/content/SharedPreferences.getInt(),API Call :: Landroid/content/SharedPreferences$Editor.putInt(),API Call :: Landroid/os/StatFs.getBlockCountLong(),API Call :: Landroid/os/StatFs.getAvailableBlocksLong(),API Call :: Landroid/os/StatFs.getAvailableBlocks(),API Call :: Landroid/os/StatFs.init(),API Call :: Landroid/os/StatFs.getBlockSize(),API Call :: Landroid/os/SystemClock.elapsedRealtime(),API Call :: Landroid/net/Uri.getEncodedQuery(),API Call :: Landroid/content/Intent.putExtras(),API Call :: Landroid/os/Bundle.remove(),API Call :: Landroid/net/NetworkCapabilities.hasTransport(),API Call :: Landroid/net/ConnectivityManager.getNetworkCapabilities(),API Call :: Landroid/net/NetworkCapabilities.hasCapability(),API Call :: Landroid/content/Context.getString(),API Call :: Landroid/content/ContextWrapper.getBaseContext(),API Call :: Landroid/content/ContentResolver.query(),API Call :: Landroid/os/IBinder.queryLocalInterface(),API Call :: Landroid/os/Parcel.writeNoException(),API Call :: Landroid/os/Parcel.writeString(),API Call :: Landroid/os/Parcel.writeStringList(),API Call :: Landroid/os/Bundle.keySet(),API Call :: Landroid/os/Bundle.putParcelableArrayList(),API Call :: Landroid/os/Bundle.putIntegerArrayList(),API Call :: Landroid/content/Intent.getBundleExtra(),API Call :: Landroid/content/ContentResolver.openAssetFileDescriptor(),API Call :: Landroid/os/Parcel.writeTypedList(),API Call :: Landroid/os/Parcel.createTypedArrayList(),API Call :: Landroid/os/Parcel.readStrongBinder(),API Call :: Landroid/content/Intent.getComponent(),API Call :: Landroid/content/pm/PackageManager.getActivityInfo(),API Call :: Landroid/content/Intent.addFlags(),API Call :: Landroid/view/View.getWindowSystemUiVisibility(),API Call :: Landroid/content/Intent.getBooleanExtra(),API Call :: Landroid/content/Context.sendBroadcast(),API Call :: Landroid/content/Intent.setDataAndType(),API Call :: Landroid/content/ContentResolver.getType(),API Call :: Landroid/net/Uri.fromFile(),API Call :: Landroid/os/SystemClock.sleep(),API Call :: Landroid/widget/LinearLayout$LayoutParams.setMargins(),API Call :: Landroid/widget/LinearLayout$LayoutParams.init(),API Call :: Landroid/view/SurfaceHolder.setFormat(),API Call :: Landroid/view/Window.getAttributes(),API Call :: Landroid/view/ViewGroup$LayoutParams.init(),API Call :: Landroid/widget/FrameLayout.init(),API Call :: Landroid/widget/FrameLayout.setLayoutParams(),API Call :: Landroid/preference/PreferenceManager$OnActivityResultListener.onActivityResult(),API Call :: Landroid/view/Window.setSoftInputMode(),API Call :: Landroid/util/Log.getStackTraceString(),API Call :: Landroid/net/Uri$Builder.appendPath(),API Call :: Landroid/content/pm/PackageManager.getApplicationLabel(),API Call :: Landroid/content/Context.startService(),API Call :: Landroid/content/Context.startForegroundService(),API Call :: Landroid/os/Handler.removeMessages()
002c90fe32f4b21c5fe2583d1cb9322f075c718a9fe0462fd32e1c5b5868baae,Ninja Warrior X Dawn Break,battle.kfjccuy.zmgi,21,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
