SHA256,NOME,PACOTE,API_MIN,API,Permission :: INTERNET,API Call :: Landroid/util/Log.d(),API Call :: Landroid/os/HandlerThread.quit(),API Call :: Landroid/util/Log.e(),API Call :: Landroid/view/KeyCharacterMap.getDeadChar(),API Call :: Landroid/view/KeyEvent.getUnicodeChar(),API Call :: Landroid/view/inputmethod/InputConnection.sendKeyEvent(),API Call :: Landroid/view/inputmethod/InputMethodManager.isAcceptingText(),API Call :: Landroid/view/MotionEvent.getToolType(),API Call :: Landroid/view/MotionEvent.getAxisValue(),API Call :: Landroid/view/MotionEvent.getButtonState(),API Call :: Landroid/view/MotionEvent.getEventTime(),API Call :: Landroid/view/MotionEvent.getSize(),API Call :: Landroid/view/InputDevice$MotionRange.getMin(),API Call :: Landroid/view/InputDevice.getMotionRange(),API Call :: Landroid/view/MotionEvent.getSource(),API Call :: Landroid/view/MotionEvent.getActionMasked(),API Call :: Landroid/view/InputDevice$MotionRange.getMax(),API Call :: Landroid/view/MotionEvent.getToolMajor(),API Call :: Landroid/view/MotionEvent.getDevice(),API Call :: Landroid/view/MotionEvent.getY(),API Call :: Landroid/view/MotionEvent.getPressure(),API Call :: Landroid/view/MotionEvent.getPointerId(),API Call :: Landroid/view/MotionEvent.getX(),API Call :: Landroid/view/MotionEvent.getToolMinor(),API Call :: Landroid/view/MotionEvent.getActionIndex(),API Call :: Landroid/view/MotionEvent.getPointerCount(),API Call :: Landroid/view/MotionEvent.isFromSource(),API Call :: Landroid/util/Log.w(),API Call :: Landroid/view/View.getContext(),API Call :: Landroid/content/Context.getSystemService(),API Call :: Landroid/view/inputmethod/BaseInputConnection.init(),API Call :: Landroid/text/DynamicLayout.init(),API Call :: Landroid/text/TextPaint.init(),API Call :: Landroid/text/Editable.length(),API Call :: Landroid/view/inputmethod/InputMethodManager.updateSelection(),API Call :: Landroid/view/inputmethod/BaseInputConnection.getComposingSpanEnd(),API Call :: Landroid/text/Selection.getSelectionStart(),API Call :: Landroid/text/Selection.getSelectionEnd(),API Call :: Landroid/view/inputmethod/BaseInputConnection.getComposingSpanStart(),API Call :: Landroid/view/inputmethod/BaseInputConnection.beginBatchEdit(),API Call :: Landroid/view/inputmethod/BaseInputConnection.commitText(),API Call :: Landroid/view/inputmethod/BaseInputConnection.deleteSurroundingText(),API Call :: Landroid/view/inputmethod/BaseInputConnection.endBatchEdit(),API Call :: Landroid/text/Selection.extendLeft(),API Call :: Landroid/text/Editable.delete(),API Call :: Landroid/view/KeyEvent.getKeyCode(),API Call :: Landroid/text/Editable.insert(),API Call :: Landroid/text/Selection.setSelection(),API Call :: Landroid/view/KeyEvent.getAction(),API Call :: Landroid/text/Layout.getLineForOffset(),API Call :: Landroid/text/Layout.isRtlCharAt(),API Call :: Landroid/text/Selection.extendRight(),API Call :: Landroid/view/inputmethod/BaseInputConnection.setSelection(),API Call :: Landroid/view/inputmethod/BaseInputConnection.setComposingRegion(),API Call :: Landroid/view/inputmethod/BaseInputConnection.setComposingText(),API Call :: Landroid/content/Context.getContentResolver(),API Call :: Landroid/view/inputmethod/InputMethodManager.getCurrentInputMethodSubtype(),API Call :: Landroid/provider/Settings$Secure.getString(),API Call :: Landroid/view/inputmethod/InputMethodManager.showSoftInput(),API Call :: Landroid/view/View.requestFocus(),API Call :: Landroid/view/inputmethod/InputMethodManager.restartInput(),API Call :: Landroid/text/Selection.removeSelection(),API Call :: Landroid/view/inputmethod/InputMethodManager.hideSoftInputFromWindow(),API Call :: Landroid/view/View.getApplicationWindowToken(),API Call :: Landroid/view/View.onCreateInputConnection(),API Call :: Landroid/text/Editable$Factory.newEditable(),API Call :: Landroid/text/Editable$Factory.getInstance(),API Call :: Landroid/text/Editable.replace(),API Call :: Landroid/content/Intent.init(),API Call :: Landroid/content/Intent.setAction(),API Call :: Landroid/content/Intent.addFlags(),API Call :: Landroid/content/Intent.createChooser(),API Call :: Landroid/content/Intent.setType(),API Call :: Landroid/content/Intent.putExtra(),API Call :: Landroid/os/AsyncTask.init(),API Call :: Landroid/content/SharedPreferences$Editor.commit(),API Call :: Landroid/content/Context.getFilesDir(),API Call :: Landroid/content/Context.getDir(),API Call :: Landroid/content/Context.getCacheDir(),API Call :: Landroid/content/Context.getCodeCacheDir(),API Call :: Landroid/widget/LinearLayout.init(),API Call :: Landroid/content/Context.getResources(),API Call :: Landroid/content/res/Resources.getColor(),API Call :: Landroid/widget/LinearLayout.getContext(),API Call :: Landroid/widget/LinearLayout.setBackgroundDrawable(),API Call :: Landroid/widget/LinearLayout.setBackground(),API Call :: Landroid/view/ViewGroup.removeView(),API Call :: Landroid/view/View.getParent(),API Call :: Landroid/os/Looper.getMainLooper(),API Call :: Landroid/os/Looper.myLooper(),API Call :: Landroid/content/pm/PackageManager.getApplicationInfo(),API Call :: Landroid/content/Context.getPackageManager(),API Call :: Landroid/content/Context.getPackageName(),API Call :: Landroid/os/Bundle.getString(),API Call :: Landroid/os/SystemClock.uptimeMillis(),API Call :: Landroid/os/AsyncTask.executeOnExecutor(),API Call :: Landroid/os/Handler.init(),API Call :: Landroid/os/Handler.postDelayed(),API Call :: Landroid/view/KeyEvent.getDeviceId(),API Call :: Landroid/view/KeyEvent.getRepeatCount(),API Call :: Landroid/view/KeyEvent.getMetaState(),API Call :: Landroid/view/KeyEvent.getSource(),API Call :: Landroid/view/KeyEvent.getFlags(),API Call :: Landroid/view/KeyEvent.getScanCode(),API Call :: Landroid/view/InputDevice.getDevice(),API Call :: Landroid/view/InputDevice.getVendorId(),API Call :: Landroid/view/InputDevice.getProductId(),API Call :: Landroid/widget/FrameLayout.init(),API Call :: Landroid/view/ViewGroup.init(),API Call :: Landroid/view/View$MeasureSpec.makeMeasureSpec(),API Call :: Landroid/view/View$MeasureSpec.getSize(),API Call :: Landroid/view/View.getMeasuredWidth(),API Call :: Landroid/view/Gravity.apply(),API Call :: Landroid/view/View.getLayoutParams(),API Call :: Landroid/view/View.layout(),API Call :: Landroid/view/ViewGroup.getChildAt(),API Call :: Landroid/view/View.getMeasuredHeight(),API Call :: Landroid/view/ViewGroup.getChildCount(),API Call :: Landroid/view/ViewGroup.onMeasure(),API Call :: Landroid/view/View.measure(),API Call :: Landroid/content/ContextWrapper.init(),API Call :: Landroid/content/ContextWrapper.createDisplayContext(),API Call :: Landroid/content/ContextWrapper.getSystemService(),API Call :: Landroid/view/ViewGroup.addView(),API Call :: Landroid/view/View.clearAnimation(),API Call :: Landroid/view/ViewGroup.updateViewLayout(),API Call :: Landroid/view/Window.setFlags(),API Call :: Landroid/widget/FrameLayout.removeAllViews(),API Call :: Landroid/view/View.setOnFocusChangeListener(),API Call :: Landroid/widget/FrameLayout.setFocusableInTouchMode(),API Call :: Landroid/widget/FrameLayout.requestFocus(),API Call :: Landroid/widget/FrameLayout.addView(),API Call :: Landroid/view/Window.setBackgroundDrawable(),API Call :: Landroid/content/ClipData$Item.coerceToText(),API Call :: Landroid/content/ClipboardManager.getPrimaryClip(),API Call :: Landroid/content/ClipData.getItemAt(),API Call :: Landroid/view/View.performHapticFeedback(),API Call :: Landroid/view/Window.getDecorView(),API Call :: Landroid/view/View.playSoundEffect(),API Call :: Landroid/view/View.getSystemUiVisibility(),API Call :: Landroid/view/Window.setNavigationBarColor(),API Call :: Landroid/view/View.setSystemUiVisibility(),API Call :: Landroid/view/Window.setStatusBarColor(),API Call :: Landroid/content/ClipboardManager.setPrimaryClip(),API Call :: Landroid/content/ClipData.newPlainText(),API Call :: Landroid/view/View.setSystemGestureExclusionRects(),API Call :: Landroid/view/View.getSystemGestureExclusionRects(),API Call :: Landroid/view/View.postDelayed(),API Call :: Landroid/view/View.removeOnAttachStateChangeListener(),API Call :: Landroid/view/View.getViewTreeObserver(),API Call :: Landroid/view/ViewTreeObserver.removeOnDrawListener(),API Call :: Landroid/view/ViewTreeObserver.addOnDrawListener(),API Call :: Landroid/view/View.post(),API Call :: Landroid/content/res/Resources.getDisplayMetrics(),API Call :: Landroid/view/Surface.init(),API Call :: Landroid/view/View.isFocused(),API Call :: Landroid/view/View.addOnAttachStateChangeListener(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.obtain(),API Call :: Landroid/os/Parcel.readInt(),API Call :: Landroid/os/Parcel.obtain(),API Call :: Landroid/os/Parcel.setDataPosition(),API Call :: Landroid/os/Parcel.readLong(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.writeToParcel(),API Call :: Landroid/os/Parcel.recycle(),API Call :: Landroid/util/SparseArray.init(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getChildCount(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.addChild(),API Call :: Landroid/util/SparseArray.put(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getClassName(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setClassName(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setSource(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setPackageName(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setContextClickable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isEnabled(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isSelected(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setCollectionItemInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getError(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isMultiLine(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isImportantForAccessibility(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getCollectionItemInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setCanOpenPopup(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isContextClickable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setHintText(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setCheckable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.canOpenPopup(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setDismissable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getHintText(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getLiveRegion(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setLiveRegion(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setClickable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setText(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isPassword(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setRangeInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isCheckable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setFocused(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setMovementGranularities(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isDismissable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getText(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setContentDescription(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setScrollable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isClickable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getMaxTextLength(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setMaxTextLength(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getRangeInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isFocused(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getMovementGranularities(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setDrawingOrder(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getContentDescription(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isScrollable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setCollectionInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getAvailableExtraData(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setEditable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setAvailableExtraData(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getCollectionInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getDrawingOrder(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setShowingHintText(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isEditable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setInputType(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isShowingHintText(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isContentInvalid(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setFocusable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setAccessibilityFocused(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setVisibleToUser(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setContentInvalid(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isChecked(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setChecked(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setLongClickable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setPassword(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getInputType(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isVisibleToUser(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setEnabled(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setSelected(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setError(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setMultiLine(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isFocusable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isAccessibilityFocused(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.isLongClickable(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setImportantForAccessibility(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.getBoundsInScreen(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setBoundsInScreen(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setParent(),API Call :: Landroid/view/accessibility/AccessibilityNodeProvider.createAccessibilityNodeInfo(),API Call :: Landroid/view/View.getAccessibilityNodeProvider(),API Call :: Landroid/util/SparseArray.get(),API Call :: Landroid/view/View.createAccessibilityNodeInfo(),API Call :: Landroid/view/MotionEvent.getEdgeFlags(),API Call :: Landroid/view/MotionEvent.getYPrecision(),API Call :: Landroid/view/MotionEvent$PointerCoords.init(),API Call :: Landroid/view/MotionEvent.getDeviceId(),API Call :: Landroid/view/MotionEvent.getXPrecision(),API Call :: Landroid/view/MotionEvent.obtain(),API Call :: Landroid/view/View.dispatchGenericMotionEvent(),API Call :: Landroid/view/MotionEvent.getDownTime(),API Call :: Landroid/view/MotionEvent$PointerProperties.init(),API Call :: Landroid/view/MotionEvent.getFlags(),API Call :: Landroid/view/MotionEvent.getAction(),API Call :: Landroid/view/MotionEvent.getPointerProperties(),API Call :: Landroid/view/MotionEvent.getPointerCoords(),API Call :: Landroid/view/MotionEvent.getMetaState(),API Call :: Landroid/view/accessibility/AccessibilityNodeProvider.performAction(),API Call :: Landroid/view/accessibility/AccessibilityEvent.getRecordCount(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setPackageName(),API Call :: Landroid/view/ViewParent.requestSendAccessibilityEvent(),API Call :: Landroid/view/accessibility/AccessibilityEvent.getClassName(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setClassName(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setSource(),API Call :: Landroid/view/accessibility/AccessibilityEvent.getRecord(),API Call :: Landroid/view/accessibility/AccessibilityRecord.setSource(),API Call :: Landroid/view/accessibility/AccessibilityEvent.getPackageName(),API Call :: Landroid/view/accessibility/AccessibilityEvent.obtain(),API Call :: Landroid/view/accessibility/AccessibilityManager.isTouchExplorationEnabled(),API Call :: Landroid/provider/Settings$Global.getString(),API Call :: Landroid/view/accessibility/AccessibilityManager.isEnabled(),API Call :: Landroid/opengl/Matrix.multiplyMV(),API Call :: Landroid/opengl/Matrix.invertM(),API Call :: Landroid/opengl/Matrix.multiplyMM(),API Call :: Landroid/view/accessibility/AccessibilityEvent.getEventType(),API Call :: Landroid/view/accessibility/AccessibilityManager$AccessibilityStateChangeListener.onAccessibilityStateChanged(),API Call :: Landroid/view/accessibility/AccessibilityManager.addTouchExplorationStateChangeListener(),API Call :: Landroid/view/accessibility/AccessibilityManager$TouchExplorationStateChangeListener.onTouchExplorationStateChanged(),API Call :: Landroid/view/accessibility/AccessibilityManager.addAccessibilityStateChangeListener(),API Call :: Landroid/view/accessibility/AccessibilityNodeProvider.init(),API Call :: Landroid/content/ContentResolver.registerContentObserver(),API Call :: Landroid/provider/Settings$Global.getUriFor(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setFromIndex(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setRemovedCount(),API Call :: Landroid/view/accessibility/AccessibilityEvent.getText(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setAddedCount(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setBeforeText(),API Call :: Landroid/view/View.sendAccessibilityEvent(),API Call :: Landroid/os/Bundle.getInt(),API Call :: Landroid/os/Bundle.getBoolean(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setContentChangeTypes(),API Call :: Landroid/view/accessibility/AccessibilityManager.removeAccessibilityStateChangeListener(),API Call :: Landroid/content/ContentResolver.unregisterContentObserver(),API Call :: Landroid/view/accessibility/AccessibilityManager.removeTouchExplorationStateChangeListener(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setToIndex(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setScrollY(),API Call :: Landroid/view/View.getRootWindowInsets(),API Call :: Landroid/view/WindowInsets.getSystemWindowInsetLeft(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setMaxScrollY(),API Call :: Landroid/opengl/Matrix.translateM(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setScrollX(),API Call :: Landroid/opengl/Matrix.setIdentityM(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setItemCount(),API Call :: Landroid/view/accessibility/AccessibilityEvent.setMaxScrollX(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo$AccessibilityAction.init(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.addAction(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setViewIdResourceName(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setHeading(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setBoundsInParent(),API Call :: Landroid/view/View.onInitializeAccessibilityNodeInfo(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo$CollectionInfo.obtain(),API Call :: Landroid/view/accessibility/AccessibilityNodeInfo.setTextSelection(),API Call :: Landroid/os/Bundle.containsKey(),API Call :: Landroid/view/View.invalidate(),API Call :: Landroid/view/SurfaceHolder.getSurface(),API Call :: Landroid/view/Display.getRefreshRate(),API Call :: Landroid/view/WindowManager.getDefaultDisplay(),API Call :: Landroid/os/Handler.post(),API Call :: Landroid/os/HandlerThread.getLooper(),API Call :: Landroid/os/HandlerThread.start(),API Call :: Landroid/os/HandlerThread.init(),API Call :: Landroid/content/Context.getDatabasePath(),API Call :: Landroid/os/Parcel.dataSize(),API Call :: Landroid/os/Parcel.dataPosition(),API Call :: Landroid/util/SparseIntArray.init(),API Call :: Landroid/os/Parcel.writeInt(),API Call :: Landroid/os/Parcel.writeParcelable(),API Call :: Landroid/os/Parcel.writeString(),API Call :: Landroid/os/Parcel.writeByteArray(),API Call :: Landroid/util/SparseIntArray.get(),API Call :: Landroid/util/SparseIntArray.put(),API Call :: Landroid/os/Parcel.readString(),API Call :: Landroid/os/Parcel.readByteArray(),API Call :: Landroid/os/Parcel.readParcelable(),API Call :: Landroid/content/Context.getExternalFilesDir(),API Call :: Landroid/content/Context.getExternalFilesDirs(),API Call :: Landroid/content/Context.getExternalCacheDirs(),API Call :: Landroid/content/Context.getExternalCacheDir(),API Call :: Landroid/content/Context.getSharedPreferences(),API Call :: Landroid/util/Base64.encodeToString(),API Call :: Landroid/util/Base64.decode(),API Call :: Landroid/content/SharedPreferences$Editor.remove(),API Call :: Landroid/content/SharedPreferences.edit(),API Call :: Landroid/content/SharedPreferences.getAll(),API Call :: Landroid/content/SharedPreferences$Editor.putString(),API Call :: Landroid/os/AsyncTask.execute(),API Call :: Landroid/content/SharedPreferences$Editor.putBoolean(),API Call :: Landroid/content/SharedPreferences$Editor.putLong(),API Call :: Landroid/content/ComponentCallbacks2.onConfigurationChanged(),API Call :: Landroid/content/ComponentCallbacks2.onLowMemory(),API Call :: Landroid/content/ComponentCallbacks2.onTrimMemory(),API Call :: Landroid/view/ViewPropertyAnimator.setListener(),API Call :: Landroid/view/View.animate(),API Call :: Landroid/view/ViewPropertyAnimator.alpha(),API Call :: Landroid/view/View.setLayoutDirection(),API Call :: Landroid/view/View.dispatchTouchEvent(),API Call :: Landroid/view/View.clearFocus(),API Call :: Landroid/view/View.checkInputConnectionProxy(),API Call :: Landroid/content/Context.getAssets(),API Call :: Landroid/content/res/Resources.getAssets(),API Call :: Landroid/view/SurfaceView.getContext(),API Call :: Landroid/view/SurfaceView.setFocusable(),API Call :: Landroid/view/SurfaceView.getResources(),API Call :: Landroid/content/res/Resources.getConfiguration(),API Call :: Landroid/view/SurfaceView.getHolder(),API Call :: Landroid/view/SurfaceView.setFocusableInTouchMode(),API Call :: Landroid/view/SurfaceHolder.addCallback(),API Call :: Landroid/view/SurfaceView.init(),API Call :: Landroid/content/ContextWrapper.getBaseContext(),API Call :: Landroid/content/res/Configuration.getLocales(),API Call :: Landroid/os/LocaleList.size(),API Call :: Landroid/os/LocaleList.get(),API Call :: Landroid/text/format/DateFormat.is24HourFormat(),API Call :: Landroid/view/SurfaceView.setWillNotDraw(),API Call :: Landroid/view/View.getHeight(),API Call :: Landroid/view/WindowInsets.getSystemWindowInsetBottom(),API Call :: Landroid/view/SurfaceView.getRootView(),API Call :: Landroid/view/SurfaceView.fitSystemWindows(),API Call :: Landroid/view/SurfaceHolder.removeCallback(),API Call :: Landroid/view/Display.getRotation(),API Call :: Landroid/view/SurfaceView.onApplyWindowInsets(),API Call :: Landroid/view/SurfaceView.getWindowSystemUiVisibility(),API Call :: Landroid/view/WindowInsets.getSystemGestureInsets(),API Call :: Landroid/view/WindowInsets.getSystemWindowInsetTop(),API Call :: Landroid/view/WindowInsets.getSystemWindowInsetRight(),API Call :: Landroid/view/SurfaceView.onAttachedToWindow(),API Call :: Landroid/view/SurfaceView.onConfigurationChanged(),API Call :: Landroid/view/SurfaceView.onDetachedFromWindow(),API Call :: Landroid/view/SurfaceView.onGenericMotionEvent(),API Call :: Landroid/view/SurfaceView.onHoverEvent(),API Call :: Landroid/view/SurfaceView.onKeyDown(),API Call :: Landroid/view/SurfaceView.onKeyUp(),API Call :: Landroid/view/SurfaceView.onSizeChanged(),API Call :: Landroid/view/SurfaceView.onTouchEvent(),API Call :: Landroid/view/SurfaceView.requestUnbufferedDispatch(),API Call :: Landroid/view/Choreographer.postFrameCallback(),API Call :: Landroid/view/Choreographer.getInstance(),API Call :: Landroid/view/WindowManager$LayoutParams.init(),API Call :: Landroid/content/Intent.getBooleanExtra(),API Call :: Landroid/content/Intent.getIntExtra(),API Call :: Landroid/content/Intent.hasExtra(),API Call :: Landroid/content/Intent.getStringExtra(),API Call :: Landroid/view/View.init(),API Call :: Landroid/view/View.setBackground(),API Call :: Landroid/view/View.setLayoutParams(),API Call :: Landroid/content/pm/PackageManager.getActivityInfo(),API Call :: Landroid/content/res/Resources.getDrawable(),API Call :: Landroid/util/TypedValue.init(),API Call :: Landroid/content/res/Resources$Theme.resolveAttribute(),API Call :: Landroid/content/Intent.getAction(),API Call :: Landroid/content/Intent.getDataString(),API Call :: Landroid/view/SurfaceView.setLayoutParams(),API Call :: Landroid/view/Window.addFlags(),API Call :: Landroid/view/View.announceForAccessibility()
0006a22a1d0cb4175a3539b0d3ba453cac8ad32c3133d33591800fa84324e10d,ANN News,com.ann.news.app,16,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
