SHA256,NOME,PACOTE,API_MIN,API,Permission :: WRITE_EXTERNAL_STORAGE,Permission :: VIBRATE,Permission :: INTERNET,Permission :: ACCESS_WIFI_STATE,Permission :: ACCESS_NETWORK_STATE,API Call :: Landroid/os/Handler.post(),API Call :: Landroid/os/Handler.postDelayed(),API Call :: Landroid/content/pm/PackageManager.getPackageInfo(),API Call :: Landroid/util/Log.i(),API Call :: Landroid/os/Handler.init(),API Call :: Landroid/content/Context.getPackageName(),API Call :: Landroid/content/Context.getResources(),API Call :: Landroid/content/res/Resources.getDisplayMetrics(),API Call :: Landroid/os/Process.killProcess(),API Call :: Landroid/os/Process.myPid(),API Call :: Landroid/view/ViewGroup$LayoutParams.init(),API Call :: Landroid/view/ViewGroup.init(),API Call :: Landroid/view/View.getVisibility(),API Call :: Landroid/view/View.getMeasuredWidth(),API Call :: Landroid/view/View.getLayoutParams(),API Call :: Landroid/view/View.layout(),API Call :: Landroid/view/View.getMeasuredHeight(),API Call :: Landroid/util/Log.e(),API Call :: Landroid/os/Message.obtain(),API Call :: Landroid/os/Message.setTarget(),API Call :: Landroid/util/Log.w(),API Call :: Landroid/os/Message.getCallback(),API Call :: Landroid/os/Handler.dispatchMessage(),API Call :: Landroid/os/Message.getTarget(),API Call :: Landroid/os/Looper.myQueue(),API Call :: Landroid/os/Message.recycle(),API Call :: Landroid/os/Message.sendToTarget(),API Call :: Landroid/os/Handler.sendMessage(),API Call :: Landroid/content/Context.startService(),API Call :: Landroid/content/ComponentName.getClassName(),API Call :: Landroid/content/Intent.getComponent(),API Call :: Landroid/content/Intent.init(),API Call :: Landroid/content/Context.startActivity(),API Call :: Landroid/content/Intent.addFlags(),API Call :: Landroid/content/Context.stopService(),API Call :: Landroid/widget/Toast.makeText(),API Call :: Landroid/widget/Toast.show(),API Call :: Landroid/content/BroadcastReceiver.init(),API Call :: Landroid/content/Intent.hasExtra(),API Call :: Landroid/content/Intent.getStringExtra(),API Call :: Landroid/content/IntentFilter.addAction(),API Call :: Landroid/content/IntentFilter.init(),API Call :: Landroid/view/ViewGroup.getLayoutParams(),API Call :: Landroid/view/ViewGroup.setBackgroundDrawable(),API Call :: Landroid/view/ViewGroup.getContext(),API Call :: Landroid/view/ViewGroup.addView(),API Call :: Landroid/view/MotionEvent.getAction(),API Call :: Landroid/view/MotionEvent.getX(),API Call :: Landroid/view/MotionEvent.getY(),API Call :: Landroid/view/ViewGroup.getChildAt(),API Call :: Landroid/view/ViewGroup.getChildCount(),API Call :: Landroid/view/View.setOnLongClickListener(),API Call :: Landroid/view/View.setOnClickListener(),API Call :: Landroid/view/View.setId(),API Call :: Landroid/view/ViewParent.requestLayout(),API Call :: Landroid/view/View.getParent(),API Call :: Landroid/view/View.setEnabled(),API Call :: Landroid/view/View.setLayoutParams(),API Call :: Landroid/view/View.getTag(),API Call :: Landroid/view/View.setTag(),API Call :: Landroid/view/View.setVisibility(),API Call :: Landroid/view/View.getBackground(),API Call :: Landroid/view/ViewGroup.removeView(),API Call :: Landroid/view/View.invalidate(),API Call :: Landroid/view/View.requestFocus(),API Call :: Landroid/view/View.setBackgroundDrawable(),API Call :: Landroid/view/View.isEnabled(),API Call :: Landroid/view/View.setBackgroundColor(),API Call :: Landroid/content/Context.getApplicationContext(),API Call :: Landroid/view/View.getContext(),API Call :: Landroid/content/Intent.putExtra(),API Call :: Landroid/view/ViewGroup.setLayoutParams(),API Call :: Landroid/widget/EditText.getWindowToken(),API Call :: Landroid/view/inputmethod/InputMethodManager.hideSoftInputFromWindow(),API Call :: Landroid/widget/ListAdapter.getItem(),API Call :: Landroid/widget/AutoCompleteTextView.getAdapter(),API Call :: Landroid/widget/ArrayAdapter.init(),API Call :: Landroid/widget/TextView.setGravity(),API Call :: Landroid/widget/TextView.setPadding(),API Call :: Landroid/widget/TextView.setTypeface(),API Call :: Landroid/widget/TextView.init(),API Call :: Landroid/widget/TextView.setLayoutParams(),API Call :: Landroid/widget/TextView.setTextColor(),API Call :: Landroid/widget/TextView.setTextSize(),API Call :: Landroid/widget/AbsListView$LayoutParams.init(),API Call :: Landroid/widget/TextView.setText(),API Call :: Landroid/widget/TextView.getTextColors(),API Call :: Landroid/widget/TextView.getText(),API Call :: Landroid/widget/TextView.getGravity(),API Call :: Landroid/content/res/ColorStateList.getDefaultColor(),API Call :: Landroid/widget/TextView.getContext(),API Call :: Landroid/widget/TextView.getTextSize(),API Call :: Landroid/widget/TextView.getTypeface(),API Call :: Landroid/widget/EditText.setTransformationMethod(),API Call :: Landroid/widget/EditText.setInputType(),API Call :: Landroid/widget/EditText.setSingleLine(),API Call :: Landroid/widget/EditText.setImeOptions(),API Call :: Landroid/widget/EditText.setHorizontallyScrolling(),API Call :: Landroid/widget/EditText.setHintTextColor(),API Call :: Landroid/widget/EditText.setHint(),API Call :: Landroid/widget/EditText.getHintTextColors(),API Call :: Landroid/text/method/PasswordTransformationMethod.getInstance(),API Call :: Landroid/text/Selection.selectAll(),API Call :: Landroid/widget/EditText.getText(),API Call :: Landroid/widget/EditText.getHint(),API Call :: Landroid/widget/EditText.getCurrentHintTextColor(),API Call :: Landroid/widget/EditText.getInputType(),API Call :: Landroid/text/Selection.getSelectionStart(),API Call :: Landroid/widget/EditText.setOnEditorActionListener(),API Call :: Landroid/widget/EditText.setOnFocusChangeListener(),API Call :: Landroid/widget/EditText.init(),API Call :: Landroid/widget/EditText.addTextChangedListener(),API Call :: Landroid/widget/EditText.setSelection(),API Call :: Landroid/widget/AutoCompleteTextView.dismissDropDown(),API Call :: Landroid/widget/AutoCompleteTextView.setAdapter(),API Call :: Landroid/widget/AutoCompleteTextView.showDropDown(),API Call :: Landroid/widget/AutoCompleteTextView.setInputType(),API Call :: Landroid/widget/AutoCompleteTextView.getInputType(),API Call :: Landroid/widget/AutoCompleteTextView.setThreshold(),API Call :: Landroid/widget/AutoCompleteTextView.setOnItemClickListener(),API Call :: Landroid/widget/AutoCompleteTextView.init(),API Call :: Landroid/view/View.getDrawableState(),API Call :: Landroid/widget/TextView.setPressed(),API Call :: Landroid/widget/TextView.setBackgroundDrawable(),API Call :: Landroid/widget/Button.setOnTouchListener(),API Call :: Landroid/widget/Button.init(),API Call :: Landroid/widget/CompoundButton.setChecked(),API Call :: Landroid/widget/CompoundButton.setBackgroundDrawable(),API Call :: Landroid/widget/CompoundButton.isChecked(),API Call :: Landroid/widget/CompoundButton.setOnCheckedChangeListener(),API Call :: Landroid/widget/CheckBox.init(),API Call :: Landroid/widget/RadioButton.getParent(),API Call :: Landroid/widget/RadioButton.isChecked(),API Call :: Landroid/widget/RadioButton.setChecked(),API Call :: Landroid/widget/RadioButton.init(),API Call :: Landroid/widget/RadioButton.setOnCheckedChangeListener(),API Call :: Landroid/widget/ToggleButton.setTextColor(),API Call :: Landroid/widget/ToggleButton.setTextOff(),API Call :: Landroid/widget/ToggleButton.setTextOn(),API Call :: Landroid/widget/ToggleButton.getTextOff(),API Call :: Landroid/widget/ToggleButton.getTextOn(),API Call :: Landroid/widget/ToggleButton.setText(),API Call :: Landroid/widget/ToggleButton.init(),API Call :: Landroid/view/ViewGroup.setTag(),API Call :: Landroid/view/ViewGroup.removeAllViews(),API Call :: Landroid/widget/HorizontalScrollView.init(),API Call :: Landroid/widget/HorizontalScrollView.onScrollChanged(),API Call :: Landroid/widget/HorizontalScrollView.getChildCount(),API Call :: Landroid/widget/HorizontalScrollView.removeAllViews(),API Call :: Landroid/widget/HorizontalScrollView.setBackgroundDrawable(),API Call :: Landroid/widget/HorizontalScrollView.addView(),API Call :: Landroid/widget/HorizontalScrollView.fullScroll(),API Call :: Landroid/widget/HorizontalScrollView.scrollTo(),API Call :: Landroid/widget/HorizontalScrollView.getChildAt(),API Call :: Landroid/widget/HorizontalScrollView.getScrollX(),API Call :: Landroid/widget/HorizontalScrollView.smoothScrollTo(),API Call :: Landroid/widget/ImageView.getBackground(),API Call :: Landroid/widget/ImageView.init(),API Call :: Landroid/widget/ImageView.setBackgroundDrawable(),API Call :: Landroid/content/Intent.addCategory(),API Call :: Landroid/content/Intent.getExtras(),API Call :: Landroid/os/Bundle.size(),API Call :: Landroid/content/Intent.getDataString(),API Call :: Landroid/content/Intent.getSerializableExtra(),API Call :: Landroid/net/Uri.parse(),API Call :: Landroid/content/Intent.parseUri(),API Call :: Landroid/content/Intent.setComponent(),API Call :: Landroid/content/ComponentName.unflattenFromString(),API Call :: Landroid/content/Intent.setDataAndType(),API Call :: Landroid/content/Intent.getData(),API Call :: Landroid/content/Intent.createChooser(),API Call :: Landroid/content/Intent.getAction(),API Call :: Landroid/content/Intent.getFlags(),API Call :: Landroid/content/Intent.setAction(),API Call :: Landroid/content/Intent.setFlags(),API Call :: Landroid/widget/ListView.init(),API Call :: Landroid/widget/ListView.setFastScrollEnabled(),API Call :: Landroid/widget/ListView.setBackgroundDrawable(),API Call :: Landroid/content/res/AssetFileDescriptor.getFileDescriptor(),API Call :: Landroid/content/res/AssetManager.openFd(),API Call :: Landroid/content/res/AssetFileDescriptor.getDeclaredLength(),API Call :: Landroid/content/res/AssetFileDescriptor.getStartOffset(),API Call :: Landroid/content/ContentResolver.openAssetFileDescriptor(),API Call :: Landroid/content/res/Resources.getIdentifier(),API Call :: Landroid/view/ViewGroup.getParent(),API Call :: Landroid/view/ViewGroup.removeViewAt(),API Call :: Landroid/view/ViewGroup.setOnTouchListener(),API Call :: Landroid/widget/ProgressBar.setProgress(),API Call :: Landroid/widget/ProgressBar.setIndeterminateDrawable(),API Call :: Landroid/widget/ProgressBar.setIndeterminate(),API Call :: Landroid/widget/ProgressBar.setMax(),API Call :: Landroid/widget/ProgressBar.init(),API Call :: Landroid/widget/ProgressBar.getIndeterminateDrawable(),API Call :: Landroid/widget/ProgressBar.isIndeterminate(),API Call :: Landroid/widget/ProgressBar.getProgress(),API Call :: Landroid/widget/ProgressBar.invalidate(),API Call :: Landroid/content/res/AssetManager.open(),API Call :: Landroid/widget/RemoteViews.init(),API Call :: Landroid/widget/RemoteViews.writeToParcel(),API Call :: Landroid/os/Parcel.obtain(),API Call :: Landroid/widget/RemoteViews.setOnClickPendingIntent(),API Call :: Landroid/widget/RemoteViews.setImageViewBitmap(),API Call :: Landroid/os/Parcel.setDataPosition(),API Call :: Landroid/widget/RemoteViews.setInt(),API Call :: Landroid/widget/RemoteViews.setTextViewText(),API Call :: Landroid/widget/RemoteViews.setTextColor(),API Call :: Landroid/widget/RemoteViews.setFloat(),API Call :: Landroid/widget/RemoteViews.setViewVisibility(),API Call :: Landroid/content/ComponentName.init(),API Call :: Landroid/widget/ScrollView.init(),API Call :: Landroid/widget/ScrollView.onScrollChanged(),API Call :: Landroid/widget/ScrollView.setBackgroundDrawable(),API Call :: Landroid/widget/ScrollView.addView(),API Call :: Landroid/widget/ScrollView.removeAllViews(),API Call :: Landroid/widget/ScrollView.getChildCount(),API Call :: Landroid/widget/ScrollView.fullScroll(),API Call :: Landroid/widget/ScrollView.scrollTo(),API Call :: Landroid/widget/ScrollView.getChildAt(),API Call :: Landroid/widget/ScrollView.getScrollY(),API Call :: Landroid/widget/ScrollView.smoothScrollTo(),API Call :: Landroid/widget/SeekBar.setMax(),API Call :: Landroid/widget/SeekBar.getMax(),API Call :: Landroid/widget/SeekBar.setProgress(),API Call :: Landroid/widget/SeekBar.getProgress(),API Call :: Landroid/widget/SeekBar.init(),API Call :: Landroid/widget/SeekBar.setOnSeekBarChangeListener(),API Call :: Landroid/widget/TextView.getBackground(),API Call :: Landroid/widget/TextView.getLayoutParams(),API Call :: Landroid/widget/TextView.getVisibility(),API Call :: Landroid/widget/TextView.setVisibility(),API Call :: Landroid/widget/ImageView.setVisibility(),API Call :: Landroid/widget/ImageView.getLayoutParams(),API Call :: Landroid/widget/ImageView.getVisibility(),API Call :: Landroid/widget/BaseAdapter.init(),API Call :: Landroid/net/wifi/WifiManager.getConnectionInfo(),API Call :: Landroid/net/wifi/WifiInfo.getIpAddress(),API Call :: Landroid/widget/Spinner.init(),API Call :: Landroid/widget/Spinner.setSelection(),API Call :: Landroid/content/Context.getSystemService(),API Call :: Landroid/view/LayoutInflater.inflate(),API Call :: Landroid/widget/TabHost.init(),API Call :: Landroid/widget/TabHost.newTabSpec(),API Call :: Landroid/widget/TabHost.addTab(),API Call :: Landroid/widget/TabHost$TabSpec.setIndicator(),API Call :: Landroid/widget/TabHost$TabSpec.setContent(),API Call :: Landroid/widget/LinearLayout.addView(),API Call :: Landroid/widget/TabHost.addView(),API Call :: Landroid/widget/FrameLayout.init(),API Call :: Landroid/widget/TabHost.setup(),API Call :: Landroid/widget/TabWidget.init(),API Call :: Landroid/widget/LinearLayout.setPadding(),API Call :: Landroid/widget/FrameLayout.setPadding(),API Call :: Landroid/widget/FrameLayout.setId(),API Call :: Landroid/widget/LinearLayout.setOrientation(),API Call :: Landroid/widget/TabWidget.setId(),API Call :: Landroid/widget/LinearLayout.init(),API Call :: Landroid/widget/TabHost.clearAllTabs(),API Call :: Landroid/widget/TabHost.getCurrentTabTag(),API Call :: Landroid/widget/TabHost.getCurrentTab(),API Call :: Landroid/widget/TabWidget.getTabCount(),API Call :: Landroid/widget/TabHost.getTabWidget(),API Call :: Landroid/widget/TabHost.setOnTabChangedListener(),API Call :: Landroid/view/View.init(),API Call :: Landroid/widget/TabHost.setCurrentTab(),API Call :: Landroid/webkit/WebViewClient.init(),API Call :: Landroid/webkit/HttpAuthHandler.proceed(),API Call :: Landroid/webkit/HttpAuthHandler.cancel(),API Call :: Landroid/view/View.hasFocus(),API Call :: Landroid/webkit/WebView.getSettings(),API Call :: Landroid/content/Context.getAssets(),API Call :: Landroid/webkit/WebSettings.setBuiltInZoomControls(),API Call :: Landroid/webkit/WebSettings.setPluginsEnabled(),API Call :: Landroid/webkit/WebSettings.setJavaScriptEnabled(),API Call :: Landroid/webkit/WebView.goBack(),API Call :: Landroid/webkit/WebView.capturePicture(),API Call :: Landroid/webkit/WebView.goForward(),API Call :: Landroid/webkit/WebView.loadDataWithBaseURL(),API Call :: Landroid/webkit/WebView.loadUrl(),API Call :: Landroid/webkit/WebView.stopLoading(),API Call :: Landroid/webkit/WebView.zoomOut(),API Call :: Landroid/webkit/WebView.zoomIn(),API Call :: Landroid/webkit/WebSettings.getJavaScriptEnabled(),API Call :: Landroid/webkit/WebView.getUrl(),API Call :: Landroid/webkit/WebSettings.getBuiltInZoomControls(),API Call :: Landroid/webkit/WebView.setWebViewClient(),API Call :: Landroid/webkit/WebView.init(),API Call :: Landroid/webkit/WebView.setOnTouchListener(),API Call :: Landroid/view/Display.getWidth(),API Call :: Landroid/view/WindowManager.getDefaultDisplay(),API Call :: Landroid/view/Display.getHeight(),API Call :: Landroid/content/ContentResolver.openInputStream(),API Call :: Landroid/content/res/AssetManager.list(),API Call :: Landroid/os/Environment.getExternalStorageDirectory(),API Call :: Landroid/os/Environment.getExternalStorageState(),API Call :: Landroid/content/ContentResolver.query(),API Call :: Landroid/net/Uri.withAppendedPath(),API Call :: Landroid/content/ContentUris.withAppendedId(),API Call :: Landroid/content/pm/PackageManager.getApplicationIcon(),API Call :: Landroid/content/pm/PackageManager.getLaunchIntentForPackage(),API Call :: Landroid/content/pm/PackageManager.getApplicationInfo(),API Call :: Landroid/content/pm/PackageManager.getApplicationLabel(),API Call :: Landroid/content/pm/PackageManager.getInstalledPackages(),API Call :: Landroid/content/pm/PackageManager.queryIntentActivities(),API Call :: Landroid/content/ComponentName.flattenToShortString(),API Call :: Landroid/net/Uri.getPath(),API Call :: Landroid/net/Uri.getScheme(),API Call :: Landroid/content/Intent.setType(),API Call :: Landroid/net/Uri.fromFile(),API Call :: Landroid/text/Html.fromHtml(),API Call :: Landroid/content/Intent.putParcelableArrayListExtra(),API Call :: Landroid/telephony/TelephonyManager.getDeviceId(),API Call :: Landroid/telephony/TelephonyManager.getLine1Number(),API Call :: Landroid/telephony/TelephonyManager.getSimSerialNumber(),API Call :: Landroid/telephony/TelephonyManager.getSubscriberId(),API Call :: Landroid/telephony/SmsManager.getDefault(),API Call :: Landroid/telephony/SmsManager.sendTextMessage(),API Call :: Landroid/os/Vibrator.vibrate(),API Call :: Landroid/os/PowerManager$WakeLock.acquire(),API Call :: Landroid/os/PowerManager$WakeLock.isHeld(),API Call :: Landroid/os/PowerManager.newWakeLock(),API Call :: Landroid/os/PowerManager$WakeLock.release(),API Call :: Landroid/content/Intent.getStringArrayListExtra(),API Call :: Landroid/telephony/TelephonyManager.getDataState(),API Call :: Landroid/telephony/TelephonyManager.getNetworkOperatorName(),API Call :: Landroid/telephony/TelephonyManager.getNetworkType(),API Call :: Landroid/telephony/TelephonyManager.getPhoneType(),API Call :: Landroid/provider/Settings$System.getString(),API Call :: Landroid/provider/Settings$Secure.getString(),API Call :: Landroid/telephony/TelephonyManager.getSimOperator(),API Call :: Landroid/provider/Settings$System.getInt(),API Call :: Landroid/telephony/TelephonyManager.isNetworkRoaming(),API Call :: Landroid/view/Window.getAttributes(),API Call :: Landroid/view/Window.setAttributes(),API Call :: Landroid/content/res/Resources.getDrawable(),API Call :: Landroid/content/Intent.getIntExtra(),API Call :: Landroid/content/Intent.getBooleanExtra(),API Call :: Landroid/net/NetworkInfo.getState(),API Call :: Landroid/net/NetworkInfo.getTypeName(),API Call :: Landroid/content/Intent.getParcelableExtra(),API Call :: Landroid/os/Bundle.get(),API Call :: Landroid/telephony/SmsMessage.getOriginatingAddress(),API Call :: Landroid/telephony/SmsMessage.createFromPdu(),API Call :: Landroid/telephony/SmsMessage.getMessageBody(),API Call :: Landroid/content/IntentFilter.setPriority(),API Call :: Landroid/content/ContentResolver.registerContentObserver(),API Call :: Landroid/content/IntentFilter.addDataScheme(),API Call :: Landroid/content/ContentValues.put(),API Call :: Landroid/provider/MediaStore$Audio$Media.getContentUriForPath(),API Call :: Landroid/content/ContentValues.init(),API Call :: Landroid/content/ContentResolver.insert(),API Call :: Landroid/content/ContentResolver.delete(),API Call :: Landroid/view/MenuItem.getTitle(),API Call :: Landroid/view/Window.setFlags(),API Call :: Landroid/view/Window.requestFeature(),API Call :: Landroid/view/Menu.add(),API Call :: Landroid/view/MenuItem.setIcon(),API Call :: Landroid/view/MenuItem.setOnMenuItemClickListener()
001d38f5bbd3db64e62a829c90f447033405bf51da21e0a474a239099d7b6e21,Latest UPSC Syllabus,evirtualguru.com.latestupscsyllabus,8,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
