SHA256,NOME,PACOTE,API_MIN,API,Permission :: INTERNET,Permission :: ACCESS_NETWORK_STATE,Permission :: WRITE_EXTERNAL_STORAGE,API Call :: Landroid/util/Log.w(),API Call :: Landroid/util/SparseArray.init(),API Call :: Landroid/util/SparseArray.remove(),API Call :: Landroid/util/SparseArray.get(),API Call :: Landroid/util/SparseArray.put(),API Call :: Landroid/util/Pair.init(),API Call :: Landroid/content/Intent.getExtras(),API Call :: Landroid/content/Context.getResources(),API Call :: Landroid/content/res/Resources.getXml(),API Call :: Landroid/content/res/Resources.getIdentifier(),API Call :: Landroid/content/Context.getPackageName(),API Call :: Landroid/view/View.setVisibility(),API Call :: Landroid/content/DialogInterface.dismiss(),API Call :: Landroid/view/View.setBackgroundColor(),API Call :: Landroid/view/View.setId(),API Call :: Landroid/view/View.requestFocusFromTouch(),API Call :: Landroid/view/View.setLayoutParams(),API Call :: Landroid/widget/FrameLayout$LayoutParams.init(),API Call :: Landroid/view/Window.setFlags(),API Call :: Landroid/util/Log.d(),API Call :: Landroid/view/Window.requestFeature(),API Call :: Landroid/view/View.requestFocus(),API Call :: Landroid/view/Window.getDecorView(),API Call :: Landroid/view/View.setSystemUiVisibility(),API Call :: Landroid/util/Base64.decode(),API Call :: Landroid/util/Log.e(),API Call :: Landroid/widget/EditText.getText(),API Call :: Landroid/widget/EditText.init(),API Call :: Landroid/widget/EditText.setText(),API Call :: Landroid/net/Uri.getQueryParameter(),API Call :: Landroid/net/Uri.parse(),API Call :: Landroid/net/Uri$Builder.scheme(),API Call :: Landroid/net/Uri$Builder.appendQueryParameter(),API Call :: Landroid/net/Uri$Builder.authority(),API Call :: Landroid/net/Uri$Builder.build(),API Call :: Landroid/net/Uri$Builder.init(),API Call :: Landroid/content/Context.getContentResolver(),API Call :: Landroid/content/Context.getAssets(),API Call :: Landroid/os/Looper.getMainLooper(),API Call :: Landroid/os/Looper.getThread(),API Call :: Landroid/net/Uri.isAbsolute(),API Call :: Landroid/net/Uri.getSchemeSpecificPart(),API Call :: Landroid/webkit/MimeTypeMap.getSingleton(),API Call :: Landroid/webkit/MimeTypeMap.getMimeTypeFromExtension(),API Call :: Landroid/net/Uri.getPath(),API Call :: Landroid/net/Uri.getScheme(),API Call :: Landroid/content/res/AssetFileDescriptor.getStartOffset(),API Call :: Landroid/content/ContentResolver.getType(),API Call :: Landroid/content/ContentResolver.query(),API Call :: Landroid/net/Uri.getHost(),API Call :: Landroid/content/ContentResolver.openAssetFileDescriptor(),API Call :: Landroid/content/res/AssetFileDescriptor.getLength(),API Call :: Landroid/content/res/AssetFileDescriptor.createInputStream(),API Call :: Landroid/content/res/AssetManager.openFd(),API Call :: Landroid/content/res/AssetManager.open(),API Call :: Landroid/content/res/AssetFileDescriptor.createOutputStream(),API Call :: Landroid/net/Uri.fromFile(),API Call :: Landroid/content/BroadcastReceiver.init(),API Call :: Landroid/content/Intent.getAction(),API Call :: Landroid/content/Intent.hasExtra(),API Call :: Landroid/content/Intent.getStringExtra(),API Call :: Landroid/util/Log.i(),API Call :: Landroid/util/Log.v(),API Call :: Landroid/os/Debug.isDebuggerConnected(),API Call :: Landroid/os/Bundle.init(),API Call :: Landroid/os/Bundle.putBundle(),API Call :: Landroid/util/Base64.encodeToString(),API Call :: Landroid/net/Uri.getPort(),API Call :: Landroid/webkit/WebChromeClient.init(),API Call :: Landroid/widget/LinearLayout.setLayoutParams(),API Call :: Landroid/widget/ProgressBar.setLayoutParams(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.init(),API Call :: Landroid/widget/LinearLayout.setOrientation(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.addRule(),API Call :: Landroid/view/View.getContext(),API Call :: Landroid/widget/LinearLayout$LayoutParams.init(),API Call :: Landroid/widget/ProgressBar.init(),API Call :: Landroid/widget/LinearLayout.init(),API Call :: Landroid/widget/LinearLayout.addView(),API Call :: Landroid/webkit/WebChromeClient.onConsoleMessage(),API Call :: Landroid/webkit/ConsoleMessage.lineNumber(),API Call :: Landroid/webkit/ConsoleMessage.sourceId(),API Call :: Landroid/webkit/ConsoleMessage.message(),API Call :: Landroid/webkit/WebStorage$QuotaUpdater.updateQuota(),API Call :: Landroid/webkit/GeolocationPermissions$Callback.invoke(),API Call :: Landroid/webkit/WebChromeClient.onGeolocationPermissionsShowPrompt(),API Call :: Landroid/webkit/JsPromptResult.confirm(),API Call :: Landroid/webkit/PermissionRequest.grant(),API Call :: Landroid/webkit/PermissionRequest.getResources(),API Call :: Landroid/webkit/ValueCallback.onReceiveValue(),API Call :: Landroid/webkit/WebChromeClient$FileChooserParams.createIntent(),API Call :: Landroid/content/Intent.addCategory(),API Call :: Landroid/content/Intent.setType(),API Call :: Landroid/content/Intent.init(),API Call :: Landroid/webkit/WebViewClient.init(),API Call :: Landroid/net/Uri.getFragment(),API Call :: Landroid/net/Uri.getQuery(),API Call :: Landroid/webkit/WebViewClient.onPageFinished(),API Call :: Landroid/webkit/WebView.clearHistory(),API Call :: Landroid/webkit/WebViewClient.onPageStarted(),API Call :: Landroid/webkit/WebViewClient.onReceivedClientCertRequest(),API Call :: Landroid/webkit/WebViewClient.onReceivedError(),API Call :: Landroid/webkit/WebView.goBack(),API Call :: Landroid/webkit/WebView.canGoBack(),API Call :: Landroid/webkit/WebViewClient.onReceivedHttpAuthRequest(),API Call :: Landroid/webkit/HttpAuthHandler.proceed(),API Call :: Landroid/webkit/WebViewClient.onReceivedSslError(),API Call :: Landroid/content/pm/PackageManager.getApplicationInfo(),API Call :: Landroid/webkit/SslErrorHandler.proceed(),API Call :: Landroid/webkit/WebResourceResponse.init(),API Call :: Landroid/webkit/WebSettings.getUserAgentString(),API Call :: Landroid/os/Environment.getExternalStorageDirectory(),API Call :: Landroid/os/Environment.getExternalStorageState(),API Call :: Landroid/os/StatFs.getAvailableBlocks(),API Call :: Landroid/os/StatFs.init(),API Call :: Landroid/os/StatFs.getBlockSize(),API Call :: Landroid/net/Uri.getLastPathSegment(),API Call :: Landroid/net/Uri$Builder.path(),API Call :: Landroid/net/Uri.buildUpon(),API Call :: Landroid/net/Uri$Builder.appendEncodedPath(),API Call :: Landroid/net/Uri.getEncodedPath(),API Call :: Landroid/net/ConnectivityManager.getActiveNetworkInfo(),API Call :: Landroid/webkit/ClientCertRequest.cancel(),API Call :: Landroid/webkit/ClientCertRequest.getHost(),API Call :: Landroid/webkit/ClientCertRequest.getKeyTypes(),API Call :: Landroid/webkit/ClientCertRequest.getPort(),API Call :: Landroid/webkit/ClientCertRequest.getPrincipals(),API Call :: Landroid/webkit/ClientCertRequest.ignore(),API Call :: Landroid/webkit/ClientCertRequest.proceed(),API Call :: Landroid/webkit/HttpAuthHandler.cancel(),API Call :: Landroid/os/Bundle.getBundle(),API Call :: Landroid/os/Bundle.getString(),API Call :: Landroid/os/Bundle.putString(),API Call :: Landroid/view/KeyEvent.getAction(),API Call :: Landroid/view/KeyEvent.getKeyCode(),API Call :: Landroid/view/View.getVisibility(),API Call :: Landroid/view/View.getParent(),API Call :: Landroid/webkit/WebChromeClient$CustomViewCallback.onCustomViewHidden(),API Call :: Landroid/view/ViewGroup.removeView(),API Call :: Landroid/content/Intent.setDataAndType(),API Call :: Landroid/content/Intent.setData(),API Call :: Landroid/view/View.setOverScrollMode(),API Call :: Landroid/view/ViewGroup.setVisibility(),API Call :: Landroid/view/ViewGroup.addView(),API Call :: Landroid/view/ViewGroup.bringToFront(),API Call :: Landroid/content/IntentFilter.addAction(),API Call :: Landroid/content/IntentFilter.init(),API Call :: Landroid/content/Context.registerReceiver(),API Call :: Landroid/content/Context.unregisterReceiver(),API Call :: Landroid/webkit/CookieManager.setAcceptFileSchemeCookies(),API Call :: Landroid/webkit/CookieManager.setAcceptThirdPartyCookies(),API Call :: Landroid/webkit/CookieManager.getInstance(),API Call :: Landroid/webkit/CookieManager.removeAllCookie(),API Call :: Landroid/webkit/CookieManager.flush(),API Call :: Landroid/webkit/CookieManager.getCookie(),API Call :: Landroid/webkit/CookieManager.setCookie(),API Call :: Landroid/webkit/CookieManager.setAcceptCookie(),API Call :: Landroid/webkit/JsResult.cancel(),API Call :: Landroid/webkit/JsResult.confirm(),API Call :: Landroid/webkit/JsPromptResult.cancel(),API Call :: Landroid/content/Intent.getData(),API Call :: Landroid/webkit/WebChromeClient$FileChooserParams.parseResult(),API Call :: Landroid/webkit/WebView.init(),API Call :: Landroid/webkit/WebView.dispatchKeyEvent(),API Call :: Landroid/webkit/WebView.setWebViewClient(),API Call :: Landroid/webkit/WebView.setWebChromeClient(),API Call :: Landroid/webkit/WebView.setWebContentsDebuggingEnabled(),API Call :: Landroid/webkit/WebView.addJavascriptInterface(),API Call :: Landroid/webkit/WebSettings.setJavaScriptEnabled(),API Call :: Landroid/webkit/WebSettings.setMediaPlaybackRequiresUserGesture(),API Call :: Landroid/webkit/WebSettings.setAllowUniversalAccessFromFileURLs(),API Call :: Landroid/webkit/WebSettings.setLayoutAlgorithm(),API Call :: Landroid/webkit/WebSettings.setSavePassword(),API Call :: Landroid/content/Context.getApplicationContext(),API Call :: Landroid/webkit/WebSettings.setDatabasePath(),API Call :: Landroid/webkit/WebSettings.setGeolocationEnabled(),API Call :: Landroid/webkit/WebSettings.setSaveFormData(),API Call :: Landroid/webkit/WebSettings.setAppCacheEnabled(),API Call :: Landroid/webkit/WebSettings.setUserAgentString(),API Call :: Landroid/webkit/WebSettings.setAppCacheMaxSize(),API Call :: Landroid/webkit/WebSettings.setAppCachePath(),API Call :: Landroid/webkit/WebSettings.setDomStorageEnabled(),API Call :: Landroid/webkit/WebSettings.setGeolocationDatabasePath(),API Call :: Landroid/content/Context.getDir(),API Call :: Landroid/webkit/WebSettings.setDatabaseEnabled(),API Call :: Landroid/content/Context.getApplicationInfo(),API Call :: Landroid/webkit/WebSettings.setJavaScriptCanOpenWindowsAutomatically(),API Call :: Landroid/content/res/AssetManager.list(),API Call :: Landroid/net/Uri.getEncodedFragment(),API Call :: Landroid/net/Uri.getEncodedQuery(),API Call :: Landroid/content/ContentResolver.delete(),API Call :: Landroid/net/Uri$Builder.encodedFragment(),API Call :: Landroid/net/Uri$Builder.encodedQuery(),API Call :: Landroid/net/Uri.getAuthority(),API Call :: Landroid/net/Uri$Builder.appendPath(),API Call :: Landroid/util/Base64.encode(),API Call :: Landroid/content/Context.getExternalCacheDir(),API Call :: Landroid/content/Context.getExternalFilesDir(),API Call :: Landroid/content/Context.getCacheDir(),API Call :: Landroid/content/Context.getFilesDir(),API Call :: Landroid/content/Context.sendBroadcast(),API Call :: Landroid/content/Context.getExternalMediaDirs(),API Call :: Landroid/net/NetworkInfo.getExtraInfo(),API Call :: Landroid/net/NetworkInfo.isConnected(),API Call :: Landroid/net/NetworkInfo.getSubtypeName(),API Call :: Landroid/net/NetworkInfo.getTypeName()
000c6bb100b3a78d2c132da626558d259e7ece95e728517c94cfbe40dec7c551,National Patient Toolkit,com.orovia.NPToolkit,14,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
