SHA256,NOME,PACOTE,API_MIN,API,Permission :: ACCESS_NETWORK_STATE,Permission :: ACCESS_LOCATION_EXTRA_COMMANDS,Permission :: RECEIVE_BOOT_COMPLETED,Permission :: ACCESS_WIFI_STATE,Permission :: INTERNET,Permission :: ACCESS_FINE_LOCATION,Permission :: WRITE_EXTERNAL_STORAGE,Permission :: READ_PHONE_STATE,Permission :: ACCESS_COARSE_LOCATION,Permission :: WAKE_LOCK,Intent :: BOOT_COMPLETED,API Call :: Landroid/content/SharedPreferences$Editor.commit(),API Call :: Landroid/content/Context.getPackageManager(),API Call :: Landroid/content/pm/PackageManager.getPackageInfo(),API Call :: Landroid/content/pm/PackageManager.getInstalledPackages(),API Call :: Landroid/util/Log.e(),API Call :: Landroid/telephony/TelephonyManager.getSimCountryIso(),API Call :: Landroid/content/SharedPreferences.getInt(),API Call :: Landroid/content/Context.getSystemService(),API Call :: Landroid/content/SharedPreferences$Editor.putInt(),API Call :: Landroid/content/Context.getContentResolver(),API Call :: Landroid/telephony/TelephonyManager.getSimOperator(),API Call :: Landroid/content/SharedPreferences.getLong(),API Call :: Landroid/util/DisplayMetrics.init(),API Call :: Landroid/preference/PreferenceManager.getDefaultSharedPreferences(),API Call :: Landroid/content/Context.getApplicationContext(),API Call :: Landroid/content/SharedPreferences$Editor.putLong(),API Call :: Landroid/view/WindowManager.getDefaultDisplay(),API Call :: Landroid/telephony/TelephonyManager.getNetworkCountryIso(),API Call :: Landroid/view/Display.getMetrics(),API Call :: Landroid/provider/Settings$Secure.getString(),API Call :: Landroid/content/SharedPreferences.edit(),API Call :: Landroid/content/Context.getPackageName(),API Call :: Landroid/os/StatFs.init(),API Call :: Landroid/os/StatFs.getAvailableBlocks(),API Call :: Landroid/os/StatFs.getBlockSize(),API Call :: Landroid/content/Context.getResources(),API Call :: Landroid/content/res/Resources.getConfiguration(),API Call :: Landroid/widget/Button.init(),API Call :: Landroid/widget/Button.setMaxLines(),API Call :: Landroid/view/View$MeasureSpec.getMode(),API Call :: Landroid/view/View$MeasureSpec.getSize(),API Call :: Landroid/content/res/Resources.getDisplayMetrics(),API Call :: Landroid/widget/Button.onMeasure(),API Call :: Landroid/widget/Button.setTextSize(),API Call :: Landroid/text/TextPaint.init(),API Call :: Landroid/text/StaticLayout.init(),API Call :: Landroid/util/FloatMath.floor(),API Call :: Landroid/text/StaticLayout.getLineCount(),API Call :: Landroid/text/StaticLayout.getHeight(),API Call :: Landroid/widget/TextView.init(),API Call :: Landroid/widget/TextView.setMaxLines(),API Call :: Landroid/widget/TextView.onMeasure(),API Call :: Landroid/widget/TextView.setTextSize(),API Call :: Landroid/content/SharedPreferences.getString(),API Call :: Landroid/content/Intent.getStringExtra(),API Call :: Landroid/content/SharedPreferences$Editor.putString(),API Call :: Landroid/os/Handler.init(),API Call :: Landroid/os/Handler.post(),API Call :: Landroid/os/Looper.myLooper(),API Call :: Landroid/os/Looper.getMainLooper(),API Call :: Landroid/widget/FrameLayout.init(),API Call :: Landroid/util/AttributeSet.getAttributeIntValue(),API Call :: Landroid/widget/FrameLayout$LayoutParams.init(),API Call :: Landroid/os/SystemClock.elapsedRealtime(),API Call :: Landroid/widget/FrameLayout.onAttachedToWindow(),API Call :: Landroid/view/View$MeasureSpec.makeMeasureSpec(),API Call :: Landroid/widget/FrameLayout.onMeasure(),API Call :: Landroid/widget/FrameLayout.onWindowFocusChanged(),API Call :: Landroid/widget/FrameLayout.setVisibility(),API Call :: Landroid/content/Intent.init(),API Call :: Landroid/content/Intent.getIntExtra(),API Call :: Landroid/content/Intent.hasExtra(),API Call :: Landroid/content/Intent.getAction(),API Call :: Landroid/content/Intent.setAction(),API Call :: Landroid/content/BroadcastReceiver.init(),API Call :: Landroid/os/Bundle.keySet(),API Call :: Landroid/content/pm/PackageManager$NameNotFoundException.printStackTrace(),API Call :: Landroid/content/BroadcastReceiver.onReceive(),API Call :: Landroid/content/pm/PackageManager.getReceiverInfo(),API Call :: Landroid/content/ComponentName.init(),API Call :: Landroid/os/Bundle.getString(),API Call :: Landroid/content/Intent.getExtras(),API Call :: Landroid/content/Intent.addFlags(),API Call :: Landroid/content/Context.startActivity(),API Call :: Landroid/content/Intent.putExtra(),API Call :: Landroid/webkit/WebViewClient.init(),API Call :: Landroid/webkit/WebView.loadData(),API Call :: Landroid/net/Uri.parse(),API Call :: Landroid/content/Intent.setData(),API Call :: Landroid/content/ActivityNotFoundException.printStackTrace(),API Call :: Landroid/webkit/WebChromeClient.init(),API Call :: Landroid/webkit/JsResult.confirm(),API Call :: Landroid/view/ViewGroup.setVisibility(),API Call :: Landroid/webkit/WebChromeClient.onProgressChanged(),API Call :: Landroid/content/DialogInterface.dismiss(),API Call :: Landroid/view/ViewGroup.getVisibility(),API Call :: Landroid/content/pm/PackageManager.getLaunchIntentForPackage(),API Call :: Landroid/content/SharedPreferences.getAll(),API Call :: Landroid/webkit/WebSettings.setLoadsImagesAutomatically(),API Call :: Landroid/webkit/WebView.getSettings(),API Call :: Landroid/webkit/WebSettings.setSavePassword(),API Call :: Landroid/webkit/WebView.addJavascriptInterface(),API Call :: Landroid/webkit/WebSettings.setJavaScriptEnabled(),API Call :: Landroid/webkit/WebSettings.setBlockNetworkImage(),API Call :: Landroid/webkit/WebView.setBackgroundColor(),API Call :: Landroid/webkit/WebView.clearCache(),API Call :: Landroid/webkit/WebSettings.setDefaultTextEncodingName(),API Call :: Landroid/webkit/WebSettings.setSaveFormData(),API Call :: Landroid/webkit/WebSettings.setSupportZoom(),API Call :: Landroid/content/pm/PackageManager.queryIntentActivities(),API Call :: Landroid/content/Intent.setClassName(),API Call :: Landroid/os/AsyncTask.init(),API Call :: Landroid/content/SharedPreferences$Editor.remove(),API Call :: Landroid/content/Context.getSharedPreferences(),API Call :: Landroid/content/Context.startService(),API Call :: Landroid/net/NetworkInfo.getSubtype(),API Call :: Landroid/net/ConnectivityManager.getActiveNetworkInfo(),API Call :: Landroid/net/NetworkInfo.getType(),API Call :: Landroid/widget/Button.getGlobalVisibleRect(),API Call :: Landroid/widget/RelativeLayout.addView(),API Call :: Landroid/os/Bundle.getParcelable(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.init(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.addRule(),API Call :: Landroid/widget/RelativeLayout.setLayoutParams(),API Call :: Landroid/widget/RelativeLayout.init(),API Call :: Landroid/view/ViewGroup$LayoutParams.init(),API Call :: Landroid/content/Context.openFileOutput(),API Call :: Landroid/os/AsyncTask.onCancelled(),API Call :: Landroid/webkit/WebView.canGoBack(),API Call :: Landroid/webkit/WebView.goBack(),API Call :: Landroid/webkit/WebView.goForward(),API Call :: Landroid/webkit/WebView.reload(),API Call :: Landroid/widget/ImageButton.setImageBitmap(),API Call :: Landroid/webkit/WebViewClient.onPageFinished(),API Call :: Landroid/webkit/WebView.canGoForward(),API Call :: Landroid/webkit/WebViewClient.onPageStarted(),API Call :: Landroid/widget/Toast.show(),API Call :: Landroid/widget/Toast.makeText(),API Call :: Landroid/webkit/WebView.getContext(),API Call :: Landroid/webkit/WebView.loadUrl(),API Call :: Landroid/webkit/WebView.getUrl(),API Call :: Landroid/widget/LinearLayout.setBackgroundDrawable(),API Call :: Landroid/widget/ImageButton.setBackgroundColor(),API Call :: Landroid/widget/LinearLayout$LayoutParams.init(),API Call :: Landroid/widget/ImageButton.init(),API Call :: Landroid/content/Intent.getBooleanExtra(),API Call :: Landroid/widget/ImageButton.setVisibility(),API Call :: Landroid/view/Window.setFeatureInt(),API Call :: Landroid/widget/ImageButton.setOnClickListener(),API Call :: Landroid/widget/LinearLayout.addView(),API Call :: Landroid/widget/ImageButton.setId(),API Call :: Landroid/webkit/WebView.init(),API Call :: Landroid/widget/LinearLayout.setId(),API Call :: Landroid/view/Window.requestFeature(),API Call :: Landroid/widget/LinearLayout.setOrientation(),API Call :: Landroid/widget/LinearLayout.setWeightSum(),API Call :: Landroid/webkit/WebView.setWebChromeClient(),API Call :: Landroid/webkit/WebView.setWebViewClient(),API Call :: Landroid/webkit/CookieSyncManager.getInstance(),API Call :: Landroid/webkit/CookieSyncManager.createInstance(),API Call :: Landroid/webkit/CookieSyncManager.startSync(),API Call :: Landroid/widget/LinearLayout.init(),API Call :: Landroid/webkit/WebView.setId(),API Call :: Landroid/webkit/CookieSyncManager.stopSync(),API Call :: Landroid/view/animation/Animation.setAnimationListener(),API Call :: Landroid/os/Handler.postDelayed(),API Call :: Landroid/content/SharedPreferences$Editor.putBoolean(),API Call :: Landroid/view/MotionEvent.setAction(),API Call :: Landroid/os/Handler.removeCallbacks(),API Call :: Landroid/util/FloatMath.sqrt(),API Call :: Landroid/content/pm/PackageManager.getApplicationInfo(),API Call :: Landroid/content/ComponentName.getPackageName(),API Call :: Landroid/content/pm/ApplicationInfo.loadLabel(),API Call :: Landroid/content/Context.checkCallingOrSelfPermission(),API Call :: Landroid/widget/RemoteViews.setViewVisibility(),API Call :: Landroid/widget/RemoteViews.setInt(),API Call :: Landroid/widget/RemoteViews.init(),API Call :: Landroid/widget/RemoteViews.setTextViewText(),API Call :: Landroid/widget/RemoteViews.setTextColor(),API Call :: Landroid/widget/RemoteViews.setImageViewBitmap(),API Call :: Landroid/os/Parcel.readValue(),API Call :: Landroid/os/Parcel.readString(),API Call :: Landroid/os/Parcel.writeString(),API Call :: Landroid/os/Parcel.writeValue(),API Call :: Landroid/content/SharedPreferences.getBoolean(),API Call :: Landroid/webkit/WebView.setOnTouchListener(),API Call :: Landroid/view/animation/DecelerateInterpolator.init(),API Call :: Landroid/view/animation/TranslateAnimation.init(),API Call :: Landroid/view/animation/Animation.setDuration(),API Call :: Landroid/view/animation/Animation.setInterpolator(),API Call :: Landroid/view/animation/AlphaAnimation.init(),API Call :: Landroid/os/AsyncTask.executeOnExecutor(),API Call :: Landroid/os/AsyncTask.execute(),API Call :: Landroid/widget/RelativeLayout.removeView(),API Call :: Landroid/widget/RelativeLayout.getParent(),API Call :: Landroid/view/ViewGroup.removeView(),API Call :: Landroid/view/View.setVisibility(),API Call :: Landroid/content/Intent.setFlags(),API Call :: Landroid/content/Intent.addCategory(),API Call :: Landroid/content/Intent.setPackage(),API Call :: Landroid/content/Context.openFileInput(),API Call :: Landroid/widget/TextView.setText(),API Call :: Landroid/widget/Button.setTextColor(),API Call :: Landroid/view/View.getBackground(),API Call :: Landroid/view/View.setOnClickListener(),API Call :: Landroid/view/View.init(),API Call :: Landroid/view/ViewGroup$MarginLayoutParams.setMargins(),API Call :: Landroid/view/View.setBackgroundColor(),API Call :: Landroid/widget/Button.setOnClickListener(),API Call :: Landroid/view/ViewGroup$MarginLayoutParams.init(),API Call :: Landroid/view/View.setMinimumWidth(),API Call :: Landroid/view/View.setMinimumHeight(),API Call :: Landroid/widget/TextView.setTextColor(),API Call :: Landroid/webkit/WebView.getParent(),API Call :: Landroid/widget/Button.setBackgroundColor(),API Call :: Landroid/widget/RelativeLayout.removeAllViews(),API Call :: Landroid/widget/Button.setText(),API Call :: Landroid/widget/Button.setPadding(),API Call :: Landroid/widget/Button.invalidate(),API Call :: Landroid/widget/TextView.invalidate(),API Call :: Landroid/view/View.invalidate(),API Call :: Landroid/widget/RelativeLayout.post(),API Call :: Landroid/view/View.getHeight(),API Call :: Landroid/view/Window.findViewById(),API Call :: Landroid/view/Window.getDecorView(),API Call :: Landroid/view/View.getWindowVisibleDisplayFrame(),API Call :: Landroid/view/View.getTop(),API Call :: Landroid/widget/Button.setVisibility(),API Call :: Landroid/widget/TextView.setVisibility(),API Call :: Landroid/widget/RelativeLayout.setVisibility(),API Call :: Landroid/util/Base64.encodeToString(),API Call :: Landroid/util/Log.d(),API Call :: Landroid/util/Log.i(),API Call :: Landroid/os/Bundle.putString(),API Call :: Landroid/os/Message.setData(),API Call :: Landroid/os/Handler.sendMessage(),API Call :: Landroid/os/Message.init(),API Call :: Landroid/os/Bundle.init(),API Call :: Landroid/text/format/DateFormat.format(),API Call :: Landroid/util/Log.v(),API Call :: Landroid/util/Log.w(),API Call :: Landroid/net/NetworkInfo$State.values(),API Call :: Landroid/net/NetworkInfo$State.ordinal(),API Call :: Landroid/widget/VideoView.init(),API Call :: Landroid/widget/MediaController.setAnchorView(),API Call :: Landroid/widget/MediaController.init(),API Call :: Landroid/view/ViewGroup.addView(),API Call :: Landroid/net/NetworkInfo.getState(),API Call :: Landroid/net/ConnectivityManager.getNetworkInfo(),API Call :: Landroid/telephony/TelephonyManager.getNetworkOperator(),API Call :: Landroid/telephony/TelephonyManager.getNetworkOperatorName(),API Call :: Landroid/view/View.getWidth(),API Call :: Landroid/os/AsyncTask.onPreExecute(),API Call :: Landroid/content/DialogInterface.cancel(),API Call :: Landroid/os/Handler.handleMessage(),API Call :: Landroid/os/Bundle.getInt(),API Call :: Landroid/os/Message.getData(),API Call :: Landroid/webkit/WebViewClient.onReceivedError(),API Call :: Landroid/os/Handler.sendEmptyMessage(),API Call :: Landroid/widget/ProgressBar.init(),API Call :: Landroid/widget/VideoView.setVisibility(),API Call :: Landroid/webkit/WebChromeClient$CustomViewCallback.onCustomViewHidden(),API Call :: Landroid/widget/FrameLayout.removeView(),API Call :: Landroid/webkit/ConsoleMessage.sourceId(),API Call :: Landroid/webkit/ConsoleMessage.message(),API Call :: Landroid/webkit/ConsoleMessage.lineNumber(),API Call :: Landroid/webkit/WebChromeClient.onJsAlert(),API Call :: Landroid/webkit/WebChromeClient.onJsConfirm(),API Call :: Landroid/widget/VideoView.setOnErrorListener(),API Call :: Landroid/widget/VideoView.start(),API Call :: Landroid/widget/FrameLayout.getFocusedChild(),API Call :: Landroid/widget/VideoView.setOnCompletionListener(),API Call :: Landroid/content/Context.getAssets(),API Call :: Landroid/content/res/AssetManager.open(),API Call :: Landroid/view/GestureDetector$SimpleOnGestureListener.init(),API Call :: Landroid/widget/FrameLayout.addView(),API Call :: Landroid/widget/FrameLayout.setPadding(),API Call :: Landroid/view/View.findViewById(),API Call :: Landroid/widget/FrameLayout.setOnTouchListener(),API Call :: Landroid/widget/FrameLayout.setId(),API Call :: Landroid/view/GestureDetector.init(),API Call :: Landroid/webkit/WebSettings.setDomStorageEnabled(),API Call :: Landroid/webkit/WebSettings.setPluginState(),API Call :: Landroid/view/ViewTreeObserver.addOnGlobalLayoutListener(),API Call :: Landroid/content/res/TypedArray.recycle(),API Call :: Landroid/content/res/TypedArray.getDimensionPixelSize(),API Call :: Landroid/content/Context.obtainStyledAttributes(),API Call :: Landroid/view/ViewGroup.getChildCount(),API Call :: Landroid/view/ViewGroup.getChildAt(),API Call :: Landroid/widget/FrameLayout.setBackgroundColor(),API Call :: Landroid/webkit/URLUtil.isValidUrl(),API Call :: Landroid/net/Uri.getScheme(),API Call :: Landroid/webkit/WebView.clearView(),API Call :: Landroid/os/Bundle.putParcelable(),API Call :: Landroid/os/Handler.obtainMessage(),API Call :: Landroid/widget/FrameLayout.getParent(),API Call :: Landroid/view/ViewGroup.invalidate(),API Call :: Landroid/webkit/WebView.onAttachedToWindow(),API Call :: Landroid/webkit/WebView.onDetachedFromWindow(),API Call :: Landroid/view/GestureDetector.onTouchEvent(),API Call :: Landroid/webkit/WebView.onTouchEvent(),API Call :: Landroid/content/Intent.putExtras(),API Call :: Landroid/os/Bundle.putInt(),API Call :: Landroid/os/PowerManager$WakeLock.release(),API Call :: Landroid/os/PowerManager.newWakeLock(),API Call :: Landroid/os/PowerManager$WakeLock.acquire(),API Call :: Landroid/webkit/JsResult.cancel(),API Call :: Landroid/os/Message.sendToTarget(),API Call :: Landroid/webkit/WebView$WebViewTransport.setWebView(),API Call :: Landroid/webkit/WebChromeClient.onShowCustomView(),API Call :: Landroid/webkit/WebView.setHorizontalScrollBarEnabled(),API Call :: Landroid/webkit/WebView.setVerticalScrollBarEnabled(),API Call :: Landroid/webkit/WebView.setInitialScale(),API Call :: Landroid/webkit/WebView.stopLoading(),API Call :: Landroid/webkit/WebView.setPadding(),API Call :: Landroid/view/inputmethod/InputMethodManager.isAcceptingText(),API Call :: Landroid/util/AttributeSet.getAttributeValue(),API Call :: Landroid/webkit/WebSettings.setJavaScriptCanOpenWindowsAutomatically(),API Call :: Landroid/webkit/WebSettings.setSupportMultipleWindows(),API Call :: Landroid/content/Intent.setType(),API Call :: Landroid/content/res/Resources.getString(),API Call :: Landroid/view/SurfaceHolder.unlockCanvasAndPost(),API Call :: Landroid/view/SurfaceHolder.lockCanvas(),API Call :: Landroid/content/res/Resources.openRawResource(),API Call :: Landroid/content/pm/PackageManager.getInstallerPackageName(),API Call :: Landroid/content/pm/PackageManager.getServiceInfo(),API Call :: Landroid/content/pm/PackageManager.getActivityInfo(),API Call :: Landroid/net/NetworkInfo.isConnectedOrConnecting(),API Call :: Landroid/content/Context.getFilesDir(),API Call :: Landroid/os/StatFs.getFreeBlocks(),API Call :: Landroid/view/Display.getOrientation(),API Call :: Landroid/content/IntentFilter.init(),API Call :: Landroid/content/Context.registerReceiver(),API Call :: Landroid/content/Context.unregisterReceiver(),API Call :: Landroid/content/IntentFilter.addAction(),API Call :: Landroid/content/ContentValues.put(),API Call :: Landroid/content/ContentValues.init(),API Call :: Landroid/content/ContentResolver.insert(),API Call :: Landroid/net/Uri.getLastPathSegment(),API Call :: Landroid/text/TextUtils.isEmpty(),API Call :: Landroid/content/ContentResolver.query(),API Call :: Landroid/widget/SimpleAdapter.init(),API Call :: Landroid/content/SharedPreferences$Editor.apply(),API Call :: Landroid/widget/FrameLayout.setLayoutParams(),API Call :: Landroid/widget/ProgressBar.setIndeterminate(),API Call :: Landroid/widget/LinearLayout.setGravity(),API Call :: Landroid/view/ViewGroup.setPadding(),API Call :: Landroid/widget/TextView.setPadding(),API Call :: Landroid/widget/LinearLayout.getGlobalVisibleRect(),API Call :: Landroid/widget/Button.setBackgroundDrawable(),API Call :: Landroid/widget/Button.setLayoutParams(),API Call :: Landroid/view/View.setLayoutParams(),API Call :: Landroid/view/View.setBackgroundDrawable(),API Call :: Landroid/widget/Button.setGravity(),API Call :: Landroid/widget/TextView.setGravity(),API Call :: Landroid/widget/Button.getTypeface(),API Call :: Landroid/widget/LinearLayout$LayoutParams.setMargins(),API Call :: Landroid/widget/LinearLayout.setLayoutParams(),API Call :: Landroid/widget/TextView.getTypeface(),API Call :: Landroid/widget/TextView.setLayoutParams(),API Call :: Landroid/widget/LinearLayout.invalidate(),API Call :: Landroid/widget/Button.setTypeface(),API Call :: Landroid/widget/Button.getPaint(),API Call :: Landroid/view/Window.setFormat(),API Call :: Landroid/widget/Button.getViewTreeObserver(),API Call :: Landroid/widget/LinearLayout.setPadding(),API Call :: Landroid/widget/RelativeLayout.setGravity(),API Call :: Landroid/widget/TextView.setTypeface(),API Call :: Landroid/widget/TextView.setBackgroundDrawable(),API Call :: Landroid/view/Window.setFlags(),API Call :: Landroid/view/View.setLayerType()
002c146a848c5787a65d0b4e8221c1a9a7043da494fb4e9fba3f4cef261da0dd,Girls with balloons,com.smaks.cheackapp.apk.girlswithballoons,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
