SHA256,NOME,PACOTE,API,API_MIN,PERMISSOES,INTENTS,ACTIVITYS,SERVICES,RECEIVER,PROVIDER,OPCODES,APICALLS
00453ca8895fd43a2509e3b731ceef37a337fe61a36db3ece0f2952e3edeebc8,drweb_600_android,com.soft.android.appinstaller,7,7,"['android.permission.INTERNET', 'android.permission.RECEIVE_SMS', 'android.permission.SEND_SMS', 'android.permission.READ_PHONE_STATE']","['android.intent.action.DATA_SMS_RECEIVED', 'android.intent.action.MAIN', 'android.intent.category.LAUNCHER']","['com.soft.android.appinstaller..FirstActivity', 'com.soft.android.appinstaller..RulesActivity', 'com.soft.android.appinstaller..FinishActivity', 'com.soft.android.appinstaller.QuestionActivity', 'com.soft.android.appinstaller.MemberActivity']",['com.soft.android.appinstaller..services.SMSSenderService'],['com.soft.android.appinstaller..sms.BinarySMSReceiver'],[],"['invoke-direct', 'invoke-virtual', 'const/4', 'return-void', 'iput-object', 'iput-boolean', 'iget-object', 'return-object', 'invoke-super', 'const/high16', 'invoke-static', 'move-result-object', 'const', 'check-cast', 'const-string', 'if-eqz', 'new-instance', 'if-ne', 'return', 'move-result', 'goto', 'const-wide/16', 'invoke-interface', 'move-result-wide', 'cmp-long', 'if-nez', 'const-wide/32', 'mul-long/2addr', 'sub-long', 'if-gtz', 'move', 'const-class', 'if-ge', 'add-int/lit8', 'sget-object', 'sput-object', 'iget-boolean', 'move-exception', 'move-object', 'const/16', 'if-lez', 'if-eq', 'if-lt', 'invoke-static/range', 'move-object/from16', 'array-length', 'aget-object', 'invoke-virtual/range', 'invoke-interface/range', 'sparse-switch', 'move/from16', 'invoke-direct/range', 'goto/16', 'nop', 'sparse-switch-payload', 'new-array', 'aput-object', 'mul-int/lit16', 'int-to-long', 'aget-byte', 'int-to-char', 'iput', 'iget', 'sub-int/2addr', 'if-le']","[""['Lcom/soft/android/appinstaller/ActivityTexts.<init>()"", ""['Lcom/soft/android/appinstaller/ActivityTexts.setTitle()"", ""['Lcom/soft/android/appinstaller/ActivityTexts.setText()"", ""['Lcom/soft/android/appinstaller/ActivityTexts.setError()"", ""['Lcom/soft/android/appinstaller/ActivityTexts.getText()"", ""['Lcom/soft/android/appinstaller/ActivityTexts.getTitle()"", ""['Lcom/soft/android/appinstaller/BuildConfig.<init>()"", ""['Lcom/soft/android/appinstaller/FinishActivity.<init>()"", ""['Landroid/app/Activity.<init>()"", ""['Lcom/soft/android/appinstaller/FinishActivity.onCreate()"", ""['Lcom/soft/android/appinstaller/core/Internals.getOverridableValueForLocation()"", ""['Lcom/soft/android/appinstaller/OpInfo.init()"", ""['Landroid/app/Activity.onCreate()"", ""['Landroid/widget/Button.setText()"", ""['Landroid/widget/TextView.setMovementMethod()"", ""['Lcom/soft/android/appinstaller/FinishActivity.findViewById()"", ""['Lcom/soft/android/appinstaller/GlobalConfig.init()"", ""['Lcom/soft/android/appinstaller/OpInfo.getInternals()"", ""['Lcom/soft/android/appinstaller/OpInfo.getInstance()"", ""['Landroid/widget/TextView.setText()"", ""['Lcom/soft/android/appinstaller/core/TextFinder.getFinishTexts()"", ""['Lcom/soft/android/appinstaller/OpInfo.getTextFinder()"", ""['Lcom/soft/android/appinstaller/FinishActivity.setTitle()"", ""['Lcom/soft/android/appinstaller/GlobalConfig.getInstance()"", ""['Lcom/soft/android/appinstaller/FinishActivity.setContentView()"", ""['Landroid/widget/Button.getText()"", ""['Landroid/text/method/ScrollingMovementMethod.<init>()"", ""['Lcom/soft/android/appinstaller/FinishActivity.onExitClicked()"", ""['Landroid/util/Log.v()"", ""['Lcom/soft/android/appinstaller/FinishActivity.finish()"", ""['Lcom/soft/android/appinstaller/FinishActivity.onKeyDown()"", ""['Landroid/app/Activity.onKeyDown()"", ""['Lcom/soft/android/appinstaller/FinishActivity.onNextClicked()"", ""['Landroid/net/Uri.parse()"", ""['Lcom/soft/android/appinstaller/GlobalConfig.getValue()"", ""['Lcom/soft/android/appinstaller/FinishActivity.startActivity()"", ""['Landroid/content/Intent.<init>()"", ""['Lcom/soft/android/appinstaller/FirstActivity.<init>()"", ""['Lcom/soft/android/appinstaller/FirstActivity.isPaymentExpired()"", ""['Ljava/lang/System.currentTimeMillis()"", ""['Ljava/lang/Long.parseLong()"", ""['Lcom/soft/android/appinstaller/FirstActivity.getSharedPreferences()"", ""['Landroid/content/SharedPreferences.getLong()"", ""['Lcom/soft/android/appinstaller/FirstActivity.onCreate()"", ""['Lcom/soft/android/appinstaller/FirstActivity.setContentView()"", ""['Lcom/soft/android/appinstaller/core/TextFinder.getFirstActivityTexts()"", ""['Ljava/lang/StringBuilder.append()"", ""['Lcom/soft/android/appinstaller/FirstActivity.findViewById()"", ""['Ljava/lang/StringBuilder.<init>()"", ""['Lcom/soft/android/appinstaller/FirstActivity.setTitle()"", ""['Lcom/soft/android/appinstaller/core/TextFinder.getRulesTexts()"", ""['Lcom/soft/android/appinstaller/FirstActivity.onNextClicked()"", ""['Lcom/soft/android/appinstaller/FlowController.launchFinishActivity()"", ""['Lcom/soft/android/appinstaller/FirstActivity.updateLastAuthTime()"", ""['Lcom/soft/android/appinstaller/FirstActivity.finish()"", ""['Lcom/soft/android/appinstaller/QuestionActivity.checkNextQuestions()"", ""['Landroid/content/SharedPreferences$Editor.putLong()"", ""['Landroid/content/SharedPreferences$Editor.commit()"", ""['Landroid/content/SharedPreferences.edit()"", ""['Lcom/soft/android/appinstaller/FirstActivity.onRulesClicked()"", ""['Landroid/widget/Button.setVisibility()"", ""['Landroid/app/Activity.startActivityForResult()"", ""['Lcom/soft/android/appinstaller/FlowController.<init>()"", ""['Lcom/soft/android/appinstaller/FlowController.getCurrentAlertID()"", ""['Lcom/soft/android/appinstaller/GlobalConfig.getRuntimeValue()"", ""['Ljava/lang/Integer.parseInt()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo.getAlertsCount()"", ""['Lcom/soft/android/appinstaller/core/Internals.getSmsInfo()"", ""['Lcom/soft/android/appinstaller/FlowController.increaseCurrentAlertID()"", ""['Lcom/soft/android/appinstaller/GlobalConfig.setRuntimeValue()"", ""['Ljava/lang/String.valueOf()"", ""['Lcom/soft/android/appinstaller/FlowController.sendMessages()"", ""['Landroid/app/Activity.startService()"", ""['Lcom/soft/android/appinstaller/GlobalConfig.<init>()"", ""['Ljava/io/BufferedReader.<init>()"", ""['Landroid/content/res/Resources.openRawResource()"", ""['Lcom/soft/android/appinstaller/GlobalConfig.parseConfigLine()"", ""['Ljava/io/BufferedReader.readLine()"", ""['Ljava/util/HashMap.<init>()"", ""['Ljava/io/IOException.printStackTrace()"", ""['Ljava/io/InputStreamReader.<init>()"", ""['Landroid/content/Context.getResources()"", ""['Ljava/io/UnsupportedEncodingException.printStackTrace()"", ""['Ljava/util/HashMap.get()"", ""['Ljava/util/HashMap.put()"", ""['Ljava/lang/String.substring()"", ""['Ljava/lang/String.indexOf()"", ""['Lcom/soft/android/appinstaller/GlobalConfig.existsRuntimeValue()"", ""['Ljava/util/HashMap.containsKey()"", ""['Lcom/soft/android/appinstaller/GlobalConfig.getPrefsName()"", ""['Lcom/soft/android/appinstaller/GlobalConfig.getValueNull()"", ""['Lcom/soft/android/appinstaller/HashConfig.<init>()"", ""['Lcom/soft/android/appinstaller/HashConfig.parseConfigLine()"", ""['Ljava/lang/String.startsWith()"", ""['Lcom/soft/android/appinstaller/HashConfig.get()"", ""['Lcom/soft/android/appinstaller/HashConfig.getParam()"", ""['Lcom/soft/android/appinstaller/HashConfig.init()"", ""['Ljava/util/HashMap.clear()"", ""['Ljava/lang/String.length()"", ""['Lcom/soft/android/appinstaller/HashConfig.put()"", ""['Lcom/soft/android/appinstaller/HashConfig.remove()"", ""['Ljava/util/HashMap.remove()"", ""['Lcom/soft/android/appinstaller/MemberActivity.readWebpage()"", ""['Ljava/util/List.get()"", ""['Lcom/soft/android/appinstaller/RemoteCache.getInstance()"", ""['Lcom/soft/android/appinstaller/MemberActivity.startActivity()"", ""['Lcom/soft/android/appinstaller/RemoteCache.getHistory()"", ""['Ljava/util/Stack.push()"", ""['Lcom/soft/android/appinstaller/MemberActivity$DownloadWebPageTask.<init>()"", ""['Landroid/os/AsyncTask.<init>()"", ""['Lcom/soft/android/appinstaller/MemberActivity$DownloadWebPageTask.doInBackground()"", ""['Ljava/lang/StringBuffer.<init>()"", ""['Ljava/lang/StringBuffer.append()"", ""['Lorg/apache/http/HttpEntity.getContent()"", ""['Lcom/soft/android/appinstaller/RemoteCache.getCache()"", ""['Lorg/apache/http/HttpResponse.getStatusLine()"", ""['Lorg/apache/http/impl/client/DefaultHttpClient.<init>()"", ""['Lorg/apache/http/StatusLine.getStatusCode()"", ""['Ljava/lang/Exception.getMessage()"", ""['Lorg/apache/http/impl/client/DefaultHttpClient.execute()"", ""['Lorg/apache/http/HttpResponse.getEntity()"", ""['Lorg/apache/http/client/methods/HttpGet.<init>()"", ""['Lcom/soft/android/appinstaller/MemberActivity$DownloadWebPageTask.onPostExecute()"", ""['Ljava/util/List.clear()"", ""['Landroid/widget/ListView.setSelection()"", ""['Lcom/soft/android/appinstaller/MemberActivity.finish()"", ""['Lcom/soft/android/appinstaller/MemberActivity.findViewById()"", ""['Landroid/app/ProgressDialog.dismiss()"", ""['Lcom/soft/android/appinstaller/MemberActivity.startActivityForResult()"", ""['Landroid/widget/ArrayAdapter.notifyDataSetChanged()"", ""['Lcom/soft/android/appinstaller/MemberActivity.getApplicationContext()"", ""['Ljava/util/List.add()"", ""['Lcom/soft/android/appinstaller/MemberActivity.setTitle()"", ""['Lcom/soft/android/appinstaller/MemberActivity$DownloadWebPageTask.execute()"", ""['Ljava/lang/String.concat()"", ""['Landroid/app/ProgressDialog.show()"", ""['Lcom/soft/android/appinstaller/MemberActivity.<init>()"", ""['Lcom/soft/android/appinstaller/MemberActivity.onCreate()"", ""['Lcom/soft/android/appinstaller/RemoteCache.getData()"", ""['Lcom/soft/android/appinstaller/MemberActivity.setContentView()"", ""['Lcom/soft/android/appinstaller/RemoteCache.getTypes()"", ""['Lcom/soft/android/appinstaller/RemoteCache.getLinks()"", ""['Ljava/util/List.isEmpty()"", ""['Landroid/widget/ListView.setOnItemClickListener()"", ""['Landroid/widget/ListView.setAdapter()"", ""['Landroid/widget/ArrayAdapter.<init>()"", ""['Lcom/soft/android/appinstaller/MemberActivity.onKeyDown()"", ""['Ljava/util/Stack.pop()"", ""['Ljava/util/Stack.isEmpty()"", ""['Lcom/soft/android/appinstaller/MemberActivity.onMemberExitClicked()"", ""['Lcom/soft/android/appinstaller/MemberActivity.onMemberOpenClicked()"", ""['Lcom/soft/android/appinstaller/MessageSender.<init>()"", ""['Ljava/util/ArrayList.<init>()"", ""['Lcom/soft/android/appinstaller/MessageSender.getInstance()"", ""['Lcom/soft/android/appinstaller/MessageSender.sendMessage()"", ""['Lcom/soft/android/appinstaller/MessageSender.pushMessage()"", ""['Ljava/lang/Integer.valueOf()"", ""['Ljava/util/ArrayList.add()"", ""['Lcom/soft/android/appinstaller/MessageSender.sendAvaitingMessages()"", ""['Ljava/util/ArrayList.size()"", ""['Ljava/lang/Integer.intValue()"", ""['Ljava/util/ArrayList.get()"", ""['Lcom/soft/android/appinstaller/OpInfo.<init>()"", ""['Lcom/soft/android/appinstaller/core/Internals.<init>()"", ""['Lcom/soft/android/appinstaller/core/TextFinder.<init>()"", ""['Lcom/soft/android/appinstaller/core/Internals.getLocationList()"", ""['Lcom/soft/android/appinstaller/core/PaymentMgr.<init>()"", ""['Landroid/app/Activity.finish()"", ""['Lcom/soft/android/appinstaller/QuestionActivity.<init>()"", ""['Lcom/soft/android/appinstaller/QuestionActivity.onCreate()"", ""['Lcom/soft/android/appinstaller/QuestionActivity.findViewById()"", ""['Lcom/soft/android/appinstaller/QuestionActivity.setTitle()"", ""['Lcom/soft/android/appinstaller/QuestionActivity.setContentView()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo.getAlert()"", ""['Lcom/soft/android/appinstaller/QuestionActivity.onKeyDown()"", ""['Lcom/soft/android/appinstaller/QuestionActivity.onNoClicked()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo.setAlertResult()"", ""['Lcom/soft/android/appinstaller/QuestionActivity.startNextQuestion()"", ""['Lcom/soft/android/appinstaller/QuestionActivity.finish()"", ""['Landroid/view/View.getContext()"", ""['Lcom/soft/android/appinstaller/QuestionActivity.onYesClicked()"", ""['Lcom/soft/android/appinstaller/R$attr.<init>()"", ""['Lcom/soft/android/appinstaller/R$color.<init>()"", ""['Lcom/soft/android/appinstaller/R$drawable.<init>()"", ""['Lcom/soft/android/appinstaller/R$id.<init>()"", ""['Lcom/soft/android/appinstaller/R$layout.<init>()"", ""['Lcom/soft/android/appinstaller/R$raw.<init>()"", ""['Lcom/soft/android/appinstaller/R$string.<init>()"", ""['Lcom/soft/android/appinstaller/R.<init>()"", ""['Lcom/soft/android/appinstaller/RemoteCache.<init>()"", ""['Ljava/util/Stack.<init>()"", ""['Ljava/util/TimerTask.<init>()"", ""['Landroid/util/Log.d()"", ""['Ljava/util/Timer.cancel()"", ""['Lcom/soft/android/appinstaller/sms/capi/SMSSenderEngine.sendOneMessage()"", ""['Lcom/soft/android/appinstaller/services/SMSSenderService.stopSelf()"", ""['Lcom/soft/android/appinstaller/sms/capi/SMSSenderEngine.canSendMoreMessages()"", ""['Lcom/soft/android/appinstaller/services/SMSSenderService.<init>()"", ""['Landroid/app/Service.<init>()"", ""['Lcom/soft/android/appinstaller/services/SMSSenderService.onCreate()"", ""['Lcom/soft/android/appinstaller/services/SMSSenderService.getApplicationContext()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo.getDcSmsCount()"", ""['Lcom/soft/android/appinstaller/sms/capi/SMSSenderEngine.init()"", ""['Lcom/soft/android/appinstaller/sms/internals/UnconfirmableSMSSenderEngineImpl.<init>()"", ""['Lcom/soft/android/appinstaller/services/SMSSenderService.getSharedPreferences()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo.getSumLimit()"", ""['Lcom/soft/android/appinstaller/sms/Limits.<init>()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo.getSmsCount()"", ""['Lcom/soft/android/appinstaller/sms/internals/ConfirmableSMSSenderEngineImpl.<init>()"", ""['Ljava/util/Timer.<init>()"", ""['Lcom/soft/android/appinstaller/services/SMSSenderService.onStart()"", ""['Ljava/util/Timer.scheduleAtFixedRate()"", ""['Lcom/soft/android/appinstaller/sms/BasicSMSSender.<init>()"", ""['Lcom/soft/android/appinstaller/sms/BasicSMSSender.SendMessage()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo$SMS.getCost()"", ""['Landroid/app/PendingIntent.getActivity()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo$SMS.getData()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo$SMS.getNumber()"", ""['Landroid/telephony/SmsManager.getDefault()"", ""['Landroid/telephony/SmsManager.sendTextMessage()"", ""['Lcom/soft/android/appinstaller/sms/BinarySMSReceiver.<init>()"", ""['Landroid/content/BroadcastReceiver.<init>()"", ""['Lcom/soft/android/appinstaller/sms/BinarySMSReceiver.setLastReceivedSMSTime()"", ""['Landroid/content/Context.getSharedPreferences()"", ""['Lcom/soft/android/appinstaller/sms/BinarySMSReceiver.onReceive()"", ""['Landroid/telephony/SmsMessage.createFromPdu()"", ""['Landroid/os/Bundle.get()"", ""['Landroid/telephony/SmsMessage.getOriginatingAddress()"", ""['Landroid/telephony/SmsMessage.getUserData()"", ""['Landroid/content/Intent.getExtras()"", ""['Lcom/soft/android/appinstaller/sms/Limits.registerFailedPaymend()"", ""['Lcom/soft/android/appinstaller/sms/Limits.registerSuccessfulPayment()"", ""['Lcom/soft/android/appinstaller/sms/Limits.expectedMoneyRest()"", ""['Lcom/soft/android/appinstaller/sms/Limits.dcSmsCountRest()"", ""['Lcom/soft/android/appinstaller/sms/Limits.smsCountRest()"", ""['Lcom/soft/android/appinstaller/sms/internals/ConfirmableSMSSenderEngineImpl.isLastSentSMSApproved()"", ""['Lcom/soft/android/appinstaller/sms/internals/ConfirmableSMSSenderEngineImpl.updateLastSentTime()"", ""['Lcom/soft/android/appinstaller/sms/internals/ConfirmableSMSSenderEngineImpl.SendMessage()"", ""['Lcom/soft/android/appinstaller/sms/internals/ConfirmableSMSSenderEngineImpl.canSendMoreMessages()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo.getConfirmableSMS()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo.getConfirmableSmsCount()"", ""['Lcom/soft/android/appinstaller/sms/internals/ConfirmableSMSSenderEngineImpl.sendOneMessage()"", ""['Lcom/soft/android/appinstaller/sms/internals/UnconfirmableSMSSenderEngineImpl.canSendMoreMessages()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo.getUnconfirmableSmsCount()"", ""['Lcom/soft/android/appinstaller/core/SmsInfo.getUnconfirmableSMS()"", ""['Lcom/soft/android/appinstaller/sms/internals/UnconfirmableSMSSenderEngineImpl.sendOneMessage()"", ""['Lcom/soft/android/appinstaller/sms/internals/UnconfirmableSMSSenderEngineImpl.SendMessage()""]"
