SHA256,NOME,PACOTE,API_MIN,API,Permission :: INTERNET,Permission :: ACCESS_COARSE_LOCATION,Permission :: ACCESS_WIFI_STATE,Permission :: READ_EXTERNAL_STORAGE,Permission :: ACCESS_NETWORK_STATE,Permission :: WRITE_EXTERNAL_STORAGE,Permission :: READ_PHONE_STATE,Intent :: PACKAGE_ADDED,API Call :: Landroid/content/Context.getPackageName(),API Call :: Landroid/content/pm/PackageManager$NameNotFoundException.printStackTrace(),API Call :: Landroid/content/pm/PackageManager.getApplicationInfo(),API Call :: Landroid/os/Bundle.get(),API Call :: Landroid/content/Context.getPackageManager(),API Call :: Landroid/text/TextUtils.isEmpty(),API Call :: Landroid/widget/LinearLayout.addView(),API Call :: Landroid/view/ViewGroup$LayoutParams.init(),API Call :: Landroid/os/Process.myPid(),API Call :: Landroid/os/Process.killProcess(),API Call :: Landroid/widget/ListView.init(),API Call :: Landroid/widget/ArrayAdapter.notifyDataSetChanged(),API Call :: Landroid/widget/ArrayAdapter.add(),API Call :: Landroid/widget/Toast.show(),API Call :: Landroid/widget/Toast.makeText(),API Call :: Landroid/os/AsyncTask.init(),API Call :: Landroid/os/AsyncTask.onPostExecute(),API Call :: Landroid/view/LayoutInflater.from(),API Call :: Landroid/widget/ArrayAdapter.init(),API Call :: Landroid/os/Handler.obtainMessage(),API Call :: Landroid/os/Handler.sendMessage(),API Call :: Landroid/content/Context.getExternalCacheDir(),API Call :: Landroid/os/Environment.getExternalStorageState(),API Call :: Landroid/content/Context.getCacheDir(),API Call :: Landroid/os/Handler.init(),API Call :: Landroid/os/Handler.handleMessage(),API Call :: Landroid/util/Log.i(),API Call :: Landroid/content/Context.openOrCreateDatabase(),API Call :: Landroid/content/Context.deleteDatabase(),API Call :: Landroid/util/Log.e(),API Call :: Landroid/content/ContentValues.put(),API Call :: Landroid/content/ContentValues.init(),API Call :: Landroid/widget/Adapter.getItem(),API Call :: Landroid/content/Intent.init(),API Call :: Landroid/content/Intent.putExtra(),API Call :: Landroid/widget/AdapterView.getAdapter(),API Call :: Landroid/widget/EditText.getText(),API Call :: Landroid/content/SharedPreferences$Editor.commit(),API Call :: Landroid/content/SharedPreferences$Editor.putString(),API Call :: Landroid/content/SharedPreferences.edit(),API Call :: Landroid/widget/ImageView.setImageResource(),API Call :: Landroid/widget/TextView.setText(),API Call :: Landroid/view/View.findViewById(),API Call :: Landroid/view/LayoutInflater.inflate(),API Call :: Landroid/content/res/Resources.getIdentifier(),API Call :: Landroid/content/SharedPreferences.getString(),API Call :: Landroid/widget/ImageButton.setOnClickListener(),API Call :: Landroid/widget/GridView.setAdapter(),API Call :: Landroid/widget/GridView.setOnItemClickListener(),API Call :: Landroid/widget/EditText.setText(),API Call :: Landroid/preference/PreferenceManager.getDefaultSharedPreferences(),API Call :: Landroid/view/KeyEvent.getKeyCode(),API Call :: Landroid/view/KeyEvent.getAction(),API Call :: Landroid/widget/TabHost$TabSpec.setContent(),API Call :: Landroid/widget/TabHost.newTabSpec(),API Call :: Landroid/widget/LinearLayout.findViewById(),API Call :: Landroid/widget/TabHost$TabSpec.setIndicator(),API Call :: Landroid/widget/TabHost.setPadding(),API Call :: Landroid/widget/TabHost.addTab(),API Call :: Landroid/widget/TabHost.getPaddingTop(),API Call :: Landroid/widget/TabHost.getPaddingBottom(),API Call :: Landroid/widget/TabHost.getPaddingLeft(),API Call :: Landroid/widget/TabHost.getPaddingRight(),API Call :: Landroid/view/Menu.add(),API Call :: Landroid/view/MenuItem.getItemId(),API Call :: Landroid/net/Uri.parse(),API Call :: Landroid/content/Context.startActivity(),API Call :: Landroid/content/Intent.setFlags(),API Call :: Landroid/content/Intent.setAction(),API Call :: Landroid/content/Intent.setDataAndType(),API Call :: Landroid/widget/ProgressBar.setProgress(),API Call :: Landroid/content/pm/PackageManager.getPackageInfo(),API Call :: Landroid/content/Context.getText(),API Call :: Landroid/widget/ProgressBar.setMax(),API Call :: Landroid/webkit/WebViewClient.init(),API Call :: Landroid/webkit/WebViewClient.onPageFinished(),API Call :: Landroid/webkit/WebView.loadUrl(),API Call :: Landroid/webkit/WebViewClient.onPageStarted(),API Call :: Landroid/content/Intent.getParcelableExtra(),API Call :: Landroid/webkit/WebView.setWebViewClient(),API Call :: Landroid/content/res/Resources.getColor(),API Call :: Landroid/widget/TextView.setOnClickListener(),API Call :: Landroid/widget/TextView.setTextSize(),API Call :: Landroid/widget/TextView.setBackgroundResource(),API Call :: Landroid/webkit/WebSettings.setJavaScriptEnabled(),API Call :: Landroid/webkit/WebView.setOnLongClickListener(),API Call :: Landroid/webkit/WebView.getSettings(),API Call :: Landroid/webkit/WebView.setScrollBarStyle(),API Call :: Landroid/widget/TextView.setGravity(),API Call :: Landroid/widget/TextView.setTextColor(),API Call :: Landroid/widget/TextView.init(),API Call :: Landroid/os/Handler.postDelayed(),API Call :: Landroid/content/Intent.getStringExtra(),API Call :: Landroid/widget/ListView.setAdapter(),API Call :: Landroid/widget/ListView.setOnItemClickListener(),API Call :: Landroid/widget/ListView.setOnItemLongClickListener(),API Call :: Landroid/content/Intent.setType(),API Call :: Landroid/content/Intent.createChooser(),API Call :: Landroid/widget/ImageView.setOnClickListener(),API Call :: Landroid/widget/TextView.setVisibility(),API Call :: Landroid/widget/ImageView.setVisibility(),API Call :: Landroid/widget/LinearLayout.setVisibility(),API Call :: Landroid/os/Parcel.readString(),API Call :: Landroid/os/Parcel.writeString(),API Call :: Landroid/webkit/WebView.requestFocus(),API Call :: Landroid/webkit/WebSettings.setCacheMode(),API Call :: Landroid/webkit/WebSettings.setSupportZoom(),API Call :: Landroid/view/View.setVisibility(),API Call :: Landroid/content/Intent.getIntExtra(),API Call :: Landroid/widget/Button.setText(),API Call :: Landroid/widget/Button.setOnClickListener(),API Call :: Landroid/webkit/WebView.stopLoading(),API Call :: Landroid/webkit/WebView.destroyDrawingCache(),API Call :: Landroid/webkit/WebView.destroy(),API Call :: Landroid/webkit/SslErrorHandler.cancel(),API Call :: Landroid/webkit/WebView.getUrl(),API Call :: Landroid/webkit/SslErrorHandler.proceed(),API Call :: Landroid/os/Looper.myLooper(),API Call :: Landroid/os/Message.obtain(),API Call :: Landroid/content/Context.openFileOutput(),API Call :: Landroid/content/Context.openFileInput(),API Call :: Landroid/content/Context.deleteFile(),API Call :: Landroid/content/Context.fileList(),API Call :: Landroid/net/ConnectivityManager.getActiveNetworkInfo(),API Call :: Landroid/net/NetworkInfo.isConnected(),API Call :: Landroid/content/Context.getSystemService(),API Call :: Landroid/content/SharedPreferences$Editor.putBoolean(),API Call :: Landroid/content/SharedPreferences.getBoolean(),API Call :: Landroid/content/SharedPreferences$Editor.clear(),API Call :: Landroid/content/Context.getSharedPreferences(),API Call :: Landroid/content/res/AssetManager.open(),API Call :: Landroid/content/Context.getAssets(),API Call :: Landroid/text/TextUtils.split(),API Call :: Landroid/content/SharedPreferences$Editor.remove(),API Call :: Landroid/text/TextUtils.join(),API Call :: Landroid/os/SystemClock.sleep(),API Call :: Landroid/webkit/WebChromeClient.init(),API Call :: Landroid/webkit/WebChromeClient.onCloseWindow(),API Call :: Landroid/webkit/WebChromeClient.onCreateWindow(),API Call :: Landroid/webkit/WebChromeClient.onJsAlert(),API Call :: Landroid/webkit/WebChromeClient.onJsBeforeUnload(),API Call :: Landroid/webkit/WebChromeClient.onJsConfirm(),API Call :: Landroid/webkit/JsPromptResult.confirm(),API Call :: Landroid/webkit/WebChromeClient.onJsPrompt(),API Call :: Landroid/webkit/WebChromeClient.onProgressChanged(),API Call :: Landroid/webkit/WebChromeClient.onReceivedIcon(),API Call :: Landroid/webkit/WebChromeClient.onReceivedTitle(),API Call :: Landroid/webkit/WebChromeClient.onRequestFocus(),API Call :: Landroid/webkit/WebView.setWebChromeClient(),API Call :: Landroid/content/Context.getApplicationContext(),API Call :: Landroid/content/SharedPreferences.getInt(),API Call :: Landroid/content/SharedPreferences.getLong(),API Call :: Landroid/content/SharedPreferences$Editor.putInt(),API Call :: Landroid/content/SharedPreferences$Editor.putLong(),API Call :: Landroid/content/Context.getFilesDir(),API Call :: Landroid/content/SharedPreferences.contains(),API Call :: Landroid/util/Log.d(),API Call :: Landroid/util/Log.v(),API Call :: Landroid/util/Log.w(),API Call :: Landroid/os/Bundle.getString(),API Call :: Landroid/content/pm/PackageManager.checkPermission(),API Call :: Landroid/telephony/TelephonyManager.getDeviceId(),API Call :: Landroid/provider/Settings$Secure.getString(),API Call :: Landroid/content/Context.getContentResolver(),API Call :: Landroid/net/wifi/WifiInfo.getMacAddress(),API Call :: Landroid/net/wifi/WifiManager.getConnectionInfo(),API Call :: Landroid/content/Intent.getSerializableExtra(),API Call :: Landroid/widget/FrameLayout$LayoutParams.init(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.init(),API Call :: Landroid/widget/RelativeLayout.addView(),API Call :: Landroid/view/View.setId(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.addRule(),API Call :: Landroid/widget/RelativeLayout.init(),API Call :: Landroid/widget/RelativeLayout.setBackgroundColor(),API Call :: Landroid/content/BroadcastReceiver.init(),API Call :: Landroid/content/Intent.getAction(),API Call :: Landroid/content/Context.startService(),API Call :: Landroid/net/Uri.getSchemeSpecificPart(),API Call :: Landroid/content/Intent.getData(),API Call :: Landroid/content/pm/ApplicationInfo.loadLabel(),API Call :: Landroid/content/pm/PackageManager.getInstalledPackages(),API Call :: Landroid/content/pm/ApplicationInfo.loadIcon(),API Call :: Landroid/util/Base64.encodeToString(),API Call :: Landroid/webkit/JsResult.cancel(),API Call :: Landroid/webkit/JsPromptResult.cancel(),API Call :: Landroid/webkit/WebStorage$QuotaUpdater.updateQuota(),API Call :: Landroid/webkit/GeolocationPermissions$Callback.invoke(),API Call :: Landroid/content/DialogInterface.cancel(),API Call :: Landroid/webkit/WebViewClient.onReceivedError(),API Call :: Landroid/webkit/WebSettings.setAppCacheMaxSize(),API Call :: Landroid/webkit/WebSettings.setAppCachePath(),API Call :: Landroid/webkit/WebSettings.setDomStorageEnabled(),API Call :: Landroid/webkit/WebSettings.setAppCacheEnabled(),API Call :: Landroid/os/Environment.getExternalStorageDirectory(),API Call :: Landroid/net/Uri.getFragment(),API Call :: Landroid/net/Uri.getQuery(),API Call :: Landroid/content/Intent.addFlags(),API Call :: Landroid/content/Intent.parseUri(),API Call :: Landroid/webkit/WebView.post(),API Call :: Landroid/content/Context.sendBroadcast(),API Call :: Landroid/content/Intent$ShortcutIconResource.fromContext(),API Call :: Landroid/content/pm/PackageManager.getApplicationLabel(),API Call :: Landroid/content/pm/PackageManager.getApplicationIcon(),API Call :: Landroid/content/pm/PackageManager.getPackageArchiveInfo(),API Call :: Landroid/telephony/gsm/GsmCellLocation.getCid(),API Call :: Landroid/telephony/TelephonyManager.getPhoneType(),API Call :: Landroid/telephony/TelephonyManager.getCellLocation(),API Call :: Landroid/telephony/TelephonyManager.getSubscriberId(),API Call :: Landroid/telephony/gsm/GsmCellLocation.getLac(),API Call :: Landroid/telephony/TelephonyManager.getNetworkOperator(),API Call :: Landroid/content/ContentValues.size(),API Call :: Landroid/content/ComponentName.getPackageName(),API Call :: Landroid/util/SparseArray.put(),API Call :: Landroid/util/SparseArray.init(),API Call :: Landroid/util/SparseArray.get(),API Call :: Landroid/content/Context.registerReceiver(),API Call :: Landroid/content/IntentFilter.addDataScheme(),API Call :: Landroid/content/IntentFilter.init(),API Call :: Landroid/content/Intent.resolveActivityInfo(),API Call :: Landroid/content/Intent.getFlags(),API Call :: Landroid/content/Intent.getComponent(),API Call :: Landroid/content/ComponentName.getClassName(),API Call :: Landroid/content/pm/PackageManager.resolveActivity(),API Call :: Landroid/content/Intent.addCategory(),API Call :: Landroid/content/Intent.setComponent(),API Call :: Landroid/text/format/Time.format(),API Call :: Landroid/text/format/Time.setToNow(),API Call :: Landroid/text/format/Time.init(),API Call :: Landroid/content/IntentFilter.addAction(),API Call :: Landroid/view/Window.addFlags(),API Call :: Landroid/view/Window.requestFeature(),API Call :: Landroid/view/View.setBackgroundColor(),API Call :: Landroid/widget/RelativeLayout.setPadding(),API Call :: Landroid/widget/RelativeLayout.setBackgroundDrawable(),API Call :: Landroid/view/Window.setAttributes(),API Call :: Landroid/view/Window.getAttributes(),API Call :: Landroid/view/Window.setGravity(),API Call :: Landroid/widget/RelativeLayout.onLayout(),API Call :: Landroid/widget/RelativeLayout.onMeasure(),API Call :: Landroid/widget/RelativeLayout.onRestoreInstanceState(),API Call :: Landroid/widget/RelativeLayout.setLayoutParams(),API Call :: Landroid/webkit/CookieManager.getInstance(),API Call :: Landroid/webkit/CookieManager.setAcceptCookie(),API Call :: Landroid/webkit/WebView.init(),API Call :: Landroid/webkit/WebSettings.setLayoutAlgorithm(),API Call :: Landroid/webkit/WebSettings.setUseWideViewPort(),API Call :: Landroid/webkit/WebSettings.setLoadWithOverviewMode(),API Call :: Landroid/webkit/WebSettings.setBuiltInZoomControls(),API Call :: Landroid/webkit/WebSettings.setSupportMultipleWindows(),API Call :: Landroid/webkit/WebSettings.setSaveFormData(),API Call :: Landroid/webkit/WebSettings.setSavePassword(),API Call :: Landroid/webkit/WebSettings.setJavaScriptCanOpenWindowsAutomatically(),API Call :: Landroid/webkit/WebSettings.setAllowFileAccess(),API Call :: Landroid/webkit/WebSettings.getUserAgentString(),API Call :: Landroid/webkit/WebView.onAttachedToWindow(),API Call :: Landroid/webkit/WebView.onDetachedFromWindow(),API Call :: Landroid/webkit/WebView.onWindowFocusChanged(),API Call :: Landroid/webkit/WebView.onWindowVisibilityChanged(),API Call :: Landroid/webkit/WebSettings.setUserAgentString(),API Call :: Landroid/widget/Button.init(),API Call :: Landroid/widget/LinearLayout.setOrientation(),API Call :: Landroid/widget/LinearLayout$LayoutParams.setMargins(),API Call :: Landroid/widget/LinearLayout.init(),API Call :: Landroid/widget/LinearLayout$LayoutParams.init(),API Call :: Landroid/widget/ProgressBar.getIndeterminateDrawable(),API Call :: Landroid/widget/ProgressBar.setIndeterminate(),API Call :: Landroid/widget/ProgressBar.init(),API Call :: Landroid/widget/ProgressBar.setVisibility(),API Call :: Landroid/widget/Toast.init(),API Call :: Landroid/widget/Toast.cancel(),API Call :: Landroid/widget/Toast.setView(),API Call :: Landroid/widget/Toast.setDuration(),API Call :: Landroid/widget/Toast.setGravity(),API Call :: Landroid/widget/TextView.setWidth(),API Call :: Landroid/content/Context.getResources(),API Call :: Landroid/widget/TextView.setPadding(),API Call :: Landroid/widget/TextView.setCompoundDrawablesWithIntrinsicBounds(),API Call :: Landroid/widget/TextView.setShadowLayer(),API Call :: Landroid/widget/TextView.setCompoundDrawablePadding(),API Call :: Landroid/content/res/Resources.getDrawable(),API Call :: Landroid/view/View.setEnabled(),API Call :: Landroid/widget/TableLayout.setColumnStretchable(),API Call :: Landroid/widget/TableLayout.setStretchAllColumns(),API Call :: Landroid/widget/TableLayout.init(),API Call :: Landroid/widget/TableRow.init(),API Call :: Landroid/widget/TableLayout.addView(),API Call :: Landroid/widget/TableRow.addView(),API Call :: Landroid/widget/TableRow$LayoutParams.init(),API Call :: Landroid/view/View.setOnClickListener(),API Call :: Landroid/widget/ImageView.init(),API Call :: Landroid/view/animation/AnimationSet.init(),API Call :: Landroid/view/animation/AnimationUtils.loadInterpolator(),API Call :: Landroid/view/animation/ScaleAnimation.init(),API Call :: Landroid/view/animation/AnimationSet.addAnimation(),API Call :: Landroid/view/animation/Animation.setFillAfter(),API Call :: Landroid/view/animation/AlphaAnimation.init(),API Call :: Landroid/view/animation/Animation.setStartOffset(),API Call :: Landroid/view/animation/Animation.setDuration(),API Call :: Landroid/view/animation/AnimationSet.setInterpolator(),API Call :: Landroid/telephony/TelephonyManager.getNetworkType(),API Call :: Landroid/net/wifi/WifiInfo.getBSSID(),API Call :: Landroid/content/Context.getFileStreamPath(),API Call :: Landroid/telephony/TelephonyManager.getNetworkOperatorName(),API Call :: Landroid/net/Uri.getHost(),API Call :: Landroid/net/Uri.getPath(),API Call :: Landroid/net/NetworkInfo.isAvailable(),API Call :: Landroid/net/NetworkInfo.getExtraInfo(),API Call :: Landroid/net/NetworkInfo.getType(),API Call :: Landroid/net/NetworkInfo.getSubtype(),API Call :: Landroid/os/Environment.getDataDirectory(),API Call :: Landroid/os/StatFs.init(),API Call :: Landroid/os/StatFs.getBlockSize(),API Call :: Landroid/os/StatFs.getBlockCount(),API Call :: Landroid/os/StatFs.getAvailableBlocks(),API Call :: Landroid/content/res/Resources.getDisplayMetrics(),API Call :: Landroid/util/DisplayMetrics.init(),API Call :: Landroid/view/WindowManager.getDefaultDisplay(),API Call :: Landroid/view/Display.getMetrics(),API Call :: Landroid/content/pm/PackageManager.getLaunchIntentForPackage(),API Call :: Landroid/content/pm/PackageManager.queryIntentActivities(),API Call :: Landroid/content/Context.stopService(),API Call :: Landroid/content/ComponentName.init(),API Call :: Landroid/content/Context.createPackageContext(),API Call :: Landroid/content/Intent.setData(),API Call :: Landroid/content/Intent.setClassName(),API Call :: Landroid/content/pm/ResolveInfo.loadLabel(),API Call :: Landroid/net/Uri.fromFile(),API Call :: Landroid/content/Context.getApplicationInfo(),API Call :: Landroid/content/Context.checkCallingOrSelfPermission(),API Call :: Landroid/os/Handler.post(),API Call :: Landroid/os/Looper.getMainLooper(),API Call :: Landroid/widget/ImageButton.init(),API Call :: Landroid/view/WindowManager$LayoutParams.init(),API Call :: Landroid/view/animation/Animation.setAnimationListener(),API Call :: Landroid/view/View.startAnimation(),API Call :: Landroid/view/WindowManager.addView(),API Call :: Landroid/view/WindowManager.removeView(),API Call :: Landroid/widget/RelativeLayout.setVisibility(),API Call :: Landroid/webkit/WebView.loadData(),API Call :: Landroid/widget/RelativeLayout.getVisibility(),API Call :: Landroid/widget/RelativeLayout.onAttachedToWindow(),API Call :: Landroid/widget/RelativeLayout.onDetachedFromWindow(),API Call :: Landroid/widget/RelativeLayout.onWindowFocusChanged(),API Call :: Landroid/view/View.post(),API Call :: Landroid/net/Uri.encode(),API Call :: Landroid/util/Base64.decode(),API Call :: Landroid/content/pm/PackageManager.queryBroadcastReceivers(),API Call :: Landroid/content/Context.unregisterReceiver(),API Call :: Landroid/content/res/Resources.getConfiguration(),API Call :: Landroid/widget/Button.setWidth(),API Call :: Landroid/widget/ImageView.setScaleType(),API Call :: Landroid/widget/LinearLayout.setLayoutParams(),API Call :: Landroid/widget/ImageView.setId(),API Call :: Landroid/widget/ImageView.setLayoutParams(),API Call :: Landroid/widget/Button.setLayoutParams(),API Call :: Landroid/widget/TextView.setBackgroundColor(),API Call :: Landroid/widget/TextView.setId(),API Call :: Landroid/widget/LinearLayout.setId(),API Call :: Landroid/widget/TextView.setLayoutParams(),API Call :: Landroid/widget/ImageView.setAdjustViewBounds(),API Call :: Landroid/widget/LinearLayout.setPadding(),API Call :: Landroid/widget/Button.setId(),API Call :: Landroid/widget/ImageView.setImageDrawable(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.setMargins(),API Call :: Landroid/widget/RelativeLayout.setGravity(),API Call :: Landroid/util/TypedValue.applyDimension(),API Call :: Landroid/view/View.getId(),API Call :: Landroid/view/Window.setWindowAnimations(),API Call :: Landroid/view/Window.setBackgroundDrawableResource(),API Call :: Landroid/widget/ImageButton.setImageBitmap(),API Call :: Landroid/widget/ImageButton.setBackgroundColor(),API Call :: Landroid/widget/ImageButton.setScaleType(),API Call :: Landroid/widget/ImageButton.setLayoutParams(),API Call :: Landroid/content/ContentProvider.init(),API Call :: Landroid/net/Uri.isAbsolute(),API Call :: Landroid/content/pm/PackageManager.getProviderInfo(),API Call :: Landroid/os/ParcelFileDescriptor.open(),API Call :: Landroid/widget/LinearLayout.setBackgroundColor(),API Call :: Landroid/widget/LinearLayout.removeView(),API Call :: Landroid/os/AsyncTask.onCancelled(),API Call :: Landroid/net/NetworkInfo.getState(),API Call :: Landroid/net/ConnectivityManager.getNetworkInfo(),API Call :: Landroid/net/NetworkInfo.getSubtypeName(),API Call :: Landroid/net/NetworkInfo.isConnectedOrConnecting(),API Call :: Landroid/content/res/Configuration.init(),API Call :: Landroid/provider/Settings$System.getConfiguration(),API Call :: Landroid/content/res/Configuration.setToDefaults()
003f5a556527134c76b39d3dce6e6b6255201bd27ee19fdcfbba6e2280b507d3,励志书屋,cn.winfirm.android,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
