SHA256,NOME,PACOTE,API_MIN,API,Permission :: ACCESS_FINE_LOCATION,Permission :: INSTALL_SHORTCUT,Permission :: GET_ACCOUNTS,Permission :: INTERNET,Permission :: ACCESS_COARSE_LOCATION,Permission :: READ_PHONE_STATE,Permission :: ACCESS_NETWORK_STATE,Permission :: WRITE_EXTERNAL_STORAGE,Permission :: RECEIVE_BOOT_COMPLETED,Permission :: ACCESS_WIFI_STATE,Intent :: BOOT_COMPLETED,API Call :: Landroid/util/Log.e(),API Call :: Landroid/content/Context.startActivity(),API Call :: Landroid/content/Intent.addFlags(),API Call :: Landroid/content/Intent.init(),API Call :: Landroid/util/Log.i(),API Call :: Landroid/content/Intent.putExtra(),API Call :: Landroid/os/Handler.post(),API Call :: Landroid/os/Handler.postDelayed(),API Call :: Landroid/content/SharedPreferences.contains(),API Call :: Landroid/os/Handler.init(),API Call :: Landroid/content/Context.getSharedPreferences(),API Call :: Landroid/os/Bundle.get(),API Call :: Landroid/content/pm/PackageManager.getApplicationInfo(),API Call :: Landroid/content/Context.getPackageName(),API Call :: Landroid/content/Context.getPackageManager(),API Call :: Landroid/content/Context.checkCallingOrSelfPermission(),API Call :: Landroid/content/SharedPreferences$Editor.commit(),API Call :: Landroid/content/SharedPreferences.edit(),API Call :: Landroid/content/SharedPreferences$Editor.putBoolean(),API Call :: Landroid/content/SharedPreferences.getBoolean(),API Call :: Landroid/content/BroadcastReceiver.init(),API Call :: Landroid/os/SystemClock.elapsedRealtime(),API Call :: Landroid/widget/RemoteViews.init(),API Call :: Landroid/content/Intent.setAction(),API Call :: Landroid/content/Context.getSystemService(),API Call :: Landroid/widget/RemoteViews.setTextViewText(),API Call :: Landroid/widget/RemoteViews.setImageViewResource(),API Call :: Landroid/widget/RemoteViews.setImageViewBitmap(),API Call :: Landroid/content/pm/PackageManager.getPackageInfo(),API Call :: Landroid/content/pm/PackageManager.checkPermission(),API Call :: Landroid/net/Uri.parse(),API Call :: Landroid/content/ActivityNotFoundException.printStackTrace(),API Call :: Landroid/content/Intent.setType(),API Call :: Landroid/content/Intent.getStringExtra(),API Call :: Landroid/content/DialogInterface.dismiss(),API Call :: Landroid/content/ActivityNotFoundException.getMessage(),API Call :: Landroid/os/AsyncTask.init(),API Call :: Landroid/util/Log.d(),API Call :: Landroid/content/Intent.setData(),API Call :: Landroid/content/Intent$ShortcutIconResource.fromContext(),API Call :: Landroid/view/Display.getWidth(),API Call :: Landroid/view/WindowManager.getDefaultDisplay(),API Call :: Landroid/content/Context.getApplicationContext(),API Call :: Landroid/content/Context.sendBroadcast(),API Call :: Landroid/webkit/WebViewClient.init(),API Call :: Landroid/content/res/Resources.getDisplayMetrics(),API Call :: Landroid/widget/TextView.setId(),API Call :: Landroid/widget/LinearLayout.addView(),API Call :: Landroid/widget/TextView.setText(),API Call :: Landroid/widget/Button.setText(),API Call :: Landroid/widget/LinearLayout$LayoutParams.init(),API Call :: Landroid/webkit/WebView.setWebChromeClient(),API Call :: Landroid/webkit/WebView.init(),API Call :: Landroid/webkit/WebChromeClient.init(),API Call :: Landroid/widget/LinearLayout.setOrientation(),API Call :: Landroid/text/SpannableString.setSpan(),API Call :: Landroid/webkit/WebView.setScrollBarStyle(),API Call :: Landroid/widget/TextView.setOnClickListener(),API Call :: Landroid/widget/LinearLayout.setBackgroundDrawable(),API Call :: Landroid/widget/Button.setLayoutParams(),API Call :: Landroid/widget/TextView.setLayoutParams(),API Call :: Landroid/widget/LinearLayout.setLayoutParams(),API Call :: Landroid/widget/TextView.setGravity(),API Call :: Landroid/text/SpannableString.init(),API Call :: Landroid/content/Context.getResources(),API Call :: Landroid/widget/LinearLayout.setBackgroundColor(),API Call :: Landroid/widget/TextView.init(),API Call :: Landroid/webkit/WebView.loadData(),API Call :: Landroid/webkit/WebView.setWebViewClient(),API Call :: Landroid/widget/LinearLayout.init(),API Call :: Landroid/widget/LinearLayout.setGravity(),API Call :: Landroid/widget/Button.setId(),API Call :: Landroid/widget/TextView.setTextColor(),API Call :: Landroid/widget/TextView.setTextAppearance(),API Call :: Landroid/text/style/UnderlineSpan.init(),API Call :: Landroid/widget/Button.init(),API Call :: Landroid/text/SpannableString.length(),API Call :: Landroid/widget/Button.setOnClickListener(),API Call :: Landroid/view/KeyEvent.getAction(),API Call :: Landroid/webkit/WebView.destroy(),API Call :: Landroid/content/Intent.getBooleanExtra(),API Call :: Landroid/content/Intent.getAction(),API Call :: Landroid/content/pm/PackageManager.getInstalledApplications(),API Call :: Landroid/content/SharedPreferences.getLong(),API Call :: Landroid/webkit/WebView.getSettings(),API Call :: Landroid/webkit/WebSettings.getUserAgentString(),API Call :: Landroid/content/SharedPreferences.getString(),API Call :: Landroid/content/SharedPreferences.getInt(),API Call :: Landroid/content/SharedPreferences$Editor.putString(),API Call :: Landroid/content/SharedPreferences$Editor.putLong(),API Call :: Landroid/content/SharedPreferences$Editor.putInt(),API Call :: Landroid/webkit/WebViewClient.onPageFinished(),API Call :: Landroid/widget/Button.setPadding(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.init(),API Call :: Landroid/widget/RelativeLayout.addView(),API Call :: Landroid/widget/RelativeLayout.init(),API Call :: Landroid/widget/ImageView.setBackgroundColor(),API Call :: Landroid/widget/Button.setTextColor(),API Call :: Landroid/webkit/WebSettings.setJavaScriptEnabled(),API Call :: Landroid/widget/Button.setTypeface(),API Call :: Landroid/widget/RelativeLayout.setBackgroundColor(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.addRule(),API Call :: Landroid/widget/ImageView.init(),API Call :: Landroid/widget/RelativeLayout.setLayoutParams(),API Call :: Landroid/webkit/WebView.loadUrl(),API Call :: Landroid/widget/Button.setBackgroundColor(),API Call :: Landroid/widget/Button.setTextSize(),API Call :: Landroid/view/Window.setFlags(),API Call :: Landroid/telephony/TelephonyManager.getDeviceId(),API Call :: Landroid/provider/Settings$Secure.getString(),API Call :: Landroid/content/Context.getContentResolver(),API Call :: Landroid/content/Context.getMainLooper(),API Call :: Landroid/net/wifi/WifiManager.isWifiEnabled(),API Call :: Landroid/net/wifi/WifiManager.getConnectionInfo(),API Call :: Landroid/net/wifi/WifiInfo.getMacAddress(),API Call :: Landroid/net/ConnectivityManager.getActiveNetworkInfo(),API Call :: Landroid/net/NetworkInfo.isConnected(),API Call :: Landroid/net/NetworkInfo.isAvailable(),API Call :: Landroid/net/NetworkInfo.getTypeName(),API Call :: Landroid/telephony/TelephonyManager.getSimState(),API Call :: Landroid/telephony/TelephonyManager.getSimOperatorName(),API Call :: Landroid/telephony/TelephonyManager.getPhoneType(),API Call :: Landroid/telephony/TelephonyManager.getNetworkOperatorName(),API Call :: Landroid/view/Display.getHeight(),API Call :: Landroid/net/NetworkInfo.getSubtypeName(),API Call :: Landroid/net/NetworkInfo.getSubtype(),API Call :: Landroid/net/NetworkInfo.getType(),API Call :: Landroid/content/pm/PackageManager.getApplicationLabel(),API Call :: Landroid/telephony/TelephonyManager.getLine1Number(),API Call :: Landroid/os/Bundle.getString(),API Call :: Landroid/widget/Toast.makeText(),API Call :: Landroid/widget/Toast.show(),API Call :: Landroid/os/Bundle.putString(),API Call :: Landroid/os/Bundle.init(),API Call :: Landroid/os/Bundle.putByteArray(),API Call :: Landroid/os/Environment.getExternalStorageDirectory(),API Call :: Landroid/content/Intent.createChooser(),API Call :: Landroid/os/Environment.getExternalStorageState(),API Call :: Landroid/content/SharedPreferences$Editor.clear(),API Call :: Landroid/os/AsyncTask.onPreExecute(),API Call :: Landroid/content/SharedPreferences$Editor.remove(),API Call :: Landroid/content/Context.getString(),API Call :: Landroid/content/ContentValues.put(),API Call :: Landroid/content/ContentValues.init(),API Call :: Landroid/content/res/AssetManager.open(),API Call :: Landroid/content/Context.getAssets(),API Call :: Landroid/content/Context.getApplicationInfo(),API Call :: Landroid/os/Bundle.getIntArray(),API Call :: Landroid/os/Bundle.getBoolean(),API Call :: Landroid/os/Bundle.getInt(),API Call :: Landroid/view/Window.getDecorView(),API Call :: Landroid/view/View.setBackgroundResource(),API Call :: Landroid/view/View.setId(),API Call :: Landroid/content/Intent.getExtras(),API Call :: Landroid/content/Intent.getParcelableExtra(),API Call :: Landroid/os/Bundle.putInt(),API Call :: Landroid/view/View.getId(),API Call :: Landroid/os/Bundle.putIntArray(),API Call :: Landroid/os/Bundle.putBoolean(),API Call :: Landroid/widget/Filter.filter(),API Call :: Landroid/widget/EditText.init(),API Call :: Landroid/view/ViewGroup$LayoutParams.init(),API Call :: Landroid/widget/EditText.setLayoutParams(),API Call :: Landroid/widget/EditText.addTextChangedListener(),API Call :: Landroid/widget/Filter.init(),API Call :: Landroid/widget/Filter$FilterResults.init(),API Call :: Landroid/widget/ArrayAdapter.init(),API Call :: Landroid/view/LayoutInflater.from(),API Call :: Landroid/view/View.setTag(),API Call :: Landroid/widget/ImageView.setImageBitmap(),API Call :: Landroid/widget/TextView.setTypeface(),API Call :: Landroid/view/View.findViewById(),API Call :: Landroid/view/View.getTag(),API Call :: Landroid/content/res/Resources.getColor(),API Call :: Landroid/view/LayoutInflater.inflate(),API Call :: Landroid/widget/TextView.setVisibility(),API Call :: Landroid/widget/TextView.setBackgroundResource(),API Call :: Landroid/widget/TextView.setPadding(),API Call :: Landroid/view/MenuItem.getMenuInfo(),API Call :: Landroid/widget/ListAdapter.getItemId(),API Call :: Landroid/content/IntentFilter.init(),API Call :: Landroid/view/ContextMenu.setHeaderTitle(),API Call :: Landroid/view/ContextMenu.add(),API Call :: Landroid/widget/ProgressBar.getVisibility(),API Call :: Landroid/widget/ProgressBar.setVisibility(),API Call :: Landroid/view/View.requestFocus(),API Call :: Landroid/view/MotionEvent.getAction(),API Call :: Landroid/view/View.hasFocus(),API Call :: Landroid/widget/ScrollView.init(),API Call :: Landroid/widget/LinearLayout.setPadding(),API Call :: Landroid/widget/ScrollView.addView(),API Call :: Landroid/widget/ScrollView.setLayoutParams(),API Call :: Landroid/widget/ProgressBar.init(),API Call :: Landroid/widget/ProgressBar.setIndeterminate(),API Call :: Landroid/webkit/WebView.requestFocus(),API Call :: Landroid/webkit/WebView.reload(),API Call :: Landroid/webkit/WebView.restoreState(),API Call :: Landroid/webkit/WebView.setOnTouchListener(),API Call :: Landroid/view/View.setVisibility(),API Call :: Landroid/widget/EditText.setText(),API Call :: Landroid/webkit/WebView.saveState(),API Call :: Landroid/widget/EditText.getText(),API Call :: Landroid/widget/LinearLayout.removeAllViews(),API Call :: Landroid/widget/ImageButton.setId(),API Call :: Landroid/widget/ImageButton.setOnClickListener(),API Call :: Landroid/widget/ImageButton.setPadding(),API Call :: Landroid/widget/ImageButton.init(),API Call :: Landroid/widget/ImageButton.setBackgroundColor(),API Call :: Landroid/widget/ImageButton.setImageResource(),API Call :: Landroid/util/Log.w(),API Call :: Landroid/webkit/WebView.stopLoading(),API Call :: Landroid/webkit/WebView.clearCache(),API Call :: Landroid/webkit/WebView.clearHistory(),API Call :: Landroid/webkit/WebView.setVerticalScrollBarEnabled(),API Call :: Landroid/widget/FrameLayout.addView(),API Call :: Landroid/webkit/WebView.setHorizontalScrollBarEnabled(),API Call :: Landroid/webkit/WebView.setLayoutParams(),API Call :: Landroid/view/Window.getWindowManager(),API Call :: Landroid/widget/FrameLayout.init(),API Call :: Landroid/text/Editable.length(),API Call :: Landroid/widget/LinearLayout.setWeightSum(),API Call :: Landroid/widget/EditText.setTransformationMethod(),API Call :: Landroid/widget/TextView.setBackgroundColor(),API Call :: Landroid/widget/EditText.setInputType(),API Call :: Landroid/text/method/PasswordTransformationMethod.init(),API Call :: Landroid/widget/AdapterView.getItemAtPosition(),API Call :: Landroid/widget/GridView.setAdapter(),API Call :: Landroid/widget/GridView.setOnItemClickListener(),API Call :: Landroid/os/Bundle.getParcelable(),API Call :: Landroid/view/KeyEvent.getRepeatCount(),API Call :: Landroid/webkit/WebSettings.setBuiltInZoomControls(),API Call :: Landroid/webkit/WebView.canGoBack(),API Call :: Landroid/webkit/WebView.goBack(),API Call :: Landroid/content/res/Resources.getDrawable(),API Call :: Landroid/content/res/Resources.getInteger(),API Call :: Landroid/webkit/WebSettings.setLoadWithOverviewMode(),API Call :: Landroid/webkit/WebSettings.setUseWideViewPort(),API Call :: Landroid/content/res/Resources.getString(),API Call :: Landroid/net/Uri.encode(),API Call :: Landroid/util/TypedValue.applyDimension(),API Call :: Landroid/util/DisplayMetrics.init(),API Call :: Landroid/view/Display.getMetrics(),API Call :: Landroid/webkit/WebView.setBackgroundColor(),API Call :: Landroid/webkit/WebSettings.setDefaultZoom(),API Call :: Landroid/webkit/WebView.addJavascriptInterface(),API Call :: Landroid/os/Bundle.putParcelable(),API Call :: Landroid/widget/BaseAdapter.init(),API Call :: Landroid/content/res/TypedArray.getResourceId(),API Call :: Landroid/widget/ImageView.setImageDrawable(),API Call :: Landroid/content/Context.obtainStyledAttributes(),API Call :: Landroid/widget/ImageView.setBackgroundResource(),API Call :: Landroid/widget/ImageView.setScaleType(),API Call :: Landroid/view/View.getContext(),API Call :: Landroid/view/MotionEvent.getX(),API Call :: Landroid/widget/Gallery.getSelectedItemPosition(),API Call :: Landroid/widget/Gallery.setAdapter(),API Call :: Landroid/widget/Gallery.setOnItemClickListener(),API Call :: Landroid/widget/Gallery.setOnItemSelectedListener(),API Call :: Landroid/widget/LinearLayout.findViewById(),API Call :: Landroid/widget/ImageView.setOnClickListener(),API Call :: Landroid/widget/ImageView.setOnTouchListener(),API Call :: Landroid/widget/Gallery.setSelection(),API Call :: Landroid/widget/Gallery.getCount(),API Call :: Landroid/view/View.setLayoutParams(),API Call :: Landroid/widget/AbsListView$LayoutParams.init(),API Call :: Landroid/os/Parcel.readInt(),API Call :: Landroid/os/Parcel.readString(),API Call :: Landroid/os/Parcel.writeInt(),API Call :: Landroid/os/Parcel.writeString(),API Call :: Landroid/os/Parcel.readByte(),API Call :: Landroid/os/Parcel.writeByte(),API Call :: Landroid/os/Parcel.readFloat(),API Call :: Landroid/os/Parcel.writeFloat(),API Call :: Landroid/content/res/Resources.getText(),API Call :: Landroid/view/ViewGroup.getContext(),API Call :: Landroid/view/ViewGroup.post(),API Call :: Landroid/widget/TabHost.getContext(),API Call :: Landroid/widget/TabHost.getTabWidget(),API Call :: Landroid/widget/TabWidget.setCurrentTab(),API Call :: Landroid/widget/TabHost$TabSpec.setContent(),API Call :: Landroid/widget/TabHost.addTab(),API Call :: Landroid/widget/TabHost.newTabSpec(),API Call :: Landroid/widget/TabHost$TabSpec.setIndicator(),API Call :: Landroid/widget/ImageView.setImageResource(),API Call :: Landroid/widget/TabHost.setCurrentTab(),API Call :: Landroid/widget/TabHost.setOnTabChangedListener(),API Call :: Landroid/widget/FrameLayout.setBackgroundColor(),API Call :: Landroid/widget/TabHost.setup(),API Call :: Landroid/view/MenuInflater.inflate(),API Call :: Landroid/content/Intent.setClass(),API Call :: Landroid/view/MenuItem.getItemId(),API Call :: Landroid/widget/CheckBox.setChecked(),API Call :: Landroid/widget/CheckBox.setOnCheckedChangeListener(),API Call :: Landroid/os/AsyncTask.onPostExecute(),API Call :: Landroid/net/wifi/WifiManager$WifiLock.acquire(),API Call :: Landroid/net/wifi/WifiManager.createWifiLock(),API Call :: Landroid/net/wifi/WifiManager$WifiLock.release(),API Call :: Landroid/view/Display.getOrientation(),API Call :: Landroid/content/res/Resources.getIdentifier(),API Call :: Landroid/net/ConnectivityManager.getAllNetworkInfo(),API Call :: Landroid/content/Context.getFilesDir(),API Call :: Landroid/webkit/CookieSyncManager.getInstance(),API Call :: Landroid/webkit/CookieSyncManager.sync(),API Call :: Landroid/os/Message.getData(),API Call :: Landroid/os/Bundle.containsKey(),API Call :: Landroid/content/Context.unbindService(),API Call :: Landroid/os/Bundle.putLong(),API Call :: Landroid/os/Bundle.getLong(),API Call :: Landroid/os/Messenger.init(),API Call :: Landroid/os/Message.setData(),API Call :: Landroid/os/Message.obtain(),API Call :: Landroid/os/Messenger.send(),API Call :: Landroid/text/TextUtils.join(),API Call :: Landroid/webkit/CookieSyncManager.createInstance(),API Call :: Landroid/content/Intent.setClassName(),API Call :: Landroid/content/pm/PackageManager.resolveActivity(),API Call :: Landroid/content/pm/Signature.toCharsString(),API Call :: Landroid/content/pm/PackageManager.resolveService(),API Call :: Landroid/content/Intent.getIntExtra(),API Call :: Landroid/content/Context.bindService(),API Call :: Landroid/widget/ImageView.setVisibility(),API Call :: Landroid/webkit/WebView.setVisibility(),API Call :: Landroid/webkit/WebViewClient.onPageStarted(),API Call :: Landroid/webkit/WebViewClient.onReceivedError(),API Call :: Landroid/widget/FrameLayout$LayoutParams.init(),API Call :: Landroid/widget/ImageView.getDrawable(),API Call :: Landroid/os/Bundle.putAll(),API Call :: Landroid/os/Bundle.keySet(),API Call :: Landroid/webkit/CookieManager.removeAllCookie(),API Call :: Landroid/webkit/CookieManager.getInstance(),API Call :: Landroid/os/Bundle.getByteArray(),API Call :: Landroid/os/Bundle.isEmpty(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.setMargins(),API Call :: Landroid/widget/RelativeLayout.removeView(),API Call :: Landroid/view/ViewGroup.addView(),API Call :: Landroid/widget/FrameLayout.setOnClickListener(),API Call :: Landroid/widget/FrameLayout.setMinimumWidth(),API Call :: Landroid/widget/FrameLayout.setMinimumHeight(),API Call :: Landroid/widget/FrameLayout.removeAllViews(),API Call :: Landroid/view/ViewGroup.removeView(),API Call :: Landroid/widget/RelativeLayout.getRootView(),API Call :: Landroid/view/View.setBackgroundColor(),API Call :: Landroid/widget/RelativeLayout.setKeepScreenOn(),API Call :: Landroid/content/Intent.addCategory(),API Call :: Landroid/content/ComponentName.init(),API Call :: Landroid/content/Intent.putExtras(),API Call :: Landroid/content/Intent.setComponent(),API Call :: Landroid/content/Intent.setDataAndType(),API Call :: Landroid/content/Intent.getBundleExtra(),API Call :: Landroid/widget/RelativeLayout.removeAllViews(),API Call :: Landroid/text/TextUtils.isEmpty(),API Call :: Landroid/widget/FrameLayout.setFocusable(),API Call :: Landroid/content/res/Resources.getValue(),API Call :: Landroid/util/AttributeSet.getAttributeValue(),API Call :: Landroid/util/TypedValue.init(),API Call :: Landroid/util/AttributeSet.getAttributeBooleanValue(),API Call :: Landroid/widget/RelativeLayout.onMeasure(),API Call :: Landroid/view/MotionEvent.obtain(),API Call :: Landroid/os/SystemClock.uptimeMillis(),API Call :: Landroid/preference/PreferenceManager.getDefaultSharedPreferences(),API Call :: Landroid/content/ContentResolver.query(),API Call :: Landroid/webkit/WebView.post(),API Call :: Landroid/net/Uri.withAppendedPath(),API Call :: Landroid/content/pm/PackageManager.queryIntentActivities(),API Call :: Landroid/os/Looper.getMainLooper(),API Call :: Landroid/widget/VideoView.stopPlayback(),API Call :: Landroid/widget/VideoView.setOnCompletionListener(),API Call :: Landroid/widget/VideoView.setOnPreparedListener(),API Call :: Landroid/widget/VideoView.setOnErrorListener(),API Call :: Landroid/widget/VideoView.init(),API Call :: Landroid/widget/VideoView.onTouchEvent(),API Call :: Landroid/widget/VideoView.setMediaController(),API Call :: Landroid/widget/MediaController.init(),API Call :: Landroid/widget/MediaController.hide(),API Call :: Landroid/widget/VideoView.seekTo(),API Call :: Landroid/widget/VideoView.setVideoPath(),API Call :: Landroid/widget/VideoView.pause(),API Call :: Landroid/widget/VideoView.start(),API Call :: Landroid/widget/VideoView.getCurrentPosition(),API Call :: Landroid/widget/VideoView.getDuration(),API Call :: Landroid/webkit/WebSettings.setSavePassword(),API Call :: Landroid/webkit/WebSettings.setSupportMultipleWindows(),API Call :: Landroid/webkit/WebView.loadDataWithBaseURL(),API Call :: Landroid/view/View$MeasureSpec.getSize(),API Call :: Landroid/webkit/WebView.onMeasure(),API Call :: Landroid/view/View$MeasureSpec.getMode(),API Call :: Landroid/net/Uri.getPath(),API Call :: Landroid/net/Uri.getHost(),API Call :: Landroid/net/Uri.getScheme(),API Call :: Landroid/net/Uri.getAuthority(),API Call :: Landroid/net/Uri.isHierarchical(),API Call :: Landroid/webkit/WebView.setWillNotDraw(),API Call :: Landroid/telephony/TelephonyManager.getNetworkType(),API Call :: Landroid/telephony/TelephonyManager.getNetworkOperator(),API Call :: Landroid/os/Handler.removeCallbacks(),API Call :: Landroid/net/Uri$Builder.encodedQuery(),API Call :: Landroid/net/Uri$Builder.build(),API Call :: Landroid/net/Uri$Builder.init(),API Call :: Landroid/view/ViewGroup.removeAllViews(),API Call :: Landroid/os/Bundle.putSerializable(),API Call :: Landroid/os/Bundle.getSerializable(),API Call :: Landroid/webkit/WebViewClient.shouldOverrideUrlLoading(),API Call :: Landroid/gesture/GestureStore.recognize(),API Call :: Landroid/gesture/GestureOverlayView.setGestureStrokeType(),API Call :: Landroid/gesture/GestureStore.load(),API Call :: Landroid/gesture/GestureOverlayView.setGestureVisible(),API Call :: Landroid/gesture/GestureOverlayView.addOnGesturePerformedListener(),API Call :: Landroid/gesture/GestureOverlayView.init(),API Call :: Landroid/gesture/GestureOverlayView.setEventsInterceptionEnabled(),API Call :: Landroid/gesture/GestureStore.init(),API Call :: Landroid/webkit/WebView.getContext(),API Call :: Landroid/webkit/WebSettings.setUserAgentString(),API Call :: Landroid/net/Uri.getEncodedQuery(),API Call :: Landroid/net/Uri.decode(),API Call :: Landroid/content/IntentFilter.addAction(),API Call :: Landroid/content/Context.registerReceiver(),API Call :: Landroid/util/Log.isLoggable(),API Call :: Landroid/util/Log.v(),API Call :: Landroid/webkit/ConsoleMessage$MessageLevel.ordinal(),API Call :: Landroid/webkit/ConsoleMessage$MessageLevel.values(),API Call :: Landroid/webkit/JsResult.cancel(),API Call :: Landroid/webkit/JsResult.confirm(),API Call :: Landroid/webkit/JsPromptResult.cancel(),API Call :: Landroid/webkit/JsPromptResult.confirm(),API Call :: Landroid/webkit/ConsoleMessage.message(),API Call :: Landroid/webkit/ConsoleMessage.lineNumber(),API Call :: Landroid/webkit/WebChromeClient.onConsoleMessage(),API Call :: Landroid/webkit/ConsoleMessage.sourceId(),API Call :: Landroid/webkit/ConsoleMessage.messageLevel(),API Call :: Landroid/webkit/WebStorage$QuotaUpdater.updateQuota(),API Call :: Landroid/webkit/WebChromeClient$CustomViewCallback.onCustomViewHidden(),API Call :: Landroid/webkit/WebResourceResponse.init(),API Call :: Landroid/content/Context.getDatabasePath(),API Call :: Landroid/webkit/WebSettings.setAppCacheEnabled(),API Call :: Landroid/webkit/WebSettings.setDatabasePath(),API Call :: Landroid/webkit/WebSettings.setAppCacheMaxSize(),API Call :: Landroid/webkit/WebSettings.setDisplayZoomControls(),API Call :: Landroid/webkit/WebSettings.setSupportZoom(),API Call :: Landroid/content/Context.getCacheDir(),API Call :: Landroid/webkit/WebSettings.setDatabaseEnabled(),API Call :: Landroid/webkit/WebSettings.setDomStorageEnabled(),API Call :: Landroid/webkit/WebSettings.setAppCachePath(),API Call :: Landroid/view/View.setLayerType(),API Call :: Landroid/widget/FrameLayout.post(),API Call :: Landroid/view/animation/AlphaAnimation.setDuration(),API Call :: Landroid/view/animation/AlphaAnimation.init(),API Call :: Landroid/view/View.startAnimation(),API Call :: Landroid/view/animation/AlphaAnimation.setFillAfter(),API Call :: Landroid/content/res/Resources.openRawResource(),API Call :: Landroid/net/NetworkInfo.isConnectedOrConnecting(),API Call :: Landroid/os/Handler.sendEmptyMessage(),API Call :: Landroid/widget/ImageView.setLayoutParams(),API Call :: Landroid/widget/ProgressBar.setLayoutParams(),API Call :: Landroid/content/pm/PackageManager.getLaunchIntentForPackage(),API Call :: Landroid/view/ViewGroup.getLayoutParams(),API Call :: Landroid/view/ViewGroup.requestLayout(),API Call :: Landroid/view/ViewGroup$MarginLayoutParams.setMargins()
004e604754363d5dae6a5b15fec40c1ce81bb516e63cf75d438a905ad76651ab,Svenska Ordbok Fri,com.appforall.synonymerse,8,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
