SHA256,NOME,PACOTE,API_MIN,API,Permission :: ACCESS_NETWORK_STATE,Permission :: INTERNET,API Call :: Landroid/os/Bundle.getInt(),API Call :: Landroid/os/Bundle.putInt(),API Call :: Landroid/os/Bundle.putString(),API Call :: Landroid/text/TextUtils.isEmpty(),API Call :: Landroid/os/Bundle.getString(),API Call :: Landroid/os/Bundle.putBoolean(),API Call :: Landroid/os/Bundle.init(),API Call :: Landroid/os/Binder.init(),API Call :: Landroid/os/IBinder.queryLocalInterface(),API Call :: Landroid/os/Parcel.writeString(),API Call :: Landroid/os/Binder.onTransact(),API Call :: Landroid/content/Context.getClassLoader(),API Call :: Landroid/view/ViewGroup.init(),API Call :: Landroid/view/View.getMeasuredHeight(),API Call :: Landroid/view/View.layout(),API Call :: Landroid/view/View.getVisibility(),API Call :: Landroid/view/View.getMeasuredWidth(),API Call :: Landroid/view/View.resolveSize(),API Call :: Landroid/content/Intent.setPackage(),API Call :: Landroid/content/Intent.init(),API Call :: Landroid/content/pm/PackageManager.getPackageInfo(),API Call :: Landroid/content/Context.getPackageManager(),API Call :: Landroid/util/Log.i(),API Call :: Landroid/os/Bundle.getBoolean(),API Call :: Landroid/content/Context.getResources(),API Call :: Landroid/content/res/Resources.getDisplayMetrics(),API Call :: Landroid/content/BroadcastReceiver.init(),API Call :: Landroid/os/PowerManager$WakeLock.acquire(),API Call :: Landroid/os/PowerManager.newWakeLock(),API Call :: Landroid/content/Context.getSystemService(),API Call :: Landroid/content/Context.startService(),API Call :: Landroid/os/PowerManager$WakeLock.isHeld(),API Call :: Landroid/os/PowerManager$WakeLock.release(),API Call :: Landroid/content/Intent.getAction(),API Call :: Landroid/content/Intent.putExtra(),API Call :: Landroid/content/Intent.getStringExtra(),API Call :: Landroid/content/Context.openFileOutput(),API Call :: Landroid/content/Context.getApplicationContext(),API Call :: Landroid/content/Context.getPackageName(),API Call :: Landroid/content/pm/PackageManager.getApplicationInfo(),API Call :: Landroid/net/NetworkInfo.isConnected(),API Call :: Landroid/net/ConnectivityManager.getActiveNetworkInfo(),API Call :: Landroid/content/Context.openFileInput(),API Call :: Landroid/content/Context.deleteFile(),API Call :: Landroid/content/res/XmlResourceParser.nextText(),API Call :: Landroid/content/res/XmlResourceParser.getAttributeValue(),API Call :: Landroid/content/res/XmlResourceParser.getEventType(),API Call :: Landroid/content/res/XmlResourceParser.next(),API Call :: Landroid/content/res/XmlResourceParser.getName(),API Call :: Landroid/content/res/Resources.getXml(),API Call :: Landroid/util/Log.v(),API Call :: Landroid/util/Log.w(),API Call :: Landroid/util/Log.e(),API Call :: Landroid/content/Context.registerReceiver(),API Call :: Landroid/content/IntentFilter.init(),API Call :: Landroid/content/IntentFilter.addAction(),API Call :: Landroid/content/IntentFilter.addCategory(),API Call :: Landroid/content/Intent.getBooleanExtra(),API Call :: Landroid/content/Intent.hasExtra(),API Call :: Landroid/content/Intent.setAction(),API Call :: Landroid/content/pm/PackageManager.getReceiverInfo(),API Call :: Landroid/content/Context.getMainLooper(),API Call :: Landroid/os/Handler.sendMessageDelayed(),API Call :: Landroid/os/Handler.obtainMessage(),API Call :: Landroid/content/ComponentName.init(),API Call :: Landroid/os/Handler.init(),API Call :: Landroid/os/Handler.removeMessages(),API Call :: Landroid/os/Handler.sendMessage(),API Call :: Landroid/os/SystemClock.elapsedRealtime(),API Call :: Landroid/os/Process.setThreadPriority(),API Call :: Landroid/text/TextUtils.join(),API Call :: Landroid/content/ContentValues.put(),API Call :: Landroid/content/ContentValues.init(),API Call :: Landroid/util/Pair.create(),API Call :: Landroid/content/Context.getDatabasePath(),API Call :: Landroid/content/Intent.setComponent(),API Call :: Landroid/os/IBinder.getInterfaceDescriptor(),API Call :: Landroid/os/Parcel.dataPosition(),API Call :: Landroid/widget/FrameLayout.init(),API Call :: Landroid/view/View.setEnabled(),API Call :: Landroid/view/View.setOnClickListener(),API Call :: Landroid/view/View$OnClickListener.onClick(),API Call :: Landroid/widget/FrameLayout.setEnabled(),API Call :: Landroid/util/Pair.init(),API Call :: Landroid/os/Looper.getMainLooper(),API Call :: Landroid/util/Log.wtf(),API Call :: Landroid/content/Context.createPackageContext(),API Call :: Landroid/content/pm/PackageManager$NameNotFoundException.printStackTrace(),API Call :: Landroid/content/res/Resources.getString(),API Call :: Landroid/content/pm/PackageManager.getPackagesForUid(),API Call :: Landroid/content/pm/PackageManager.getResourcesForApplication(),API Call :: Landroid/os/Bundle.containsKey(),API Call :: Landroid/net/Uri.parse(),API Call :: Landroid/os/ParcelFileDescriptor.open(),API Call :: Landroid/os/Looper.myLooper(),API Call :: Landroid/util/Log.isLoggable(),API Call :: Landroid/content/pm/Signature.toByteArray(),API Call :: Landroid/util/Base64.encodeToString(),API Call :: Landroid/util/Log.d(),API Call :: Landroid/os/Bundle.getParcelable(),API Call :: Landroid/os/ParcelFileDescriptor.getFileDescriptor(),API Call :: Landroid/os/ParcelFileDescriptor.close(),API Call :: Landroid/os/Handler.post(),API Call :: Landroid/content/res/Resources.getDrawable(),API Call :: Landroid/os/Parcel.readStrongBinder(),API Call :: Landroid/os/Parcel.writeStrongBinder(),API Call :: Landroid/content/ServiceConnection.onServiceConnected(),API Call :: Landroid/content/ServiceConnection.onServiceDisconnected(),API Call :: Landroid/content/Intent.addFlags(),API Call :: Landroid/content/Intent.setData(),API Call :: Landroid/net/Uri.fromParts(),API Call :: Landroid/net/Uri$Builder.build(),API Call :: Landroid/net/Uri.buildUpon(),API Call :: Landroid/net/Uri$Builder.appendPath(),API Call :: Landroid/net/Uri$Builder.appendQueryParameter(),API Call :: Landroid/os/Parcel.writeNoException(),API Call :: Landroid/os/Parcel.writeInt(),API Call :: Landroid/os/Parcel.enforceInterface(),API Call :: Landroid/os/Parcel.writeInterfaceToken(),API Call :: Landroid/os/Parcelable$Creator.createFromParcel(),API Call :: Landroid/os/Parcel.readInt(),API Call :: Landroid/os/Parcel.obtain(),API Call :: Landroid/os/Parcel.recycle(),API Call :: Landroid/os/IBinder.transact(),API Call :: Landroid/os/Parcel.readException(),API Call :: Landroid/os/Bundle.writeToParcel(),API Call :: Landroid/os/Parcel.createStringArray(),API Call :: Landroid/os/Parcel.readString(),API Call :: Landroid/os/Parcel.writeStringArray(),API Call :: Landroid/os/Binder.restoreCallingIdentity(),API Call :: Landroid/os/Binder.clearCallingIdentity(),API Call :: Landroid/os/Binder.getCallingUid(),API Call :: Landroid/content/res/Resources.getValue(),API Call :: Landroid/util/TypedValue.init(),API Call :: Landroid/util/AttributeSet.getAttributeValue(),API Call :: Landroid/os/Looper.getThread(),API Call :: Landroid/os/DeadObjectException.init(),API Call :: Landroid/os/Parcel.dataSize(),API Call :: Landroid/os/Parcel.setDataPosition(),API Call :: Landroid/os/Parcel.readLong(),API Call :: Landroid/os/Parcel.createTypedArrayList(),API Call :: Landroid/os/Parcel.createStringArrayList(),API Call :: Landroid/os/Parcel.createTypedArray(),API Call :: Landroid/os/Parcel.readBundle(),API Call :: Landroid/os/Parcel.appendFrom(),API Call :: Landroid/os/Parcel.readList(),API Call :: Landroid/os/Parcel.createByteArray(),API Call :: Landroid/os/Parcel.readFloat(),API Call :: Landroid/os/Parcel.readDouble(),API Call :: Landroid/os/Parcel.createBooleanArray(),API Call :: Landroid/os/Parcel.createIntArray(),API Call :: Landroid/os/Parcel.createLongArray(),API Call :: Landroid/os/Parcel.createFloatArray(),API Call :: Landroid/os/Parcel.createDoubleArray(),API Call :: Landroid/os/Parcel.writeLong(),API Call :: Landroid/os/Parcelable.writeToParcel(),API Call :: Landroid/os/Parcel.writeStringList(),API Call :: Landroid/os/Parcel.writeBundle(),API Call :: Landroid/os/Parcel.writeDouble(),API Call :: Landroid/os/Parcel.writeFloat(),API Call :: Landroid/os/Parcel.writeByteArray(),API Call :: Landroid/os/Parcel.writeIntArray(),API Call :: Landroid/os/Parcel.writeList(),API Call :: Landroid/content/ComponentName.flattenToString(),API Call :: Landroid/widget/Button.init(),API Call :: Landroid/content/res/Resources.getColorStateList(),API Call :: Landroid/os/Bundle.get(),API Call :: Landroid/os/Bundle.keySet(),API Call :: Landroid/os/Bundle.setClassLoader(),API Call :: Landroid/os/Bundle.remove(),API Call :: Landroid/os/Bundle.getLong(),API Call :: Landroid/os/Bundle.getParcelableArrayList(),API Call :: Landroid/os/Bundle.getStringArrayList(),API Call :: Landroid/text/TextUtils.getTrimmedLength(),API Call :: Landroid/os/Bundle.putLong(),API Call :: Landroid/view/ViewGroup.getChildAt(),API Call :: Landroid/widget/TextView.getText(),API Call :: Landroid/view/ViewGroup.getChildCount(),API Call :: Landroid/webkit/WebView.post(),API Call :: Landroid/view/Window.getDecorView(),API Call :: Landroid/view/View.findViewById(),API Call :: Landroid/view/View.post(),API Call :: Landroid/webkit/WebView.getTitle(),API Call :: Landroid/os/PowerManager.isScreenOn(),API Call :: Landroid/os/Process.myPid(),API Call :: Landroid/webkit/WebView.getSettings(),API Call :: Landroid/webkit/WebSettings.getJavaScriptEnabled(),API Call :: Landroid/webkit/WebView.evaluateJavascript(),API Call :: Landroid/webkit/ValueCallback.onReceiveValue(),API Call :: Landroid/util/Base64OutputStream.write(),API Call :: Landroid/util/Base64OutputStream.close(),API Call :: Landroid/util/Base64OutputStream.init(),API Call :: Landroid/os/Bundle.getBundle(),API Call :: Landroid/os/Bundle.putBundle(),API Call :: Landroid/view/ViewGroup.getContext(),API Call :: Landroid/view/ViewGroup.requestLayout(),API Call :: Landroid/view/ViewGroup.isInEditMode(),API Call :: Landroid/view/ViewGroup.addView(),API Call :: Landroid/os/Environment.getExternalStorageState(),API Call :: Landroid/content/pm/PackageManager.queryIntentActivities(),API Call :: Landroid/content/Context.checkCallingOrSelfPermission(),API Call :: Landroid/content/Intent.setType(),API Call :: Landroid/os/Handler.removeCallbacks(),API Call :: Landroid/os/Handler.postDelayed(),API Call :: Landroid/content/pm/PackageManager.resolveActivity(),API Call :: Landroid/os/SystemClock.uptimeMillis(),API Call :: Landroid/view/MotionEvent.obtain(),API Call :: Landroid/view/MotionEvent.recycle(),API Call :: Landroid/os/RemoteException.init(),API Call :: Landroid/util/Base64.decode(),API Call :: Landroid/content/Intent.setFlags(),API Call :: Landroid/content/Context.startActivity(),API Call :: Landroid/widget/RelativeLayout.setLayoutParams(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.addRule(),API Call :: Landroid/widget/PopupWindow.setClippingEnabled(),API Call :: Landroid/widget/PopupWindow.showAtLocation(),API Call :: Landroid/view/ViewGroup.removeView(),API Call :: Landroid/widget/PopupWindow.setOutsideTouchable(),API Call :: Landroid/widget/RelativeLayout.removeView(),API Call :: Landroid/widget/ImageView.setImageBitmap(),API Call :: Landroid/widget/PopupWindow.dismiss(),API Call :: Landroid/widget/PopupWindow.setTouchable(),API Call :: Landroid/webkit/WebView.getParent(),API Call :: Landroid/widget/RelativeLayout.init(),API Call :: Landroid/widget/RelativeLayout.addView(),API Call :: Landroid/widget/LinearLayout.setOnClickListener(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.init(),API Call :: Landroid/view/ViewGroup$LayoutParams.init(),API Call :: Landroid/widget/ImageView.init(),API Call :: Landroid/widget/LinearLayout.init(),API Call :: Landroid/widget/LinearLayout.setContentDescription(),API Call :: Landroid/widget/RelativeLayout.setBackgroundColor(),API Call :: Landroid/widget/PopupWindow.update(),API Call :: Landroid/widget/PopupWindow.getHeight(),API Call :: Landroid/widget/PopupWindow.getWidth(),API Call :: Landroid/webkit/URLUtil.isValidUrl(),API Call :: Landroid/net/Uri.getLastPathSegment(),API Call :: Landroid/util/DisplayMetrics.init(),API Call :: Landroid/view/WindowManager.getDefaultDisplay(),API Call :: Landroid/view/Display.getRotation(),API Call :: Landroid/view/Display.getMetrics(),API Call :: Landroid/content/Intent.setDataAndType(),API Call :: Landroid/content/ActivityNotFoundException.getMessage(),API Call :: Landroid/content/Intent.setClassName(),API Call :: Landroid/content/Intent.toURI(),API Call :: Landroid/view/ViewGroup.indexOfChild(),API Call :: Landroid/os/Bundle.readFromParcel(),API Call :: Landroid/view/View.getContext(),API Call :: Landroid/view/View.getWindowVisibility(),API Call :: Landroid/view/View.getLocalVisibleRect(),API Call :: Landroid/view/View.getWidth(),API Call :: Landroid/view/Display.getWidth(),API Call :: Landroid/view/View.getGlobalVisibleRect(),API Call :: Landroid/view/Display.getHeight(),API Call :: Landroid/view/View.getLocationInWindow(),API Call :: Landroid/view/View.getHitRect(),API Call :: Landroid/view/View.getLocationOnScreen(),API Call :: Landroid/view/View.getHeight(),API Call :: Landroid/view/View.isShown(),API Call :: Landroid/content/Context.unregisterReceiver(),API Call :: Landroid/view/View.getViewTreeObserver(),API Call :: Landroid/view/ViewTreeObserver.addOnScrollChangedListener(),API Call :: Landroid/view/ViewTreeObserver.addOnGlobalLayoutListener(),API Call :: Landroid/view/ViewTreeObserver.removeGlobalOnLayoutListener(),API Call :: Landroid/view/ViewTreeObserver.removeOnScrollChangedListener(),API Call :: Landroid/view/ViewTreeObserver.isAlive(),API Call :: Landroid/os/Message.getData(),API Call :: Landroid/webkit/WebSettings.setJavaScriptEnabled(),API Call :: Landroid/webkit/WebView.init(),API Call :: Landroid/webkit/WebView.setWebViewClient(),API Call :: Landroid/webkit/WebView.loadDataWithBaseURL(),API Call :: Landroid/webkit/WebViewClient.init(),API Call :: Landroid/content/res/Resources.getConfiguration(),API Call :: Landroid/content/Intent.writeToParcel(),API Call :: Landroid/content/Intent.getExtras(),API Call :: Landroid/os/AsyncTask.init(),API Call :: Landroid/webkit/WebView.draw(),API Call :: Landroid/webkit/WebView.invalidate(),API Call :: Landroid/view/View$MeasureSpec.makeMeasureSpec(),API Call :: Landroid/webkit/WebView.setVisibility(),API Call :: Landroid/webkit/WebView.measure(),API Call :: Landroid/webkit/WebView.layout(),API Call :: Landroid/widget/PopupWindow.isShowing(),API Call :: Landroid/widget/FrameLayout.addView(),API Call :: Landroid/widget/PopupWindow.init(),API Call :: Landroid/widget/FrameLayout.setLayoutParams(),API Call :: Landroid/net/Uri$Builder.path(),API Call :: Landroid/net/Uri$Builder.scheme(),API Call :: Landroid/net/Uri$Builder.init(),API Call :: Landroid/os/Binder.flushPendingCommands(),API Call :: Landroid/content/res/Resources.getSystem(),API Call :: Landroid/webkit/WebView.clearCache(),API Call :: Landroid/os/Bundle.putDouble(),API Call :: Landroid/view/MotionEvent.getAction(),API Call :: Landroid/telephony/TelephonyManager.getNetworkType(),API Call :: Landroid/net/ConnectivityManager.isActiveNetworkMetered(),API Call :: Landroid/telephony/TelephonyManager.getPhoneType(),API Call :: Landroid/content/Intent.getIntExtra(),API Call :: Landroid/net/NetworkInfo.getDetailedState(),API Call :: Landroid/net/NetworkInfo$DetailedState.ordinal(),API Call :: Landroid/telephony/TelephonyManager.getNetworkOperator(),API Call :: Landroid/net/NetworkInfo.getType(),API Call :: Landroid/os/Bundle.putParcelableArrayList(),API Call :: Landroid/content/res/Resources.getIdentifier(),API Call :: Landroid/content/pm/PackageManager.getActivityInfo(),API Call :: Landroid/content/SharedPreferences.getBoolean(),API Call :: Landroid/content/SharedPreferences.getInt(),API Call :: Landroid/content/SharedPreferences$Editor.putBoolean(),API Call :: Landroid/content/SharedPreferences$Editor.commit(),API Call :: Landroid/content/SharedPreferences.edit(),API Call :: Landroid/content/SharedPreferences$Editor.putInt(),API Call :: Landroid/content/Context.getSharedPreferences(),API Call :: Landroid/view/View.setDrawingCacheEnabled(),API Call :: Landroid/view/View.getDrawingCache(),API Call :: Landroid/view/Window.findViewById(),API Call :: Landroid/net/Uri$Builder.query(),API Call :: Landroid/content/pm/PackageManager.checkPermission(),API Call :: Landroid/view/View.getParent(),API Call :: Landroid/content/ComponentName.getClassName(),API Call :: Landroid/webkit/WebSettings.getUserAgentString(),API Call :: Landroid/net/Uri.getQueryParameter(),API Call :: Landroid/webkit/WebSettings.setUserAgentString(),API Call :: Landroid/view/View.getBottom(),API Call :: Landroid/view/View.getTop(),API Call :: Landroid/view/View.getWindowToken(),API Call :: Landroid/net/Uri.isOpaque(),API Call :: Landroid/net/Uri.decode(),API Call :: Landroid/net/Uri.getEncodedQuery(),API Call :: Landroid/net/Uri.getQueryParameterNames(),API Call :: Landroid/webkit/WebSettings.setAppCacheEnabled(),API Call :: Landroid/webkit/WebSettings.setDatabasePath(),API Call :: Landroid/content/Context.getCacheDir(),API Call :: Landroid/webkit/WebSettings.setDatabaseEnabled(),API Call :: Landroid/webkit/WebSettings.setDomStorageEnabled(),API Call :: Landroid/webkit/WebSettings.setDisplayZoomControls(),API Call :: Landroid/webkit/WebSettings.setSupportZoom(),API Call :: Landroid/webkit/WebSettings.setAppCacheMaxSize(),API Call :: Landroid/webkit/WebSettings.setAppCachePath(),API Call :: Landroid/webkit/WebSettings.setBuiltInZoomControls(),API Call :: Landroid/view/Window.setFlags(),API Call :: Landroid/webkit/WebView.onPause(),API Call :: Landroid/view/View.setLayerType(),API Call :: Landroid/webkit/WebView.onResume(),API Call :: Landroid/view/ViewTreeObserver.removeOnGlobalLayoutListener(),API Call :: Landroid/webkit/WebSettings.getDefaultUserAgent(),API Call :: Landroid/webkit/WebSettings.setMediaPlaybackRequiresUserGesture(),API Call :: Landroid/view/View.getWindowId(),API Call :: Landroid/view/View.isAttachedToWindow(),API Call :: Landroid/net/Uri$Builder.encodedQuery(),API Call :: Landroid/view/MotionEvent.getActionMasked(),API Call :: Landroid/view/MotionEvent.getHistoricalY(),API Call :: Landroid/view/MotionEvent.getHistorySize(),API Call :: Landroid/view/MotionEvent.getY(),API Call :: Landroid/view/MotionEvent.getHistoricalX(),API Call :: Landroid/view/MotionEvent.getX(),API Call :: Landroid/content/Intent.createChooser(),API Call :: Landroid/content/Context.getContentResolver(),API Call :: Landroid/provider/Settings$Secure.getString(),API Call :: Landroid/util/TypedValue.applyDimension(),API Call :: Landroid/widget/FrameLayout.setBackgroundColor(),API Call :: Landroid/widget/TextView.setGravity(),API Call :: Landroid/widget/TextView.setText(),API Call :: Landroid/widget/FrameLayout$LayoutParams.init(),API Call :: Landroid/widget/TextView.setTextColor(),API Call :: Landroid/widget/TextView.setBackgroundColor(),API Call :: Landroid/widget/TextView.init(),API Call :: Landroid/content/Context.getDir(),API Call :: Landroid/net/Uri.getScheme(),API Call :: Landroid/net/Uri.getPath(),API Call :: Landroid/net/Uri.getHost(),API Call :: Landroid/webkit/WebViewClient.shouldOverrideUrlLoading(),API Call :: Landroid/content/MutableContextWrapper.init(),API Call :: Landroid/content/MutableContextWrapper.setBaseContext(),API Call :: Landroid/webkit/WebChromeClient.init(),API Call :: Landroid/webkit/WebView.getContext(),API Call :: Landroid/widget/LinearLayout.setOrientation(),API Call :: Landroid/widget/LinearLayout.addView(),API Call :: Landroid/widget/EditText.init(),API Call :: Landroid/widget/EditText.setText(),API Call :: Landroid/webkit/WebChromeClient$CustomViewCallback.onCustomViewHidden(),API Call :: Landroid/webkit/ConsoleMessage.messageLevel(),API Call :: Landroid/webkit/ConsoleMessage.lineNumber(),API Call :: Landroid/webkit/ConsoleMessage.message(),API Call :: Landroid/webkit/WebChromeClient.onConsoleMessage(),API Call :: Landroid/webkit/ConsoleMessage$MessageLevel.ordinal(),API Call :: Landroid/webkit/ConsoleMessage.sourceId(),API Call :: Landroid/os/Message.sendToTarget(),API Call :: Landroid/webkit/WebView$WebViewTransport.setWebView(),API Call :: Landroid/webkit/WebStorage$QuotaUpdater.updateQuota(),API Call :: Landroid/webkit/JsResult.cancel(),API Call :: Landroid/webkit/JsResult.confirm(),API Call :: Landroid/webkit/JsPromptResult.cancel(),API Call :: Landroid/webkit/JsPromptResult.confirm(),API Call :: Landroid/widget/EditText.getText(),API Call :: Landroid/webkit/ConsoleMessage$MessageLevel.values(),API Call :: Landroid/webkit/WebResourceResponse.init(),API Call :: Landroid/os/Parcel.readHashMap(),API Call :: Landroid/os/Parcel.writeMap(),API Call :: Landroid/os/Parcel.writeTypedList(),API Call :: Landroid/net/Uri.getEncodedPath(),API Call :: Landroid/content/Context.unbindService(),API Call :: Landroid/content/Context.bindService(),API Call :: Landroid/os/Process.myUid(),API Call :: Landroid/content/Intent.toUri(),API Call :: Landroid/content/pm/PackageManager.queryIntentServices(),API Call :: Landroid/content/pm/PackageManager.hasSystemFeature(),API Call :: Landroid/os/Binder.getCallingPid(),API Call :: Landroid/net/Uri$Builder.authority(),API Call :: Landroid/util/LogPrinter.init(),API Call :: Landroid/content/pm/PackageManager.getInstallerPackageName(),API Call :: Landroid/content/pm/PackageManager.getApplicationLabel(),API Call :: Landroid/content/res/Resources.getResourceEntryName(),API Call :: Landroid/content/res/Resources.openRawResource(),API Call :: Landroid/content/res/Resources.obtainAttributes(),API Call :: Landroid/content/res/TypedArray.getString(),API Call :: Landroid/widget/FrameLayout.removeAllViews(),API Call :: Landroid/widget/RelativeLayout$LayoutParams.setMargins(),API Call :: Landroid/os/Bundle.putParcelable(),API Call :: Landroid/content/Intent.getBundleExtra(),API Call :: Landroid/widget/VideoView.dispatchTouchEvent(),API Call :: Landroid/widget/MediaController.hide(),API Call :: Landroid/widget/VideoView.setMediaController(),API Call :: Landroid/widget/VideoView.seekTo(),API Call :: Landroid/widget/VideoView.setVideoPath(),API Call :: Landroid/widget/VideoView.pause(),API Call :: Landroid/widget/VideoView.start(),API Call :: Landroid/widget/VideoView.getCurrentPosition(),API Call :: Landroid/widget/VideoView.init(),API Call :: Landroid/widget/VideoView.setOnPreparedListener(),API Call :: Landroid/widget/VideoView.setOnErrorListener(),API Call :: Landroid/widget/VideoView.setOnCompletionListener(),API Call :: Landroid/widget/MediaController.init(),API Call :: Landroid/widget/VideoView.stopPlayback(),API Call :: Landroid/widget/VideoView.getDuration(),API Call :: Landroid/widget/ImageButton.setImageResource(),API Call :: Landroid/widget/ImageButton.setPadding(),API Call :: Landroid/widget/ImageButton.setContentDescription(),API Call :: Landroid/widget/ImageButton.setBackgroundColor(),API Call :: Landroid/widget/ImageButton.setOnClickListener(),API Call :: Landroid/widget/ImageButton.init(),API Call :: Landroid/widget/ImageButton.setVisibility(),API Call :: Landroid/webkit/WebSettings.setSupportMultipleWindows(),API Call :: Landroid/webkit/WebSettings.setMixedContentMode(),API Call :: Landroid/webkit/WebSettings.setSavePassword(),API Call :: Landroid/webkit/WebSettings.setJavaScriptCanOpenWindowsAutomatically(),API Call :: Landroid/webkit/WebView.destroy(),API Call :: Landroid/webkit/WebView.loadData(),API Call :: Landroid/webkit/WebView.onAttachedToWindow(),API Call :: Landroid/webkit/WebView.onDetachedFromWindow(),API Call :: Landroid/webkit/WebView.onDraw(),API Call :: Landroid/view/View$MeasureSpec.getSize(),API Call :: Landroid/view/View$MeasureSpec.getMode(),API Call :: Landroid/webkit/WebView.onMeasure(),API Call :: Landroid/webkit/WebView.onTouchEvent(),API Call :: Landroid/webkit/WebView.stopLoading(),API Call :: Landroid/widget/ImageView.onDraw(),API Call :: Landroid/widget/ImageView.onMeasure(),API Call :: Landroid/widget/ViewSwitcher.init(),API Call :: Landroid/widget/ViewSwitcher.removeAllViews(),API Call :: Landroid/os/Messenger.init(),API Call :: Landroid/content/Context.getApplicationInfo(),API Call :: Landroid/view/View.getWindowVisibleDisplayFrame(),API Call :: Landroid/os/Bundle.isEmpty(),API Call :: Landroid/content/res/TypedArray.getBoolean(),API Call :: Landroid/content/res/TypedArray.hasValue(),API Call :: Landroid/content/res/TypedArray.recycle(),API Call :: Landroid/content/res/TypedArray.getInt(),API Call :: Landroid/content/res/TypedArray.getFloat(),API Call :: Landroid/os/Parcel.writeBinderList(),API Call :: Landroid/os/Parcel.createBinderArrayList(),API Call :: Landroid/os/Parcel.readArrayList(),API Call :: Landroid/widget/Button.setEnabled(),API Call :: Landroid/widget/Button.setBackgroundDrawable(),API Call :: Landroid/view/View.getTag(),API Call :: Landroid/content/Intent.getData(),API Call :: Landroid/content/pm/PackageManager.getLaunchIntentForPackage(),API Call :: Landroid/content/SharedPreferences.getString(),API Call :: Landroid/util/LruCache.get(),API Call :: Landroid/util/LruCache.put(),API Call :: Landroid/util/LruCache.init(),API Call :: Landroid/content/Context.sendBroadcast(),API Call :: Landroid/content/Intent.addCategory(),API Call :: Landroid/net/Uri.getQuery(),API Call :: Landroid/content/SharedPreferences$Editor.putString(),API Call :: Landroid/content/SharedPreferences$Editor.apply(),API Call :: Landroid/os/HandlerThread.getLooper(),API Call :: Landroid/os/HandlerThread.start(),API Call :: Landroid/os/HandlerThread.init(),API Call :: Landroid/content/pm/PackageManager$NameNotFoundException.getMessage(),API Call :: Landroid/content/SharedPreferences.contains(),API Call :: Landroid/content/Context.registerComponentCallbacks(),API Call :: Landroid/os/Bundle.size(),API Call :: Landroid/webkit/WebChromeClient.onProgressChanged(),API Call :: Landroid/webkit/WebView.loadUrl(),API Call :: Landroid/webkit/WebSettings.setCacheMode(),API Call :: Landroid/webkit/WebView.setWebChromeClient(),API Call :: Landroid/webkit/WebSettings.setAllowFileAccess(),API Call :: Landroid/view/MenuInflater.inflate(),API Call :: Landroid/webkit/WebView.removeAllViews(),API Call :: Landroid/webkit/WebView.clearHistory(),API Call :: Landroid/webkit/WebView.canGoBack(),API Call :: Landroid/webkit/WebView.goBack(),API Call :: Landroid/webkit/WebView.reload(),API Call :: Landroid/widget/Toast.show(),API Call :: Landroid/widget/Toast.makeText(),API Call :: Landroid/view/MenuItem.getItemId(),API Call :: Landroid/webkit/WebView.canGoForward(),API Call :: Landroid/webkit/WebView.goForward()
25d8c05a54f6de5f466bf2b4c90d454b8dffd04aba11978e7b736f689e43f1d6,soccer shoes design,com.soccershoesdesign.Arqom,9,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
